編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination
RPOOMLTLPHGGFDJ09CC,,17.71,共有部分,鋼筋混凝土造,,五層,
RPUTMLKMPHGGFBJ56CC,15,164.00,住家用,鋼筋混凝土造,95年9月29日,二十層,
RPUTMLKMPHGGFBJ56CC,15,41.43,共有部分,鋼筋混凝土造,95年9月29日,二十層,
RPUTMLKMPHGGFBJ56CC,15,24.88,共有部分,鋼筋混凝土造,95年9月29日,二十層,
RPQOMLKMPHGGFCJ38CC,24,72.16,住家用,鋼筋混凝土造,86年6月16日,八層,
RPQOMLKMPHGGFCJ38CC,25,16.00,共有部分,鋼筋混凝土造,85年12月31日,四層,
RPQOMLKMPHGGFCJ38CC,24,10.01,共有部分,鋼筋混凝土造,86年6月16日,八層,
RPQOMLKMPHGGFCJ38CC,24,.86,共有部分,鋼筋混凝土造,86年6月16日,八層,
RPPTMLKMPHGGFBJ68CC,16,208.04,住商用,鋼筋混凝土造,94年7月5日,五層,
RPXTMLKMPHGGFBJ86CC,16,86.70,住家用,鋼筋混凝土造,94年10月4日,十五層,
RPXTMLKMPHGGFBJ86CC,16,37.52,共有部分,鋼筋混凝土造,94年10月4日,十五層,
RPXTMLKMPHGGFBJ86CC,16,12.83,共有部分,鋼筋混凝土造,94年10月4日,十五層,
RPWQMLMJQHGGFBJ09CC,39,87.00,住家用,鋼筋混凝土造,71年9月1日,五層,
RPWQMLMJQHGGFBJ09CC,39,9.29,共有部分,鋼筋混凝土造,71年9月1日,五層,
RPURMLMJQHGGFBJ98CC,27,53.86,住家用,鋼筋混凝土造,83年3月11日,六層,
RPURMLMJQHGGFBJ98CC,27,10.59,共有部分,鋼筋混凝土造,83年3月11日,七層,
RPURMLMJQHGGFBJ98CC,27,13.92,共有部分,鋼筋混凝土造,83年3月11日,六層,
RPOSMLMJQHGGFBJ48CC,13,27.37,商業用,鋼筋混凝土造,97年3月10日,十層,
RPOSMLMJQHGGFBJ48CC,13,36.14,共有部分,鋼筋混凝土造,97年3月10日,十層,
RPROMLNJQHGGFBJ48CC,1,63.97,集合住宅,鋼筋混凝土造,109年12月25日,二十四層,
RPROMLNJQHGGFBJ48CC,1,59.84,本共有部分之項目有停車空間、防空避難室兼停車空間、管委會空間、防災中心、梯間、機房、水箱等七項。,鋼筋混凝土造,109年12月25日,二十四層,
RPXOMLNJQHGGFBJ09CC,11,47.17,商業用,鋼筋混凝土造,99年2月8日,十八層,
RPXOMLNJQHGGFBJ09CC,11,18.68,共有部分,鋼筋混凝土造,99年2月8日,十八層,
RPVPMLNJQHGGFBJ98CC,20,1401.02,工業用,鋼筋混凝土造,90年6月12日,六層,
RPROMLOJQHGGFBJ58CC,25,91.13,住家用,鋼筋混凝土造,85年7月5日,九層,
RPROMLOJQHGGFBJ58CC,25,11.14,共有部分,鋼筋混凝土造,85年7月5日,九層,
RPROMLOJQHGGFBJ58CC,25,7.55,共有部分,鋼筋混凝土造,85年7月5日,九層,
RPVPMLOJQHGGFBJ09CC,5,367.31,工業用,鋼筋混凝土造,105年12月1日,十層,
RPVPMLOJQHGGFBJ09CC,5,340.26,工業用,鋼筋混凝土造,105年12月1日,十層,
RPQOMLOJQHGGFDJ68CC,10,66.73,住家用,鋼筋混凝土造,100年10月15日,五層,
