編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination
RPTQMLOLOHGGFAO76CC,14,18.23,集合住宅,鋼筋混凝土造,96年6月30日,六層,
RPTQMLOLOHGGFAO76CC,14,10.05,共同使用部份,鋼筋混凝土造,96年6月30日,六層,
RPVOMLSLOHGGFAO17CC,1,67.96,集合住宅,鋼筋混凝土造,109年6月9日,十四層,
RPVOMLSLOHGGFAO17CC,1,16.57,共有部分,鋼筋混凝土造,109年6月9日,十四層,
RPVOMLSLOHGGFAO17CC,1,9.92,共有部分,鋼筋混凝土造,109年6月9日,十四層,
RPXOMLSLOHGGFAO37CC,,86.54,住家用,鋼筋混凝土造,,四層,
RPRPMLSLOHGGFAO86CC,24,28.00,住家用,鋼筋混凝土造,86年2月5日,十四層,
RPRPMLSLOHGGFAO86CC,24,4.23,共有部分,鋼筋混凝土造,86年2月5日,十四層,
RPRPMLSLOHGGFAO86CC,24,7.38,共有部分,鋼筋混凝土造,86年2月5日,十四層,
RPUOMLSLOHGGFAO07CC,24,17.53,辦公室,鋼筋混凝土造,86年7月15日,十二層,
RPUOMLSLOHGGFAO07CC,24,3.21,共有部分,鋼筋混凝土造,86年7月15日,十二層,
RPUOMLSLOHGGFAO07CC,24,.08,共有部分,鋼筋混凝土造,86年7月15日,十二層,
RPUOMLSLOHGGFAO07CC,24,6.44,共有部分,鋼筋混凝土造,86年7月15日,十二層,
RPWOMLSLOHGGFAO27CC,9,102.25,集合住宅,鋼筋混凝土造,101年10月29日,十四層,
RPWOMLSLOHGGFAO27CC,9,.23,辦公室,鋼筋混凝土造,101年10月29日,十四層,
RPWOMLSLOHGGFAO27CC,9,146.55,共有部分,鋼筋混凝土造,101年10月29日,十四層,
RPWOMLSLOHGGFAO27CC,9,22.05,共有部分,鋼筋混凝土造,101年10月29日,十四層,
RPTQMLMLOHGGFAO56CC,23,25.67,住家用,鋼筋混凝土造,87年6月1日,六層,
RPTQMLMLOHGGFAO56CC,23,12.98,共有部分,鋼筋混凝土造,87年6月1日,六層,
RPOQMLMLOHGGFAO68CC,23,1024.46,停車空間、餐廳、旅館、人行道、避難室,鋼筋混凝土造,87年5月15日,七層,
RPWNMLOLOHGGFAO76CC,,79.89,住家用,鋼筋混凝土造,,十二層,
RPWNMLOLOHGGFAO76CC,,24.08,共有部分,鋼筋混凝土造,,十二層,
RPTQMLNLOHGGFAO66CC,16,30.98,集合住宅,鋼筋混凝土造,94年2月20日,四層,
RPTQMLNLOHGGFAO66CC,16,6.50,共有部分,鋼筋混凝土造,94年2月20日,四層,
RPTQMLNLOHGGFAO66CC,16,10.36,共有部分,鋼筋混凝土造,94年2月20日,四層,
RPTOMLNLOHGGFAO09CC,29,113.87,住家用,鋼筋混凝土造,81年3月31日,五層,
RPTOMLNLOHGGFAO09CC,29,25.17,共有部分,鋼筋混凝土造,81年3月31日,000,
RPTPMLNLOHGGFAO56CC,22,89.91,住家用,鋼筋混凝土造,88年1月21日,十四層,
RPTPMLNLOHGGFAO56CC,22,13.10,共有部分,鋼筋混凝土造,88年1月21日,十四層,
RPTPMLNLOHGGFAO56CC,22,2.14,共有部分,鋼筋混凝土造,88年1月21日,十四層,
RPTPMLNLOHGGFAO56CC,22,2.14,共有部分,鋼筋混凝土造,88年1月21日,十四層,
RPTPMLNLOHGGFAO56CC,22,2.03,共有部分,鋼筋混凝土造,88年1月21日,十四層,
RPQOMLNLOHGGFAO78CC,29,84.07,住家用,鋼筋混凝土造,81年10月30日,七層,
RPQOMLNLOHGGFAO78CC,29,37.68,共有部分,鋼筋混凝土造,81年10月30日,七層,
RPOPMLTLOHGGFAO66CC,,54.81,商業用,鋼筋混凝土造,,十二層,
RPOPMLTLOHGGFAO66CC,,8.30,共有部分,鋼筋混凝土造,,十二層,
RPOPMLTLOHGGFAO66CC,,10.40,共有部分,鋼筋混凝土造,,十二層,
RPQRMLQJPHGGFAO66CC,21,38.56,住家用,鋼筋混凝土造,89年4月17日,十四層,
RPQRMLQJPHGGFAO66CC,21,23.01,共有部分,鋼筋混凝土造,89年4月17日,十四層,
RPSOMLMJPHGGFAO78CC,21,86.12,商業用,鋼筋混凝土造,88年12月30日,十二層,
RPSOMLMJPHGGFAO78CC,21,31.97,共有部分,鋼筋混凝土造,88年12月30日,十二層,
RPSOMLMJPHGGFAO78CC,21,29.16,共有部分,鋼筋混凝土造,88年12月30日,十二層,
RPPRMLQJPHGGFAO56CC,24,36.99,辦公室,鋼筋混凝土造,86年5月20日,十七層,
RPPRMLQJPHGGFAO56CC,24,23.20,共有部分,鋼筋混凝土造,86年5月20日,十七層,
RPPRMLQJPHGGFAO56CC,24,9.88,共有部分,鋼筋混凝土造,86年5月20日,十七層,
RPPRMLQJPHGGFAO56CC,24,2.97,共有部分,鋼筋混凝土造,86年5月20日,十七層,
RPXOMLTLOHGGFAO47CC,,15.65,住家用,鋼筋混凝土造,,七層,
RPXOMLTLOHGGFAO47CC,,5.94,共有部分,鋼筋混凝土造,,七層,
RPPOMLMJPHGGFAO48CC,,136.48,商業用,鋼筋混凝土造,,六層,
RPPOMLMJPHGGFAO48CC,,57.40,共有部分,鋼筋混凝土造,,六層,
RPWRMLTLOHGGFAO67CC,3,184.78,集合住宅,鋼筋混凝土造,107年11月14日,二十三層,
RPWRMLTLOHGGFAO67CC,3,101.31,共有部分,鋼筋混凝土造,107年11月14日,二十三層,
RPWRMLTLOHGGFAO67CC,3,31.59,共有部分,鋼筋混凝土造,107年11月14日,二十三層,
RPTPMLTLOHGGFAO17CC,15,20.55,住家用,鋼筋混凝土造,95年7月31日,五層,
RPTPMLTLOHGGFAO17CC,15,9.26,停車空間、樓梯間等共同使用部份,鋼筋混凝土造,95年7月31日,五層,
RPTQMLQJPHGGFAO86CC,5,74.65,集合住宅,鋼筋混凝土造,105年5月1日,二十二層,
RPTQMLQJPHGGFAO86CC,5,15.59,共有部分,鋼筋混凝土造,105年5月1日,二十三層,
RPTQMLQJPHGGFAO86CC,5,45.84,共有部分,鋼筋混凝土造,105年5月1日,二十三層,
RPTPMLLJPHGGFAO88CC,44,95.76,住家用,鋼筋混凝土造,66年2月10日,四層,
RPQRMLNKPHGGFAO09CC,13,26.69,辦公室,鋼筋混凝土造,97年7月30日,十層,
RPQRMLNKPHGGFAO09CC,13,16.18,防空避難室、停車空間、水箱、梯間、機械室,鋼筋混凝土造,97年7月30日,十層,
RPRRMLQJPHGGFAO76CC,12,90.77,商務住宅,鋼筋混凝土造,98年7月21日,十五層,
RPRRMLQJPHGGFAO76CC,12,.02,守衛室,鋼筋混凝土造,98年7月21日,十五層,
RPRRMLQJPHGGFAO76CC,12,.00,樓梯間、水箱、昇降機房,鋼筋混凝土造,98年7月21日,十五層,
RPRRMLQJPHGGFAO76CC,12,15.15,樓梯間、水箱、昇降機房,鋼筋混凝土造,98年7月21日,十五層,
RPRRMLQJPHGGFAO76CC,12,43.56,防空避難室兼停車空間、消防機械室、污水機房、台電配電室、電信室、開放空間、發電機室,鋼筋混凝土造,98年7月21日,十五層,
RPTRMLNKPHGGFAO76CC,39,84.01,住家用,鋼筋混凝土造,71年9月4日,五層,
RPSOMLRJPHGGFAO66CC,12,26.37,辦公室,鋼筋混凝土造,97年12月30日,十層,
RPSOMLRJPHGGFAO66CC,12,17.23,停車空間、機械室、樓梯間,鋼筋混凝土造,97年12月30日,十層,
RPSOMLRJPHGGFAO66CC,12,4.22,樓梯間,鋼筋混凝土造,97年12月30日,十層,
RPTQMLTJPHGGFAO17CC,27,28.37,住家用,鋼筋混凝土造,83年12月21日,十二層,
RPTQMLTJPHGGFAO17CC,27,5.84,共有部分,鋼筋混凝土造,83年12月21日,十二層,
RPWRMLQJPHGGFAO27CC,15,20.19,集合住宅,鋼筋混凝土造,95年5月19日,十層,
RPWRMLQJPHGGFAO27CC,15,13.41,停車空間、樓梯間、防空避難室、機房、水塔,鋼筋混凝土造,95年5月19日,十層,
RPXOMLRJPHGGFAO17CC,27,93.55,住家用,鋼筋混凝土造,83年11月18日,十三層,
RPXOMLRJPHGGFAO17CC,27,10.49,共有部分,鋼筋混凝土造,83年11月18日,十三層,
RPXOMLRJPHGGFAO17CC,27,6.57,,鋼筋混凝土造,83年11月18日,十三層,
RPTRMLQJPHGGFAO96CC,,84.71,住家用,鋼筋混凝土造,,五層,
RPVRMLQJPHGGFAO17CC,39,64.06,住家用,鋼筋混凝土造,70年12月28日,五層,
RPOSMLNKPHGGFAO98CC,14,16.93,集合住宅,鋼筋混凝土造,96年6月30日,六層,
RPOSMLNKPHGGFAO98CC,14,9.36,共同使用部份,鋼筋混凝土造,96年6月30日,六層,
RPWNMLTKPHGGFAO37DC,33,237.24,,鋼筋混凝土造,77年12月8日,二層,
RPOSMLQJPHGGFAO56CC,7,26.03,集合住宅,鋼筋混凝土造,103年8月30日,十二層,
RPOSMLQJPHGGFAO56CC,7,20.08,共有部分,鋼筋混凝土造,103年8月30日,十二層,
RPWNMLOKPHGGFAO76CC,13,87.64,集合住宅,鋼筋混凝土造,97年5月20日,十四層,
RPWNMLOKPHGGFAO76CC,13,17.75,梯間、機房、水箱,鋼筋混凝土造,97年5月20日,十四層,
RPWNMLOKPHGGFAO76CC,13,3.38,集合住宅、管理員室,鋼筋混凝土造,97年5月20日,十四層,
RPWNMLOKPHGGFAO76CC,13,17.52,防空避難室兼停車空間,鋼筋混凝土造,97年5月20日,十四層,
RPXRMLNKPHGGFAO17CC,30,28.25,住家用,鋼筋混凝土造,80年3月7日,六層,
RPXRMLNKPHGGFAO17CC,30,10.16,共有部分,鋼筋混凝土造,80年3月7日,六層,
RPQQMLKLPHGGFAO78CC,13,26.52,辦公室,鋼筋混凝土造,97年12月30日,十層,
RPQQMLKLPHGGFAO78CC,13,17.30,停車空間、機械室、樓梯間,鋼筋混凝土造,97年12月30日,十層,
RPQQMLKLPHGGFAO78CC,13,4.22,樓梯間,鋼筋混凝土造,97年12月30日,十層,
RPQPMLMLPHGGFAO88CC,,107.44,商業用,鋼筋混凝土造,,十二層,
RPQPMLMLPHGGFAO88CC,,14.04,共有部分,鋼筋混凝土造,,十二層,
RPQPMLMLPHGGFAO88CC,,23.95,共有部分,鋼筋混凝土造,,十二層,
RPWQMLKLPHGGFAO76CC,2,68.43,集合住宅,鋼筋混凝土造,108年9月4日,十五層,
RPWQMLKLPHGGFAO76CC,2,75.70,共有部分,鋼筋混凝土造,108年9月4日,十五層,
RPPPMLMLPHGGFAO78CC,24,33.68,辦公室,鋼筋混凝土造,86年7月15日,十二層,
RPPPMLMLPHGGFAO78CC,24,6.28,共有部分,鋼筋混凝土造,86年7月15日,十二層,
RPPPMLMLPHGGFAO78CC,24,.15,共有部分,鋼筋混凝土造,86年7月15日,十二層,
RPPPMLMLPHGGFAO78CC,24,12.50,共有部分,鋼筋混凝土造,86年7月15日,十二層,
RPXOMLMLPHGGFAO86CC,28,20.28,住家用,鋼筋混凝土造,82年9月9日,四層,
RPOOMLMLPHGGFAO58CC,,93.06,住家用,鋼筋混凝土造,,五層,
RPORMLOKPHGGFAO98CC,19,2780.17,停車空間、辦公室、機械室、水箱、工廠、梯間、餐廳、警衛室、裝卸空間、機車車道、機電設備空間,鋼筋混凝土、鋼骨造,91年4月20日,七層,
RPROMLKLPHGGFAO68CC,8,93.10,集合住宅,鋼筋混凝土造,102年9月16日,十四層,
RPROMLKLPHGGFAO68CC,8,.01,店舖,鋼筋混凝土造,102年9月16日,十四層,
RPROMLKLPHGGFAO68CC,8,.00,共有部分,鋼筋混凝土造,102年9月16日,十四層,
RPROMLKLPHGGFAO68CC,8,17.72,共有部分,鋼筋混凝土造,102年9月16日,十四層,
RPROMLKLPHGGFAO68CC,8,43.17,共有部分,鋼筋混凝土造,102年9月16日,十四層,
RPXPMLQLPHGGFAO37CC,20,115.07,補習班、辦公室,鋼筋混凝土造,90年3月28日,四層,
RPXPMLQLPHGGFAO37CC,20,29.13,梯間,鋼筋混凝土造,90年3月28日,四層,
RPTOMLSLPHGGFAO07CC,24,17.64,辦公室,鋼筋混凝土造,86年7月15日,十二層,
RPTOMLSLPHGGFAO07CC,24,3.23,共有部分,鋼筋混凝土造,86年7月15日,十二層,
RPTOMLSLPHGGFAO07CC,24,.08,共有部分,鋼筋混凝土造,86年7月15日,十二層,
RPTOMLSLPHGGFAO07CC,24,6.62,共有部分,鋼筋混凝土造,86年7月15日,十二層,
RPWOMLSLPHGGFAO37CC,24,18.36,辦公室　　,鋼筋混凝土造,86年7月15日,十二層,
RPWOMLSLPHGGFAO37CC,24,3.36,共有部分,鋼筋混凝土造,86年7月15日,十二層,
