鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號,建案名稱
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,build case
蘇澳鎮,房地(土地+建物),宜蘭縣蘇澳鎮新榮路,80.43,住,,,1100808,土地2建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,,180.67,4,2,4,有,無,7800000,43173,,0.0,0,,RPRNMLPLQHGGFAG38DB,麒美藏富第一期
蘇澳鎮,房地(土地+建物),宜蘭縣蘇澳鎮新榮路,79.61,住,,,1100812,土地2建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,,180.67,4,2,4,有,無,7950000,44003,,0.0,0,,RPSNMLPLQHGGFAG48DB,麒美藏富第一期
蘇澳鎮,房地(土地+建物),宜蘭縣蘇澳鎮新榮路,80.79,住,,,1100805,土地2建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,,180.67,4,2,4,有,無,7800000,43173,,0.0,0,,RPUNMLPLQHGGFAG68DB,麒美藏富第一期
五結鄉,房地(土地+建物),宜蘭縣五結鄉利成路一段292巷,91.74,,鄉村區,乙種建築用地,1100804,土地3建物1車位0,全,4,透天厝,住家用,鋼筋混凝土造,,157.21,4,2,4,有,無,7400000,47071,,0.0,0,,RPPNMLQLQHGGFAG28DB,元邦景心
五結鄉,房地(土地+建物),宜蘭縣五結鄉利成路一段292巷,91.29,,鄉村區,乙種建築用地,1100807,土地3建物1車位0,全,4,透天厝,住家用,鋼筋混凝土造,,166.09,4,2,4,有,無,7900000,47565,,0.0,0,,RPQNMLQLQHGGFAG38DB,元邦景心
蘇澳鎮,房地(土地+建物),宜蘭縣蘇澳鎮新榮路,79.89,住,,,1100704,土地2建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,,180.67,4,3,4,有,無,7800000,43173,,0.0,0,契約土地面積：文化段314-8地號65㎡，314-11地號14.9㎡。,RPPNMLQLQHGGFAG38EB,麒美藏富第一期
五結鄉,房地(土地+建物)+車位,宜蘭縣五結鄉三結二路85巷,34.86,,特定農業區,甲種建築用地,1100808,土地2建物1車位1,四層,4,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,115.3,3,2,2,有,無,7300000,73374,坡道平面,25.35,700000,,RPSNMLQLQHGGFAG48CB,寬院子NO.5
五結鄉,房地(土地+建物)+車位,宜蘭縣五結鄉三結二路85巷,37.84,,特定農業區,甲種建築用地,1100815,土地2建物1車位1,四層,4,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,123.0,3,2,2,有,無,7370000,67793,一樓平面,25.35,750000,,RPTNMLQLQHGGFAG58CB,寬院子NO.5
五結鄉,房地(土地+建物)+車位,宜蘭縣五結鄉三結二路85巷,40.94,,特定農業區,甲種建築用地,1100804,土地2建物1車位1,一層,4,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,128.96,3,2,2,有,無,7750000,66730,坡道平面,23.31,700000,,RPUNMLQLQHGGFAG68CB,寬院子NO.5
五結鄉,房地(土地+建物)+車位,宜蘭縣五結鄉三結二路85巷,29.43,,特定農業區,甲種建築用地,1100811,土地2建物1車位1,二層,4,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,101.22,2,2,2,有,無,6060000,70647,坡道平面,25.35,700000,,RPVNMLQLQHGGFAG78CB,寬院子NO.5
