鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號,建案名稱
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,build case
屏東巿,房地(土地+建物),屏東縣屏東市和生路一段,25.94,住,,,1091127,土地1建物1車位0,三層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,67.46,2,2,2,有,無,3700000,54847,,0.0,0,,RPVNMLMKQHGGFAT96CB,小倆口5
屏東巿,房地(土地+建物)+車位,屏東縣屏東市德豐街,52.31,住,,,1100714,土地1建物1車位1,四層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,142.27,3,2,2,有,無,9100000,62636,一樓平面,13.75,1050000,,RPWNMLMKQHGGFAT07CB,長居(五期)
屏東巿,房地(土地+建物)+車位,屏東縣屏東市德豐街,53.06,住,,,1100722,土地1建物1車位1,五層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,144.1,3,2,2,有,無,9330000,63138,一樓平面,13.75,1100000,,RPOOMLMKQHGGFAT98CB,長居(五期)
屏東巿,房地(土地+建物)+車位,屏東縣屏東市和生路一段,25.94,住,,,1100425,土地1建物1車位1,四層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,76.55,2,2,2,有,無,4420000,50697,一樓平面,9.09,1000000,,RPPOMLMKQHGGFAT09CB,小倆口5
屏東巿,房地(土地+建物),屏東縣屏東市和生路一段,25.94,住,,,1091129,土地1建物1車位0,五層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,67.46,2,2,2,有,無,3700000,54847,,0.0,0,,RPQOMLMKQHGGFAT56CB,小倆口5
屏東巿,房地(土地+建物)+車位,屏東縣屏東市博愛路與崇德一路交叉口,40.86,住,,,1100715,土地1建物1車位1,五層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,138.94,3,2,2,有,無,7900000,55059,一樓平面,13.62,1000000,,RPPNMLNKQHGGFAT09CB,Park 96
屏東巿,房地(土地+建物),屏東縣屏東市和生路一段,28.22,住,,,1091121,土地1建物1車位0,二層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,73.41,2,2,2,有,無,3850000,52445,,0.0,0,,RPQNMLNKQHGGFAT56CB,小倆口5
屏東巿,房地(土地+建物)+車位,屏東縣屏東市和生路一段,28.22,住,,,1091124,土地1建物1車位1,三層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,82.5,2,2,2,有,無,4800000,51764,一樓平面,9.09,1000000,,RPUNMLNKQHGGFAT96CB,小倆口5
屏東巿,房地(土地+建物),屏東縣屏東市和生路一段,28.22,住,,,1091203,土地1建物1車位0,四層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,73.41,2,2,2,有,無,3900000,53126,,0.0,0,,RPVNMLNKQHGGFAT07CB,小倆口5
屏東巿,房地(土地+建物)+車位,屏東縣屏東市和生路一段,28.22,住,,,1091129,土地1建物1車位1,五層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,82.5,2,2,2,有,無,4800000,51764,一樓平面,9.09,1000000,,RPWNMLNKQHGGFAT17CB,小倆口5
