編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination
RPQNMLPKOHGGFBM68CC,42,98.28,住商用,鋼筋混凝土加強磚造,68年8月7日,二層,
RPPOMLLLPHGGFAM38CC,3,74.68,住宅、樓梯間,鋼筋混凝土造,107年4月17日,三層,
RPTNMLLLPHGGFBM78CC,45,80.66,住家用,鋼筋混凝土加強磚造,65年8月20日,一層,
RPWNMLTJPHGGFAM96CC,25,135.91,住家用,鋼筋混凝土造,85年1月5日,四層,
