編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination
RPTNMLRKNHGGFBP66DA,,20.49,共同部份,鋼筋混凝土造,109年12月24日,八層,
RPTNMLRKNHGGFBP66DA,,53.19,集合住宅,鋼筋混凝土造,109年12月24日,八層,八層 陽台
RPROMLRKOHGGFAP56DA,,166.99,住家用,鋼筋混凝土造,109年11月8日,三層,一層 二層 三層 陽台
RPPNMLMLOHGGFAP48DA,12,146.07,住家用,鋼筋混凝土造,98年9月28日,三層,一層 二層 三層 陽台 平台 雨遮 見其他登記事項
RPUOMLOLKHGGFBP98DA,,38.78,共同部份,鋼筋混凝土造,109年12月24日,八層,
RPUOMLOLKHGGFBP98DA,,54.28,集合住宅,鋼筋混凝土造,109年12月24日,八層,八層 陽台
RPUNMLRKNHGGFBP76DA,,20.49,共同部份,鋼筋混凝土造,109年12月24日,八層,
RPUNMLRKNHGGFBP76DA,,53.19,集合住宅,鋼筋混凝土造,109年12月24日,八層,五層 陽台
RPRNMLSKOHGGFAP56DA,2,99.77,集合住宅,鋼筋混凝土造,108年10月18日,五層,二層 陽台
RPRNMLSKOHGGFAP56DA,2,49.52,機械室、停車空間、樓梯間,鋼筋混凝土造,108年10月18日,五層,
RPRNMLNKOHGGFAP68DA,,83.50,住家用,鋼筋混凝土造,109年11月8日,三層,一層 二層 三層 陽台
RPRNMLNKOHGGFAP68DA,,83.50,住家用,鋼筋混凝土造,109年11月8日,三層,一層 二層 三層 陽台
RPPOMLSKOHGGFAP09DA,1,37.49,集合住宅,鋼筋混凝土造,109年11月16日,五層,四層 陽台
RPPOMLSKOHGGFAP09DA,1,37.49,集合住宅,鋼筋混凝土造,109年11月16日,五層,四層 陽台
RPPOMLSKOHGGFAP09DA,1,3.80,公設停車空間,鋼筋混凝土造,109年11月16日,五層,
RPPOMLSKOHGGFAP09DA,1,3.80,公設停車空間,鋼筋混凝土造,109年11月16日,五層,
RPPOMLSKOHGGFAP09DA,1,8.95,公設樓梯間、公設水箱、公設電梯機械室,鋼筋混凝土造,109年11月16日,五層,
RPPOMLSKOHGGFAP09DA,1,8.95,公設樓梯間、公設水箱、公設電梯機械室,鋼筋混凝土造,109年11月16日,五層,
RPSOMLRKOHGGFAP66DA,,96.67,住宅、樓梯間,鋼筋混凝土造,109年11月8日,三層,一層 二層 三層 陽台 見其他登記事項
RPSOMLRKOHGGFAP66DA,,96.67,住宅、樓梯間,鋼筋混凝土造,109年11月8日,三層,一層 二層 三層 陽台 見其他登記事項
RPQNMLMLOHGGFAP58DA,,181.58,住宅、樓梯間,鋼筋混凝土造,110年1月15日,三層,一層 二層 三層 陽台 屋頂突出物
RPQOMLSKOHGGFAP56DA,1,76.51,集合住宅,鋼筋混凝土造,109年11月16日,五層,四層 陽台
RPQOMLSKOHGGFAP56DA,1,21.65,公設停車空間,鋼筋混凝土造,109年11月16日,五層,
RPQOMLSKOHGGFAP56DA,1,18.29,公設樓梯間、公設水箱、公設電梯機械室,鋼筋混凝土造,109年11月16日,五層,
RPUOMLQKOHGGFAP76DA,41,649.13,工業用,鋼造,69年3月4日,一層,一層 防空避難室 浴廁
RPUOMLQKOHGGFAP76DA,38,287.69,倉庫,鋼造,72年11月7日,一層,一層
RPXNMLSKOHGGFAP17DA,1,76.51,集合住宅,鋼筋混凝土造,109年11月16日,五層,五層 陽台
RPXNMLSKOHGGFAP17DA,1,7.74,公設停車空間,鋼筋混凝土造,109年11月16日,五層,
RPXNMLSKOHGGFAP17DA,1,18.25,公設樓梯間、公設水箱、公設電梯機械室,鋼筋混凝土造,109年11月16日,五層,
RPPNMLLLNHGGFBP38DA,1,.13,共同部份,鋼筋混凝土造,109年4月15日,一層,
RPPNMLLLNHGGFBP38DA,1,130.71,店舖、住宅,鋼筋混凝土造,109年4月15日,三層,一層 二層 三層 陽台
RPVNMLSKOHGGFBP07DA,34,64.44,住商用,鋼造,76年10月20日,一層,一層
RPPNMLLLOHGGFBP48DA,29,45.57,住家用,鋼筋混凝土造,81年6月10日,八層,七層 陽台
RPPNMLLLOHGGFBP48DA,29,45.57,住家用,鋼筋混凝土造,81年6月10日,八層,七層 陽台
RPPNMLLLOHGGFBP48DA,29,1.51,防空避難室、停車場,鋼筋混凝土造,81年6月10日,八層,地下層
RPPNMLLLOHGGFBP48DA,29,1.51,防空避難室、停車場,鋼筋混凝土造,81年6月10日,八層,地下層
RPPNMLLLOHGGFBP48DA,29,8.06,共同部份,鋼筋混凝土造,81年6月10日,八層,
RPPNMLLLOHGGFBP48DA,29,8.06,共同部份,鋼筋混凝土造,81年6月10日,八層,
RPQNMLLLOHGGFBP58DA,25,157.31,住商用,鋼筋混凝土造,85年10月20日,十一層,一層 二層 三層 陽台 平台 騎樓
RPQNMLLLOHGGFBP58DA,25,31.52,共同部份,鋼筋混凝土造,85年10月20日,十一層,
RPQNMLQKOHGGFBP98DA,27,97.51,住家用,鋼筋混凝土造,83年1月22日,九層,二層 陽台
RPQNMLQKOHGGFBP98DA,27,21.73,地下室﹕２２８７﹒３３平方公尺,鋼筋混凝土造,83年1月22日,九層,
RPQNMLQKOHGGFBP98DA,27,2.19,共同部份,鋼筋混凝土造,83年1月21日,,
RPQNMLQKOHGGFBP98DA,27,1.45,共同部份,鋼筋混凝土造,83年1月21日,,
RPQNMLQKOHGGFBP98DA,27,1.67,共同部份,鋼筋混凝土造,83年1月21日,,
RPQNMLQKOHGGFBP98DA,27,4.74,共同部份,鋼筋混凝土造,83年1月21日,,
RPQNMLQKOHGGFBP98DA,27,12.65,共同部份,鋼筋混凝土造,83年1月21日,,
RPQNMLQKOHGGFBP98DA,27,11.86,共同部份,鋼筋混凝土造,83年1月21日,,
RPPNMLNLOHGGFEP98DA,25,501.28,農舍,鋼筋混凝土造,85年11月25日,三層,一層 二層 三層 陽台 電梯樓梯間
RPRNMLSKOHGGFFP07DA,18,254.94,住商用,加強磚造,91年12月11日,二層,一層 二層 電梯樓梯間
RPPNMLPLOHGGFAP88EA,44,94.62,住家用,加強磚造,66年1月7日,一層,一層 騎樓
RPRNMLMJOHGGFAP58EA,,114.79,住宅、樓梯間,鋼筋混凝土造,109年4月20日,三層,一層 二層 三層 陽台 屋頂突出物
RPRNMLMJOHGGFAP58EA,,114.79,住宅、樓梯間,鋼筋混凝土造,109年4月20日,三層,一層 二層 三層 陽台 屋頂突出物
RPRNMLOLOHGGFBP09EA,14,201.29,自由職業事務所、停車空間,鋼筋混凝土加強磚造,96年9月11日,三層,一層 二層 三層 陽台 地下一層 見其他登記事項
RPRNMLOLOHGGFBP09EA,14,201.29,自由職業事務所、停車空間,鋼筋混凝土加強磚造,96年9月11日,三層,一層 二層 三層 陽台 地下一層 見其他登記事項
RPSNMLLLOHGGFEP09DA,36,121.19,住商用,加強磚造,74年2月16日,二層,一層 二層 陽台 騎樓
RPUNMLNLOHGGFDP76DA,34,96.06,住宅、騎樓,加強磚造,76年7月15日,二層,一層 二層 陽台 騎樓
RPUNMLNLOHGGFDP76DA,34,96.06,住宅、騎樓,加強磚造,76年7月15日,二層,一層 二層 陽台 騎樓
RPOOMLSKOHGGFAP98DA,27,96.77,住宅、車庫,鋼筋混凝土造,83年1月20日,四層,一層 二層 三層 四層 陽台 平台 電梯樓梯間
RPOOMLSKOHGGFAP98DA,27,96.77,住宅、車庫,鋼筋混凝土造,83年1月20日,四層,一層 二層 三層 四層 陽台 平台 電梯樓梯間
RPQNMLNLOHGGFCP88DA,2,203.82,住宅、停車空間、樓梯間,鋼筋混凝土造,108年6月26日,三層,一層 二層 三層 陽台 見其他登記事項
RPPNMLLLOHGGFAP38DA,1,76.53,集合住宅,鋼筋混凝土造,109年11月16日,五層,三層 陽台
RPPNMLLLOHGGFAP38DA,1,21.65,公設停車空間,鋼筋混凝土造,109年11月16日,五層,
RPPNMLLLOHGGFAP38DA,1,18.29,公設樓梯間、公設水箱、公設電梯機械室,鋼筋混凝土造,109年11月16日,五層,
RPROMLSKOHGGFAP66DA,1,74.99,集合住宅,鋼筋混凝土造,109年11月16日,五層,三層 陽台
RPROMLSKOHGGFAP66DA,1,7.60,公設停車空間,鋼筋混凝土造,109年11月16日,五層,
RPROMLSKOHGGFAP66DA,1,17.91,公設樓梯間、公設水箱、公設電梯機械室,鋼筋混凝土造,109年11月16日,五層,
RPXNMLMLOHGGFAP66DA,,146.56,住家用,鋼筋混凝土造,109年12月8日,三層,一層 二層 三層 陽台
RPTOMLSKOHGGFAP86DA,1,76.51,集合住宅,鋼筋混凝土造,109年11月16日,五層,三層 陽台
RPTOMLSKOHGGFAP86DA,1,7.74,公設停車空間,鋼筋混凝土造,109年11月16日,五層,
RPTOMLSKOHGGFAP86DA,1,18.25,公設樓梯間、公設水箱、公設電梯機械室,鋼筋混凝土造,109年11月16日,五層,
RPVOMLSKOHGGFAP07DA,1,76.53,集合住宅,鋼筋混凝土造,109年11月16日,五層,二層 陽台
RPVOMLSKOHGGFAP07DA,1,7.74,公設停車空間,鋼筋混凝土造,109年11月16日,五層,
RPVOMLSKOHGGFAP07DA,1,18.29,公設樓梯間、公設水箱、公設電梯機械室,鋼筋混凝土造,109年11月16日,五層,
RPUOMLSKOHGGFAP96DA,1,59.34,集合住宅,鋼筋混凝土造,109年11月16日,五層,三層 陽台
RPUOMLSKOHGGFAP96DA,1,6.00,公設停車空間,鋼筋混凝土造,109年11月16日,五層,
RPUOMLSKOHGGFAP96DA,1,14.16,公設樓梯間、公設水箱、公設電梯機械室,鋼筋混凝土造,109年11月16日,五層,
RPWOMLSKOHGGFAP17DA,1,74.99,集合住宅,鋼筋混凝土造,109年11月16日,五層,二層 陽台
RPWOMLSKOHGGFAP17DA,1,7.60,公設停車空間,鋼筋混凝土造,109年11月16日,五層,
RPWOMLSKOHGGFAP17DA,1,17.91,公設樓梯間、公設水箱、公設電梯機械室,鋼筋混凝土造,109年11月16日,五層,
RPXOMLSKOHGGFAP27DA,1,76.53,集合住宅,鋼筋混凝土造,109年11月16日,五層,一層 陽台
RPXOMLSKOHGGFAP27DA,1,7.74,公設停車空間,鋼筋混凝土造,109年11月16日,五層,
RPXOMLSKOHGGFAP27DA,1,18.29,公設樓梯間、公設水箱、公設電梯機械室,鋼筋混凝土造,109年11月16日,五層,
RPPOMLSJOHGGFAP98DA,16,112.22,住家用,鋼筋混凝土造,94年8月12日,三層,一層 二層 三層 陽台 電梯樓梯間
RPPOMLSJOHGGFAP98DA,16,56.11,住家用,鋼筋混凝土造,94年8月12日,三層,一層 二層 三層 陽台 電梯樓梯間
RPRNMLLLOHGGFBP68DA,28,221.18,住家用,鋼筋混凝土造,82年8月10日,四層,一層 二層 三層 四層 陽台 平台 見其他登記事項
RPVNMLQKOHGGFDP07DA,46,156.91,宿舍,鋼筋混凝土造,64年3月10日,一層,一層 騎樓
RPVNMLQKOHGGFDP07DA,46,32.98,守衛室,磚造,64年3月10日,一層,一層
RPVNMLQKOHGGFDP07DA,46,214.60,宿舍,磚造,64年3月10日,一層,一層 騎樓
RPVNMLQKOHGGFDP07DA,46,214.59,宿舍,磚造,64年3月10日,一層,一層 騎樓
RPVNMLQKOHGGFDP07DA,46,156.53,宿舍,磚造,64年3月10日,一層,一層 騎樓
RPVNMLQKOHGGFDP07DA,46,152.74,宿舍,磚造,64年3月10日,一層,一層 騎樓
RPVNMLQKOHGGFDP07DA,46,154.88,宿舍,磚造,64年3月10日,一層,一層 騎樓
RPVNMLQKOHGGFDP07DA,46,196.92,宿舍,磚造,64年3月10日,一層,一層 騎樓
RPVNMLQKOHGGFDP07DA,47,101.76,火爐室,磚造,63年5月30日,一層,一層
RPVNMLQKOHGGFDP07DA,47,36.38,廁所,磚造,63年5月30日,一層,一層
RPVNMLQKOHGGFDP07DA,47,148.76,宿舍,鋼筋混凝土造,63年5月30日,一層,一層 騎樓
RPVNMLQKOHGGFDP07DA,30,1410.41,廠房，辦公室，避難室,鋼筋混凝土造,80年5月17日,一層,一層 避難室兼停車場
RPSNMLOLOHGGFEP76DA,40,105.47,住家用,加強磚造,70年5月20日,二層,一層 二層 陽台
RPTNMLLLOHGGFDP09DA,2,159.17,住家用,鋼筋混凝土造,108年9月16日,三層,一層 二層 三層 陽台
RPQNMLPLOHGGFCP56EA,41,52.00,住家用,加強磚造,69年4月22日,二層,一層 二層
RPOOMLOLOHGGFAP78EA,40,124.17,住家用,加強磚造,70年6月22日,二層,一層 二層 陽台 騎樓 電梯樓梯間
RPQNMLOLOHGGFAP88EA,4,379.65,住家用,鋼筋混凝土造,106年9月24日,五層,一層 二層 三層 四層 五層 陽台
RPTNMLOLOHGGFAP56EA,26,69.78,住家用,鋼筋混凝土造,83年12月30日,七層,六層 陽台
RPTNMLOLOHGGFAP56EA,26,24.53,共同部份,鋼筋混凝土造,83年12月30日,七層,
RPPNMLOLOHGGFAP78EA,4,344.00,停車空間、住宅,鋼筋混凝土造,106年9月24日,四層,一層 二層 三層 四層 陽台
RPOPMLSLOHGGFAP66EA,30,192.95,住家用,鋼筋混凝土造,80年7月30日,三層,一層 二層 三層 騎樓 電梯樓梯間
RPRNMLSLOHGGFCP96EA,2,223.38,住宅、停車空間、樓梯間,鋼筋混凝土造,108年11月15日,四層,一層 二層 三層 四層 陽台 見其他登記事項
RPUNMLLLOHGGFDP66EA,2,152.05,住家用,鋼筋混凝土造,108年9月16日,三層,一層 二層 三層 陽台
RPTNMLOLOHGGFDP86EA,,203.80,住家用,鋼筋混凝土造,110年3月12日,四層,一層 二層 三層 四層 陽台
RPUNMLOLOHGGFDP96EA,,102.06,住家用,鋼筋混凝土造,110年3月12日,四層,一層 二層 三層 四層 陽台
RPUNMLOLOHGGFDP96EA,,102.06,住家用,鋼筋混凝土造,110年3月12日,四層,一層 二層 三層 四層 陽台
RPVNMLPLOHGGFEP17DA,84,30.94,商業用,磚造,26年0月0日,二層,一層 二層 騎樓
RPUNMLSJOHGGFDP07DA,,149.28,住宅、樓梯間,鋼筋混凝土造,110年4月6日,三層,一層 二層 三層 見其他登記事項
RPTNMLRLOHGGFDP07DA,1,210.22,住家用,鋼筋混凝土造,109年11月15日,三層,一層 二層 三層 陽台
RPPNMLOLOHGGFDP98DA,6,220.69,住家用,鋼筋混凝土造,104年10月27日,四層,一層 二層 三層 四層 陽台
RPQNMLPLOHGGFDP56DA,22,118.67,住家用,鋼筋混凝土造,88年7月30日,十四層,四層 陽台
RPQNMLPLOHGGFDP56DA,22,38.27,共同部份,鋼筋混凝土造,88年7月30日,十四層,
RPQNMLPLOHGGFDP56DA,22,2.26,住家用,鋼筋混凝土造,88年7月30日,十四層,
RPQNMLPLOHGGFDP56DA,22,17.29,樓，電梯間（共同使用）,鋼筋混凝土造,88年7月30日,十四層,
RPTNMLOLOHGGFCP66DA,3,193.14,住宅、停車空間、水塔間,鋼筋混凝土造,107年5月21日,三層,一層 二層 三層 陽台 見其他登記事項
RPTOMLSLOHGGFAP96DA,23,23.54,住家用,鋼架有壁造,87年9月15日,一層,一層
RPRNMLPKOHGGFAP88DA,20,14.18,住家用,鋼骨造,90年1月17日,四層,二層
RPRNMLPKOHGGFAP88DA,20,5.19,共同部份,鋼骨造,90年1月17日,四層,
RPPNMLSLOHGGFAP09DA,57,34.55,住商用,加強磚造,53年8月1日,二層,一層 二層 騎樓
RPSNMLSLOHGGFBP86DA,,92.06,住家用,鋼筋混凝土造,81年6月10日,八層,一層 陽台
RPSNMLSLOHGGFBP86DA,,2.96,防空避難室、停車場,鋼筋混凝土造,81年6月10日,八層,地下層
RPSNMLSLOHGGFBP86DA,,7.88,共同部份,鋼筋混凝土造,81年6月10日,八層,
RPVNMLOLOHGGFAP66DA,1,158.86,住宅、停車空間,鋼筋混凝土造,109年5月1日,三層,一層 二層 三層 陽台
RPPNMLTLOHGGFBP66DA,28,221.54,住家用,鋼筋混凝土造,82年8月10日,三層,一層 二層 三層 陽台 平台
RPVNMLOLOHGGFDP07EA,,101.86,住家用,鋼筋混凝土造,110年3月12日,四層,一層 二層 三層 四層 陽台
RPVNMLOLOHGGFDP07EA,,101.86,住家用,鋼筋混凝土造,110年3月12日,四層,一層 二層 三層 四層 陽台
RPTNMLSLOHGGFBP96DA,7,112.50,住宅、樓梯間,鋼筋混凝土造,102年12月25日,三層,一層 二層 三層 陽台 見其他登記事項
RPTNMLSLOHGGFCP07DA,,44.40,店舖,鋼骨造,109年12月28日,一層,一層
RPXNMLOLOHGGFDP17DA,13,240.68,住宅、停車空間、樓梯間,鋼筋混凝土造,97年6月16日,四層,一層 二層 三層 四層 電梯樓梯間 見其他登記事項
RPSNMLOLOHGGFDP76EA,,101.86,住家用,鋼筋混凝土造,110年3月12日,四層,一層 二層 三層 四層 陽台
RPSNMLOLOHGGFDP76EA,,101.86,住家用,鋼筋混凝土造,110年3月12日,四層,一層 二層 三層 四層 陽台
RPWPMLTLOHGGFAP57EA,44,142.08,住家用,加強磚造,66年1月1日,二層,一層 二層
RPPPMLSLOHGGFAP76EA,43,154.17,住商用,加強磚造,67年1月9日,二層,一層 二層 騎樓 電梯樓梯間 夾層
RPRNMLOLOHGGFDP66EA,,203.72,住家用,鋼筋混凝土造,110年3月12日,四層,一層 二層 三層 四層 陽台
RPTNMLTLOHGGFDP37EA,48,72.03,住家用,ＲＣ磚木造,62年8月10日,二層,一層 二層
RPTNMLKMOHGGFEP56DA,28,269.31,住家用,鋼筋混凝土造,82年7月31日,五層,一層 二層 三層 四層 五層 陽台 騎樓
RPSOMLTLOHGGFAP96DA,1,74.99,集合住宅,鋼筋混凝土造,109年11月16日,五層,五層 陽台
RPSOMLTLOHGGFAP96DA,1,7.60,公設停車空間,鋼筋混凝土造,109年11月16日,五層,
RPSOMLTLOHGGFAP96DA,1,17.91,公設樓梯間、公設水箱、公設電梯機械室,鋼筋混凝土造,109年11月16日,五層,
RPVNMLKMOHGGFAP98DA,23,28.12,住家用,鋼筋混凝土造,87年10月30日,十層,九層 陽台
RPVNMLKMOHGGFAP98DA,23,10.41,共同部份,鋼筋混凝土造,87年10月30日,十層,
RPVNMLKMOHGGFAP98DA,23,6.65,共同部份,鋼筋混凝土造,87年10月30日,十層,
RPXUMLKMOHGGFAP27DA,26,191.75,住商用,鋼筋混凝土造,84年8月25日,三層,一層 二層 三層 陽台 平台 騎樓 電梯樓梯間 花台
RPSUMLKMOHGGFAP76DA,26,194.50,住商用,鋼筋混凝土造,84年8月25日,三層,一層 二層 三層 陽台 平台 騎樓 電梯樓梯間 花台
RPSPMLKMOHGGFAP88DA,3,298.34,住宅、水塔空間,鋼筋混凝土造,107年8月13日,三層,一層 二層 三層 陽台
RPSNMLPKOHGGFAP98DA,54,73.50,住家用,加強磚造,56年10月2日,一層,一層
RPVOMLOLNHGGFAP66DA,38,155.48,住家用,鋼筋混凝土造,71年10月16日,三層,一層 二層 三層 騎樓 電梯樓梯間
RPPNMLKLOHGGFAP28DA,4,197.06,住家用,鋼筋混凝土造,106年6月7日,四層,一層 二層 三層 四層 陽台
RPSNMLLKOHGGFBP68DA,6,81.04,住家用,鋼筋混凝土造,104年7月28日,五層,五層 陽台
RPSNMLLKOHGGFBP68DA,6,28.70,共同部份,鋼筋混凝土造,104年7月28日,五層,
RPPOMLLJPHGGFCP58DA,,220.58,住宅、樓梯間,鋼筋混凝土造,110年4月6日,三層,一層 二層 三層 陽台 見其他登記事項
RPQNMLOJOHGGFCP78DA,1,143.58,住宅、樓梯間,鋼筋混凝土造,109年4月7日,三層,一層 二層 三層 陽台 見其他登記事項
RPSOMLLJPHGGFCP88DA,,223.05,住宅、樓梯間,鋼筋混凝土造,110年4月6日,三層,一層 二層 三層 陽台 見其他登記事項
RPRNMLQLNHGGFBP09DA,36,126.27,住家用,加強磚造,74年7月5日,二層,一層 二層 陽台 騎樓
RPPNMLKMOHGGFEP78DA,38,140.65,住家用,鋼筋混凝土造,72年11月15日,二層,一層 二層 陽台 騎樓
RPRQMLKMOHGGFAP98EA,,207.18,住宅、樓梯間,鋼筋混凝土造,110年4月20日,三層,一層 二層 三層 陽台 屋頂突出物
RPQNMLMJPHGGFCP68DA,1,151.70,住家用,鋼筋混凝土造,109年11月19日,三層,一層 二層 三層 陽台
RPQPMLTLOHGGFAP86DA,1,59.34,集合住宅,鋼筋混凝土造,109年11月16日,五層,二層 陽台
RPQPMLTLOHGGFAP86DA,1,19.91,公設停車空間,鋼筋混凝土造,109年11月16日,五層,
RPQPMLTLOHGGFAP86DA,1,14.16,公設樓梯間、公設水箱、公設電梯機械室,鋼筋混凝土造,109年11月16日,五層,
RPRNMLLJOHGGFDP68DA,36,129.15,住家用,鋼筋混凝土加強磚造,73年12月10日,二層,一層 二層 陽台 騎樓
RPUOMLTLOHGGFAP17DA,1,74.99,集合住宅,鋼筋混凝土造,109年11月16日,五層,五層 陽台
RPVOMLTLOHGGFAP27DA,1,76.51,集合住宅,鋼筋混凝土造,109年11月16日,五層,二層 陽台
RPUOMLTLOHGGFAP17DA,1,7.60,公設停車空間,鋼筋混凝土造,109年11月16日,五層,
RPUOMLTLOHGGFAP17DA,1,17.91,公設樓梯間、公設水箱、公設電梯機械室,鋼筋混凝土造,109年11月16日,五層,
RPVOMLTLOHGGFAP27DA,1,7.74,公設停車空間,鋼筋混凝土造,109年11月16日,五層,
RPVOMLTLOHGGFAP27DA,1,18.25,公設樓梯間、公設水箱、公設電梯機械室,鋼筋混凝土造,109年11月16日,五層,
RPTPMLTLOHGGFAP17DA,1,59.34,集合住宅,鋼筋混凝土造,109年11月16日,五層,五層 陽台
RPTPMLTLOHGGFAP17DA,1,6.00,公設停車空間,鋼筋混凝土造,109年11月16日,五層,
RPTPMLTLOHGGFAP17DA,1,14.16,公設樓梯間、公設水箱、公設電梯機械室,鋼筋混凝土造,109年11月16日,五層,
RPSPMLTLOHGGFAP07DA,1,59.34,集合住宅,鋼筋混凝土造,109年11月16日,五層,四層 陽台
RPSPMLTLOHGGFAP07DA,1,6.00,公設停車空間,鋼筋混凝土造,109年11月16日,五層,
RPSPMLTLOHGGFAP07DA,1,14.16,公設樓梯間、公設水箱、公設電梯機械室,鋼筋混凝土造,109年11月16日,五層,
RPRPMLKMOHGGFAP78DA,36,74.10,農舍,磚造,74年1月23日,一層,一層
RPRPMLKMOHGGFAP78DA,28,3333.85,儲藏室、雞舍,磚木造、鋼鐵有無壁體造,82年7月1日,一層,一層
RPVNMLMJPHGGFAP98DA,2,99.77,集合住宅,鋼筋混凝土造,108年10月18日,五層,五層 陽台
RPVNMLMJPHGGFAP98DA,2,35.77,機械室、停車空間、樓梯間,鋼筋混凝土造,108年10月18日,五層,
RPUPMLTLOHGGFAP27DA,1,176.24,住家用,鋼筋混凝土造,109年11月16日,四層,一層 二層 三層 四層 陽台
RPVNMLNLOHGGFAP56DA,24,487.40,住家用,鋼筋混凝土造,86年5月15日,十六層,十五層 陽台
RPVNMLNLOHGGFAP56DA,24,145.05,共同部份,鋼筋混凝土造,86年5月15日,十六層,
RPVNMLNLOHGGFAP56DA,24,85.18,共同部份,鋼筋混凝土造,86年5月15日,十六層,
RPTOMLTLOHGGFAP07DA,1,76.53,集合住宅,鋼筋混凝土造,109年11月16日,五層,五層 陽台
RPTOMLTLOHGGFAP07DA,1,7.74,公設停車空間,鋼筋混凝土造,109年11月16日,五層,
RPTOMLTLOHGGFAP07DA,1,18.29,公設樓梯間、公設水箱、公設電梯機械室,鋼筋混凝土造,109年11月16日,五層,
RPVPMLTLOHGGFAP37DA,22,110.52,住家用,鋼筋混凝土造,88年9月26日,五層,四層 五層 陽台 屋頂突出物
RPVPMLTLOHGGFAP37DA,22,19.15,停車空間,鋼筋混凝土造,88年9月26日,五層,
RPVPMLTLOHGGFAP37DA,22,21.57,共同部份,鋼筋混凝土造,88年9月26日,五層,
RPWNMLNLOHGGFAP66DA,24,55.53,共同部份,鋼筋混凝土造,86年5月15日,十六層,
RPRNMLKMOHGGFBP68DA,38,111.85,住家用,加強磚造,72年3月4日,二層,一層 二層
RPOPMLTLOHGGFAP66DA,1,76.53,集合住宅,鋼筋混凝土造,109年11月16日,五層,四層 陽台
RPOPMLTLOHGGFAP66DA,1,21.65,公設停車空間,鋼筋混凝土造,109年11月16日,五層,
RPOPMLTLOHGGFAP66DA,1,18.29,公設樓梯間、公設水箱、公設電梯機械室,鋼筋混凝土造,109年11月16日,五層,
RPVNMLKMOHGGFDP66DA,6,243.00,一般事務所、門廊、停車空間,鋼筋混凝土造,104年3月13日,二層,一層 二層 陽台 地下一層
RPTNMLLJPHGGFBP78DA,27,238.10,住商用,鋼筋混凝土造,83年8月12日,四層,一層 二層 三層 四層 陽台 騎樓 露台
RPVNMLRKOHGGFEP27DA,,213.95,住家用,鋼筋混凝土造,110年3月18日,三層,一層 二層 三層 陽台 見其他登記事項
RPWNMLRKOHGGFEP37DA,,222.17,住家用,鋼筋混凝土造,110年3月18日,三層,一層 二層 三層 陽台 見其他登記事項
RPRNMLMJPHGGFDP88DA,34,229.90,住工用,鐵造,76年4月15日,一層,一層
RPRNMLMJPHGGFCP88EA,,315.17,住宅、樓梯間,鋼筋混凝土造,110年3月27日,三層,一層 二層 三層 陽台 見其他登記事項
RPQNMLPJPHGGFCP09EA,44,85.98,住家用,加強磚造,66年1月14日,二層,一層 二層
RPVNMLLJPHGGFAP88DA,25,188.64,住家用,鋼筋混凝土造,84年12月25日,四層,一層 二層 三層 四層 陽台 屋頂突出物 花台 地下層
RPUNMLMJPHGGFCP56EA,,204.01,住宅、樓梯間,鋼筋混凝土造,110年3月27日,三層,一層 二層 三層 陽台 見其他登記事項
RPSNMLMJPHGGFCP98EA,,208.06,住宅、樓梯間,鋼筋混凝土造,110年3月27日,三層,一層 二層 三層 陽台 見其他登記事項
RPTNMLMJPHGGFCP09EA,,208.06,住宅、樓梯間,鋼筋混凝土造,110年3月27日,三層,一層 二層 三層 陽台 見其他登記事項
RPTNMLPJPHGGFAP56EA,,141.25,住家用,鋼筋混凝土造,110年1月27日,三層,一層 二層 三層 陽台
RPPRMLKMOHGGFAP88EA,,207.18,住宅、樓梯間,鋼筋混凝土造,110年4月20日,三層,一層 二層 三層 陽台 屋頂突出物
RPTQMLKMOHGGFAP56EA,,203.97,住宅、樓梯間,鋼筋混凝土造,110年4月20日,三層,一層 二層 三層 陽台 屋頂突出物
RPUQMLKMOHGGFAP66EA,,203.97,住宅、樓梯間,鋼筋混凝土造,110年4月20日,三層,一層 二層 三層 陽台 屋頂突出物
RPQNMLMJPHGGFAP58EA,1,179.93,住家用,鋼筋混凝土造,109年7月15日,四層,一層 二層 三層 四層 陽台
RPXNMLQJPHGGFAP07EA,26,179.93,住家用,鋼筋混凝土造,84年8月15日,三層,一層 二層 三層 夾層
RPOOMLMJPHGGFAP48EA,19,220.48,住家用,鋼筋混凝土造,91年4月21日,三層,一層 二層 三層 陽台 電梯樓梯間 地下層
RPOOMLMJPHGGFAP48EA,19,32.63,共同部份,鋼筋混凝土造,91年4月21日,二層,
RPVNMLMJPHGGFCP66EA,,208.06,住宅、樓梯間,鋼筋混凝土造,110年3月27日,三層,一層 二層 三層 陽台 見其他登記事項
RPXNMLMJPHGGFCP86EA,,208.06,住宅、樓梯間,鋼筋混凝土造,110年3月27日,三層,一層 二層 三層 陽台 見其他登記事項
RPOOMLMJPHGGFCP68EA,,211.27,住宅、樓梯間,鋼筋混凝土造,110年3月27日,三層,一層 二層 三層 陽台 見其他登記事項
RPQNMLRJPHGGFAP09EA,,354.32,店舖、停車空間、住宅、樓梯間,鋼筋混凝土造,108年9月24日,四層,一層 二層 三層 四層 陽台 屋頂突出物
