鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號,建案名稱
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,build case
新竹市,房地(土地+建物)+車位,新竹市新香街,55.47,,山坡地保育區,丙種建築用地,1100605,土地1建物1車位1,三層,6,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,123.47,3,1,2,有,無,8680000,80522,坡道平面,33.06,1400000,,RPTQMLTJQHGGFAO27DB,自在煙波
新竹市,房地(土地+建物)+車位,新竹市新香街,41.78,,山坡地保育區,丙種建築用地,1100621,土地1建物1車位1,五層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,104.97,2,1,2,有,無,7100000,80656,坡道平面,33.06,1300000,,RPUQMLTJQHGGFAO37DB,自在煙波
新竹市,房地(土地+建物)+車位,新竹市新香街,41.78,,山坡地保育區,丙種建築用地,1100616,土地1建物1車位1,三層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,104.97,2,1,2,有,無,6950000,78570,坡道平面,33.06,1300000,,RPVQMLTJQHGGFAO47DB,自在煙波
新竹市,房地(土地+建物)+車位,新竹市新香街,41.78,,山坡地保育區,丙種建築用地,1100613,土地1建物1車位1,六層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,104.97,2,1,2,有,無,6980000,80378,坡道平面,33.06,1200000,,RPWQMLTJQHGGFAO57DB,自在煙波
新竹市,房地(土地+建物)+車位,新竹市新竹市南港街32巷,34.17,,一般農業區,甲種建築用地,1100710,土地1建物1車位1,十層,10,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,145.57,3,2,2,有,無,6660000,50608,坡道平面,33.73,1000000,,RPPNMLTJQHGGFAO09CB,向海那?
新竹市,房地(土地+建物),新竹市新竹市中華路二段,9.95,商,,,1100709,土地1建物1車位0,八層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,82.91,2,1,1,有,無,9360000,112893,,0.0,0,,RPQNMLTJQHGGFAO56CB,大和富居
新竹市,房地(土地+建物),新竹市新竹市中華路二段,9.66,商,,,1100709,土地1建物1車位0,六層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,80.55,2,1,1,有,無,8770000,108876,,0.0,0,,RPSNMLTJQHGGFAO76CB,大和富居
新竹市,房地(土地+建物)+車位,新竹市新竹市中華路二段,9.83,商,,,1100723,土地1建物1車位1,十二層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,117.88,2,1,1,有,無,11870000,120439,坡道平面,35.93,2000000,,RPTNMLTJQHGGFAO86CB,大和富居
新竹市,房地(土地+建物)+車位,新竹市新竹市中華路二段,9.83,商,,,1100709,土地1建物1車位1,十五層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,117.88,2,1,1,有,無,11770000,120439,坡道平面,35.93,1900000,,RPUNMLTJQHGGFAO96CB,大和富居
新竹市,房地(土地+建物)+車位,新竹市新竹市南港街32巷,34.17,,一般農業區,甲種建築用地,1100716,土地1建物1車位1,八層,10,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,145.57,3,2,2,有,無,6310000,47479,坡道平面,33.73,1000000,,RPWNMLTJQHGGFAO17CB,向海那?
