鄉鎮市區,交易標的,土地位置建物門牌,土地面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,租賃年月日,租賃筆棟數,租賃層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,有無附傢俱,總額元,單價元平方公尺,車位類別,車位面積平方公尺,車位總額元,備註,編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,Whether there is attaches the furniture,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number
暖暖區,建物,基隆市暖暖區金華街２６７號４樓之１０,0.0,住,,,1100610,土地1建物0車位0,四層,11,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0850105,35.24,1,1,1,有,無,無,6000,170,,0.0,0,108年度基隆市社會住宅包租代管第2期計畫,RPWQMLNLOHGGFDC68CC
中正區,建物,基隆市中正區觀海街１４６號１５樓,0.0,住,,,1100610,土地1建物0車位0,十五層,16,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0880114,112.08,2,1,1,有,無,無,9000,80,,0.0,0,108年度基隆市社會住宅包租代管第2期計畫,RPXQMLNLOHGGFDC78CC
信義區,建物,基隆市信義區東明路３９巷２４號４樓,0.0,住,,,1100617,土地1建物0車位0,四層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0791019,130.78,4,2,2,有,無,無,13500,103,,0.0,0,108年度基隆市社會住宅包租代管第2期計畫,RPORMLNLOHGGFDC97CC
中正區,建物,基隆市中正區調和街３００號７樓之１,0.0,住,,,1100610,土地1建物0車位0,七層,14,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1080212,63.24,1,1,1,有,無,無,10000,158,,0.0,0,108年度基隆市社會住宅包租代管第2期計畫,RPQRMLNLOHGGFDC18CC
中正區,建物,基隆市中正區調和街２９６號１０樓之１,0.0,住,,,1100614,土地1建物0車位0,十層,14,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1080212,136.8,3,1,2,有,無,無,12000,88,,0.0,0,108年度基隆市社會住宅包租代管第二期計畫,RPVNMLPJPHGGFDC38CC
安樂區,建物,基隆市安樂區武嶺街１０５之２號,0.0,住,,,1100610,土地1建物0車位0,三層,4,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0630607,68.25,3,1,1,有,無,無,12000,176,,0.0,0,108年度基隆市社會住宅包租代管第二期計畫,RPWNMLPJPHGGFDC48CC
中山區,建物,基隆市中山區通仁街１２０號５樓,0.0,住,,,1100615,土地1建物0車位0,五層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0850727,133.4,2,2,2,有,無,無,10000,75,,0.0,0,108年度基隆市社會住宅包租代管第二期計畫,RPOOMLPJPHGGFDC77CC
安樂區,建物,基隆市安樂區安一路３４８之１０號,0.0,住,,,1100614,土地1建物0車位0,三層,4,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0650907,76.11,3,2,1,有,無,無,7500,99,,0.0,0,108年度基隆市社會住宅包租代管第二期計畫,RPPOMLPJPHGGFDC87CC
信義區,建物,基隆市信義區深澳坑路２之５號１２樓之１６,0.0,住,,,1100614,土地1建物0車位0,十二層,16,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0850426,42.14,1,1,1,有,無,無,7000,166,,0.0,0,108年度基隆市社會住宅包租代管第二期計畫,RPQOMLPJPHGGFDC97CC
信義區,建物,基隆市信義區正信路２２７巷２３弄８號２樓,0.0,住,,,1100614,土地1建物0車位0,二層,6,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0860607,32.17,1,1,1,有,無,無,6500,202,,0.0,0,108年度基隆市社會住宅包租代管第二期計畫,RPTOMLPJPHGGFDC28CC
