鄉鎮市區,交易標的,土地位置建物門牌,土地面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,租賃年月日,租賃筆棟數,租賃層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,有無附傢俱,總額元,單價元平方公尺,車位類別,車位面積平方公尺,車位總額元,備註,編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,Whether there is attaches the furniture,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number
文山區,建物,臺北市文山區辛亥路四段７７巷９２弄１１號五樓之５,0.0,住,,,1100519,土地1建物0車位0,五層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0920922,55.709999999999994,1,0,1,有,有,無,20000,359,,0.0,0,住宅及都市更新中心108年社會住宅包租代管第二期計畫,RPUNMLLKOHGGFAA37CC
文山區,建物,臺北市文山區興隆路四段８巷１弄３號四樓,0.0,商,,,1100518,土地0建物1車位0,四層,4,公寓(5樓含以下無電梯),住家用,加強磚造,,21.0,1,1,1,有,無,有,6500,310,,0.0,0,國家住宅及都市更新中心108年社會住宅包租代管第二期計畫,RPVNMLLKOHGGFAA47CC
中正區,建物,臺北市中正區廈門街７７之２號,0.0,商,,,1100531,土地1建物0車位0,一層,12,店面(店鋪),一般零售業甲組（不含日用百貨）,鋼筋混凝土造,1071023,99.3,0,0,0,無,有,無,46582,469,,0.0,0,,RPQQMLLKOHGGFAA27CC
中正區,建物,臺北市中正區中華路２段３１１巷３７號５樓,0.0,住,,,1100527,土地1建物0車位0,五層,5,華廈(10層含以下有電梯),,加強磚造,0560519,25.63,1,1,1,有,有,無,8500,332,,0.0,0,台北市都發局社會住宅包租代管計畫,RPTQMLLKOHGGFAA57CC
文山區,建物,臺北市文山區興隆路二段２２８號２樓,0.0,商,,,1100602,土地1建物0車位0,二層,9,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0751024,77.86,2,1,1,有,無,無,19000,244,,0.0,0,,RPUQMLLKOHGGFAA67CC
萬華區,建物,臺北市萬華區和平西路３段８５號５樓之１,0.0,其他,,,1100608,土地1建物0車位0,五層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1000315,86.31,1,1,1,有,有,無,29881,346,,0.0,0,,RPQNMLLKOHGGFBA07CC
中正區,建物,臺北市中正區新生南路１段５６號１１樓,0.0,其他,,,1100603,土地1建物1車位0,十一層,15,辦公商業大樓,一般事務所,鋼筋混凝土造,0981222,412.89,1,1,2,有,有,無,165888,402,坡道平面,43.78,0,,RPSNMLLKOHGGFBA27CC
大同區,建物,臺北市大同區市民大道一段２０１號十樓之５,0.0,其他,,,1100603,土地1建物0車位0,十層,18,住宅大樓(11層含以上有電梯),住家用,鋼骨造,0980724,124.15,3,2,2,有,有,無,77745,626,,0.0,0,租賃範圍不含車位，且無法區分車位面積。；續租。；含管理費、稅金或水電等費用。；,RPXOMLLKOHGGFBA87CC
中山區,建物,臺北市中山區吉林路４５４號,0.0,住,,,1100421,土地0建物1車位0,一層,4,店面(店鋪),住家用,鋼筋混凝土造,0610615,106.04,0,0,0,無,無,無,68300,644,,0.0,0,,RPSNMLLKOHGGFCA37CC
中山區,建物,臺北市中山區敬業二路１９９號２樓,0.0,商,,,1100112,土地0建物1車位0,二層,7,其他,見其他登記事項,見其他登記事項,1081217,843.64,0,0,0,無,有,無,588000,697,,0.0,0,,RPTNMLLKOHGGFCA47CC
中山區,建物,臺北市中山區敬業二路１９９號５樓,0.0,商,,,1100329,土地0建物1車位0,五層,7,其他,見其他登記事項,見其他登記事項,1081217,843.64,0,0,0,無,有,無,588000,697,,0.0,0,,RPUNMLLKOHGGFCA57CC
內湖區,建物,臺北市內湖區舊宗路一段３０巷１１８號１３樓之３,0.0,商,,,1100523,土地1建物1車位0,十三層,13,辦公商業大樓,商業用,鋼筋混凝土造,0960622,170.23,3,2,2,有,有,無,53500,314,坡道平面,36.78,0,,RPPOMLLKOHGGFCA17CC
中山區,建物,臺北市中山區大直街３４巷２４號２樓,0.0,住,,,1100525,土地0建物0車位0,全,3,透天厝,住家用,加強磚造,0561226,52.13,0,0,0,無,無,無,20000,384,,0.0,0,,RPQOMLLKOHGGFCA27CC
內湖區,房地(土地+建物)+車位,臺北市內湖區五分街８９號４樓,35.18,住,,,1100610,土地1建物1車位0,四層,8,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0861203,147.22,4,2,2,有,有,無,34000,231,坡道平面,0.0,0,,RPWOMLLKOHGGFCA87CC
中山區,建物,臺北市中山區南京東路二段１９２號六樓,0.0,商,,,1100525,土地1建物0車位0,六層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0990528,136.03,3,2,2,有,有,無,58470,430,,0.0,0,租賃範圍不含車位，且無法區分車位面積。；含管理費、稅金或水電等費用。；,RPXOMLLKOHGGFCA97CC
內湖區,建物,臺北市內湖區康樂街１３６巷１５弄１２號３樓,0.0,住,,,1100527,土地1建物0車位0,三層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0721103,103.27,3,1,2,有,無,無,18000,174,,0.0,0,台北市都發局社會住宅包租代管計畫,RPOPMLLKOHGGFCA17CC
中山區,建物,臺北市中山區新生北路三段５６巷１９號五樓之３,0.0,商,,,1100604,土地1建物0車位0,五層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0981021,139.69,2,1,2,有,有,無,67000,480,,0.0,0,租賃範圍不含車位，且無法區分車位面積。；續租。；含管理費、稅金或水電等費用。；,RPPPMLLKOHGGFCA27CC
內湖區,土地,安康段5-12地號,413.22,其他,,,1100604,土地0建物0車位0,,,其他,,,,0.0,0,0,0,有,無,無,90000,218,,0.0,0,部分出租,RPUPMLLKOHGGFCA77CC
內湖區,建物,臺北市內湖區大湖山莊街１９０號５樓之７,0.0,住,,,1100511,土地0建物1車位0,五層,8,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0820105,44.69,1,0,0,無,有,有,16500,369,,0.0,0,,RPXPMLLKOHGGFCA08CC
松山區,建物,臺北市松山區八德路四段１３５號四樓之４,0.0,住,,,1100504,土地1建物0車位0,四層,7,華廈(10層含以下有電梯),商業用,鋼筋混凝土造,0810131,134.54,3,1,0,有,有,無,50800,378,,0.0,0,含管理費、稅金或水電等費用。；,RPVNMLLKOHGGFDA77CC
松山區,建物,臺北市松山區健康路５８巷１９號五樓,0.0,住,,,1100514,土地1建物0車位0,五層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0700115,91.64,2,1,1,有,無,無,33000,360,,0.0,0,國家住宅及都市更新中心108年社會住宅包租代管第二期計畫,RPPOMLLKOHGGFDA27CC
信義區,建物,臺北市信義區基隆路一段３５０號五樓之６７,0.0,住,,,1100525,土地1建物0車位0,五層,6,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0621124,48.53,2,1,1,有,無,無,14000,288,,0.0,0,台北市都發局社會住宅包租代管計畫,RPPPMLLKOHGGFDA37CC
信義區,建物,臺北市信義區忠孝東路五段３６９號１１之８,0.0,其他,,,1100610,土地1建物0車位0,十一層,11,住宅大樓(11層含以上有電梯),一般事務所,鋼筋混凝土造,0940531,40.06,1,1,1,有,有,無,26000,649,,0.0,0,,RPRPMLLKOHGGFDA57CC
南港區,建物,臺北市南港區東明街８２號四樓,0.0,住,,,1100527,土地1建物0車位0,四層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0700703,84.13,3,1,1,有,無,無,20000,238,,0.0,0,台北市都發局社會住宅包租代管計畫,RPTPMLLKOHGGFDA77CC
南港區,建物,臺北市南港區研究院路二段７０巷３７弄３號五樓,0.0,其他,,,1100528,土地1建物0車位0,五層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0691212,85.95,2,2,1,有,無,無,15000,175,,0.0,0,,RPUPMLLKOHGGFDA87CC
北投區,建物,臺北市北投區大度路３段２７０巷６９號１１樓,0.0,其他,,,1100611,土地1建物1車位0,十一層,19,辦公商業大樓,一般事務所,鋼筋混凝土造,1010217,136.86,1,0,1,有,有,無,31112,227,坡道平面,36.48,0,,RPSNMLLKOHGGFEA57CC
士林區,建物,臺北市士林區小西街４６號四樓,0.0,商,,,1100525,土地1建物0車位0,四層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0721219,64.06,2,2,1,有,無,無,22500,351,,0.0,0,住宅及都市更新中心108年社會住宅包租代管第二期計畫,RPTNMLLKOHGGFEA67CC
士林區,建物,臺北市士林區忠誠路二段１４０巷１８弄３號四樓,0.0,住,,,1100507,土地0建物1車位0,四層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0700404,125.3,3,2,2,有,無,有,27500,219,,0.0,0,國家住宅及都市更新中心108年社會住宅包租代管第二期計畫,RPVNMLLKOHGGFEA87CC
北投區,建物,臺北市北投區溫泉路７１號五樓之２５,0.0,商,,,1100507,土地0建物1車位0,五層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0700218,29.939999999999998,1,0,1,有,有,有,12000,401,,0.0,0,國家住宅及都市更新中心108年社會住宅包租代管第二期計畫,RPWNMLLKOHGGFEA97CC
北投區,建物,臺北市北投區中央南路二段２８號五樓之６,0.0,工,,,1100430,土地0建物1車位0,五層,13,其他,見其他登記事項,鋼筋混凝土造,0970523,83.55,2,2,1,有,有,有,28000,335,,0.0,0,作辦公室使用。租金含管理費。,RPXNMLLKOHGGFEA08CC
士林區,建物,臺北市士林區士東路２６６巷５弄９號五樓,0.0,住,,,1100529,土地1建物0車位0,五層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0720614,106.72999999999999,3,1,2,有,無,無,28000,262,,0.0,0,第一年租金為28000元，第二年租金調整為26000元。,RPOOMLLKOHGGFEA27CC
北投區,建物,臺北市北投區北投路二段１１號５樓,1891.61,住,,,1100428,土地0建物1車位0,五層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0831019,57.55,0,1,1,有,無,有,17500,304,,0.0,0,只出租本建物其中1間房間，公設部分無法拆算,RPPOMLLKOHGGFEA37CC
士林區,建物,臺北市士林區中山路七段１１４巷１０弄９號,0.0,住,,,1100530,土地1建物0車位0,一層,4,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0651222,120.63,3,2,2,有,有,無,26000,216,,0.0,0,,RPQOMLLKOHGGFEA47CC
北投區,建物,臺北市北投區溫泉路１４３之４號五樓,0.0,住,,,1100524,土地1建物0車位0,五層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0780214,74.12,2,1,1,有,無,無,17000,229,,0.0,0,台北市都發局社會住宅包租代管計畫,RPVOMLLKOHGGFEA97CC
士林區,建物,臺北市士林區文林路５７０號二樓,0.0,商,,,1100529,土地1建物0車位0,二層,6,華廈(10層含以下有電梯),商業用,鋼筋混凝土造,0841114,63.79,2,1,1,有,有,無,18000,282,,0.0,0,台北市都發局社會住宅包租代管計畫,RPXOMLLKOHGGFEA18CC
士林區,建物,臺北市士林區士東路２６６巷５弄９號四樓,0.0,住,,,1100529,土地1建物0車位0,四層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0720614,106.72999999999999,4,2,1,有,無,無,26000,244,,0.0,0,,RPPPMLLKOHGGFEA47CC
北投區,建物,臺北市北投區文林北路１３８號６樓,0.0,住,,,1100503,土地0建物1車位0,六層,25,住宅大樓(11層含以上有電梯),住家用,見其他登記事項,1060220,183.68,3,2,2,有,有,有,92000,501,,0.0,0,,RPQPMLLKOHGGFEA57CC
北投區,建物,臺北市北投區中山路４７號十一樓之５,0.0,住,,,1100527,土地1建物0車位0,十一層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0730419,32.44,1,0,1,有,有,無,6500,200,,0.0,0,台北市都發局社會住宅包租代管計畫,RPXPMLLKOHGGFEA28CC
大安區,建物,臺北市大安區忠孝東路四段１０２號,0.0,商,,,1100504,土地0建物1車位0,一層,12,店面(店鋪),商業用,鋼筋混凝土造,,136.21,0,0,0,無,有,無,320000,2349,,0.0,0,,RPPNMLMKOHGGFFA47CC
中山區,建物,臺北市中山區德惠街１６號８樓之２,0.0,商,,,1100605,土地1建物0車位0,八層,10,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0710419,38.24,0,0,0,無,有,無,16800,439,,0.0,0,,RPPNMLNKOHGGFCA27CC
萬華區,建物,臺北市萬華區國興路８６號１０樓之１,0.0,,,,1100601,土地1建物0車位0,十層,10,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0800102,153.0,4,2,2,有,無,無,33000,216,,0.0,0,含管理費、稅金或水電等費用。；含管理費,RPPNMLNKOHGGFBA17CC
大同區,建物,臺北市大同區歸綏街１８１號６樓,0.0,商,,,1100515,土地0建物1車位0,六層,10,華廈(10層含以下有電梯),商業用,鋼筋混凝土造,0680925,35.46,1,0,0,無,有,有,16000,451,,0.0,0,,RPQNMLPKOHGGFBA47CC
