鄉鎮市區,交易標的,土地位置建物門牌,土地面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,租賃年月日,租賃筆棟數,租賃層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,有無附傢俱,總額元,單價元平方公尺,車位類別,車位面積平方公尺,車位總額元,備註,編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,Whether there is attaches the furniture,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number
屏東市,房地(土地+建物),屏東縣屏東市徐州路１４８之３號,21.5,住,,,1110121,土地1建物1車位0,四層,5,公寓(5樓含以下無電梯),住商用,鋼筋混凝土造,0790417,78.03,3,2,2,有,無,有,6500,83,,0.0,0,,RPVOMLMLJHHGFAT66CC
屏東市,房地(土地+建物)+車位,屏東縣屏東市復興路４７２-１號１２F-２,20.63,住,,,1110101,土地1建物1車位1,見其他登記事項,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0851220,149.88,3,2,1,有,有,有,13500,90,坡道平面,29.94,0,,RPUOMLMLJHHGFAT66DC
內埔鄉,建物,屏東縣內埔鄉壽比路２２８號６樓之７,31.81,,鄉村區,乙種建築用地,1101224,土地0建物0車位0,七層,9,華廈(10層含以下有電梯),集合住宅,鋼筋混凝土構造,1051104,31.81,1,0,1,有,無,有,5500,173,,0.0,0,,RPWOMLMLJHHGFCT96CC
內埔鄉,建物,屏東縣內埔鄉福泰路３-１１號７樓,5.72,,鄉村區,乙種建築用地,1101014,土地0建物0車位0,七層,7,華廈(10層含以下有電梯),集合住宅,鋼筋混凝土構造,1031217,33.2,1,0,1,有,有,有,5000,151,,0.0,0,,RPXOMLMLJHHGFCT07CC
屏東市,房地(土地+建物),屏東縣屏東市大同北路１９之２號,189.0,住,,,1110122,土地1建物1車位0,三層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0730104,98.04,3,2,2,有,無,有,8500,87,,0.0,0,110年度屏東縣政府包租代管計畫,RPRNMLOLJHHGFAT98CC
屏東市,房地(土地+建物),屏東縣屏東市金城街８６-１０號,1246.04,,鄉村區,乙種建築用地,1110114,土地2建物1車位0,見其他登記事項,2,倉庫,住家用,鋼筋混凝土加強磚造,,119.04,5,0,3,有,無,無,50000,,,0.0,0,含增建或未登記建物。；承租地坪約377坪，承租含未保存登記建物約300坪,RPTPMLPLJHHGFAT86CC
潮州鎮,房地(土地+建物),屏東縣潮州鎮長春路６４號,64.54,住,,,1110124,土地1建物1車位0,見其他登記事項,2,店面(店鋪),住家用,鐵筋混凝土磚造,0560312,60.0,3,1,3,有,無,有,12000,200,,0.0,0,,RPTNMLPLJHHGFCT96DC
屏東市,房地(土地+建物),屏東縣屏東市民族路１９８之２號,65.0,住,,,1110105,土地1建物1車位0,見其他登記事項,2,店面(店鋪),住商用,鋼筋混凝土加強磚造,,118.08,3,2,3,有,無,無,25000,212,,0.0,0,,RPSNMLQLJHHGFAT66CC
屏東市,建物,屏東縣屏東市民生路１４９巷５之４號,0.0,商,,,1110126,土地0建物1車位0,五層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0721115,102.39,3,2,3,有,無,有,6500,63,,0.0,0,,RPROMLQLJHHGFAT66CC
潮州鎮,房地(土地+建物),屏東縣潮州鎮公園路１２１號,637.44,住,,,1110201,土地1建物1車位0,一層,1,店面(店鋪),店舖,鋼骨構造,1100209,339.39,0,0,0,無,無,有,80000,236,,0.0,0,,RPPOMLSJKHHGFCT86DC
潮州鎮,房地(土地+建物),屏東縣潮州鎮公園路１２３號,731.22,住,,,1110201,土地1建物1車位0,一層,1,店面(店鋪),店舖,鋼骨構造,1100209,345.32,0,0,0,無,無,無,80000,232,,0.0,0,,RPOOMLSJKHHGFCT66CC
屏東市,房地(土地+建物),屏東縣屏東市迪化一街１７號,91.0,住,,,1110210,土地1建物1車位0,全,2,透天厝,住家用,鋼筋混凝土加強磚造,,127.88,4,2,2,有,無,有,12000,94,,0.0,0,,RPWPMLKKKHHGFAT66CC
