編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination
RPSOMLQLJHHGFAI28CC,33,8.16,共有部份,鋼筋混凝土造,78年5月18日,五層,
RPRNMLQLJHHGFAI08CC,23,276.76,住商用,鋼筋混凝土造,87年8月21日,五層,
RPSOMLQLJHHGFAI28CC,33,17.26,共有部份,鋼筋混凝土造,78年5月18日,五層,
RPSNMLMLJHHGFAI77CC,1,98.96,辦公室,鋼筋混凝土構造,110年3月12日,九層,
RPROMLRJKHHGFAI18CC,27,9.90,住家用,鋼筋混凝土造,84年1月24日,七層,
RPTNMLSLJHHGFAI48CC,27,114.60,住家用,鋼筋混凝土造,83年9月5日,十二層,
RPVOMLRJKHHGFAI58CC,24,57.13,住家用,鋼筋混凝土造,87年3月19日,二十二層,
RPVOMLRJKHHGFAI58CC,24,10.80,共有部份,鋼筋混凝土造,87年3月19日,二十二層,
RPVOMLRJKHHGFAI58CC,24,11.63,共有部份,鋼筋混凝土造,87年3月19日,二十二層,
RPOPMLRJKHHGFAI97CC,31,73.35,住家用,鋼筋混凝土造,80年6月27日,十五層,
RPTPMLRJKHHGFAI48CC,28,33.80,住家用,鋼筋混凝土造,83年1月27日,七層,
RPSOMLRKKHHGFAI38CC,25,118.50,住家用,鋼筋混凝土造,85年9月20日,七層,
RPRPMLRJKHHGFAI28CC,40,85.00,國民住宅,鋼筋混凝土造,71年5月3日,五層,
RPUOMLRKKHHGFAI58CC,33,35.50,住家用,鋼筋混凝土造,77年9月24日,十層,
RPSOMLSJKHHGFAI38CC,26,117.90,住商用,鋼筋混凝土造,84年8月16日,十九層,
RPRNMLOKKHHGFAI87CC,24,104.66,住家用,鋼筋混凝土造,87年3月19日,二十二層,
RPRNMLOKKHHGFAI87CC,24,19.62,共有部份,鋼筋混凝土造,87年3月19日,二十二層,
RPRNMLOKKHHGFAI87CC,24,23.26,共有部份,鋼筋混凝土造,87年3月19日,二十二層,
RPWOMLRKKHHGFAI78CC,33,38.78,住家用,鋼筋混凝土造,78年5月18日,五層,
RPVOMLRKKHHGFAI68CC,31,30.82,住家用,鋼筋混凝土造,80年1月4日,六層,
RPXOMLRKKHHGFAI88CC,28,35.81,住家用,鋼筋混凝土造,82年8月24日,九層,
RPRNMLSKKHHGFAI28CC,24,57.13,住家用,鋼筋混凝土造,87年3月19日,二十二層,
RPRNMLSKKHHGFAI28CC,24,10.80,共有部份,鋼筋混凝土造,87年3月19日,二十二層,
RPRNMLSKKHHGFAI28CC,24,11.63,共有部份,鋼筋混凝土造,87年3月19日,二十二層,
