鄉鎮市區,交易標的,土地位置建物門牌,土地面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,租賃年月日,租賃筆棟數,租賃層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,有無附傢俱,總額元,單價元平方公尺,車位類別,車位面積平方公尺,車位總額元,備註,編號
八德區,房地(土地+建物),桃園市八德區東勇街４９０巷１６３號,4.88,,特定農業區,甲種建築用地,1101122,土地1建物0車位0,全,4,透天厝,車庫，住宅,鋼筋混凝土造,0830618,21.99,1,0,1,有,無,有,8500,387,,0.0,0,含增建或未登記建物。；隔間套房,RPQQMLNKKIGGFFH38CC
八德區,房地(土地+建物),桃園市八德區東勇街４９０巷１６３號,4.88,,特定農業區,甲種建築用地,1101124,土地1建物0車位0,全,4,透天厝,車庫，住宅,鋼筋混凝土造,0830618,21.99,1,0,1,有,無,有,8200,373,,0.0,0,含增建或未登記建物。；隔間套房,RPRQMLNKKIGGFFH48CC
八德區,房地(土地+建物),桃園市八德區介壽路一段７７０號,6.2,住,,,1101127,土地1建物0車位0,全,4,透天厝,住商用,鋼筋混凝土造,0681215,22.34,1,0,1,有,無,有,9000,403,,0.0,0,含增建或未登記建物。；隔間套房,RPSQMLNKKIGGFFH58CC
楊梅區,建物,桃園市楊梅區青山三街３６巷８號９樓,0.0,住,,,1101207,土地0建物1車位0,九層,9,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0950305,74.16,2,1,1,有,無,無,12000,162,,0.0,0,,RPQNMLNKKIGGFDH87CC
楊梅區,建物,桃園市楊梅區青山二街３８２號７樓之６,0.0,住,,,1101112,土地0建物1車位0,七層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0840324,41.79,1,1,1,有,有,有,6500,156,,0.0,0,社會住宅,RPUPMLNKKIGGFDH48CC
桃園區,建物,桃園市桃園區復興路９９號１４樓之１９,0.0,商,,,1101118,土地0建物1車位0,十四層,21,套房(1房1廳1衛),辦公室,鋼筋混凝土造,0860322,49.16,1,0,1,有,有,有,8000,163,,0.0,0,水電瓦斯費、網路費由承租人負擔。,RPTNMLNKKIGGFAH87CC
桃園區,房地(土地+建物)+車位,桃園市桃園區國際路一段９８巷４８號９樓,15.73,住,,,1101128,土地1建物1車位1,九層,10,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0840120,126.16,3,2,2,有,有,有,15000,119,坡道平面,0.0,0,水電瓦斯費由承租人負擔。,RPQTMLNKKIGGFAH18CC
桃園區,建物,桃園市桃園區桃園區法院後街２６號５樓,0.0,住,,,1101130,土地0建物1車位0,五層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1090507,112.75999999999999,3,2,2,有,有,有,15000,133,,0.0,0,水電瓦斯費及每月管理費2500元整由承租人負擔。,RPRTMLNKKIGGFAH28CC
桃園區,建物,桃園市桃園區宏昌十三街７２４號,0.0,住,,,1101130,土地0建物1車位0,一層,12,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,0840220,107.45,2,1,1,有,有,有,13500,126,,0.0,0,水電瓦斯費及每月管理費1500元整由承租人負擔。,RPTUMLNKKIGGFAH58CC
桃園區,建物,桃園市桃園區莊敬路一段３７２號７樓,0.0,住,,,1101112,土地0建物1車位0,七層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0830630,114.66,2,2,2,有,有,有,18500,161,,0.0,0,社會住宅管理費另計＄1500,RPRVMLNKKIGGFAH48CC
桃園區,建物,桃園市桃園區新埔八街３６號２樓,0.0,住,,,1101111,土地0建物1車位0,二層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0700902,89.4,3,1,2,有,無,有,18000,201,,0.0,0,社會住宅,RPSVMLNKKIGGFAH58CC
桃園區,建物,桃園市桃園區雙龍街３５巷５號,0.0,住,,,1101116,土地0建物1車位0,一層,1,套房(1房1廳1衛),住家用,磚造,0630419,42.0,1,1,1,有,有,有,10000,238,,0.0,0,社會住宅,RPUVMLNKKIGGFAH78CC
桃園區,房地(土地+建物),桃園市桃園區大原路２７號,8.6,住,,,1101114,土地1建物0車位0,三層,3,套房(1房1廳1衛),住家用,鋼筋混凝土造,0830625,39.96,1,0,1,有,無,有,9500,238,,0.0,0,含增建或未登記建物。；,RPVVMLNKKIGGFAH88CC
桃園區,房地(土地+建物),桃園市桃園區北埔路２０號,6.14,住,,,1101123,土地1建物0車位0,四層,3,套房(1房1廳1衛),住家用,加強磚造,0641006,26.0,1,0,1,有,無,有,8500,327,,0.0,0,含增建或未登記建物。；,RPWVMLNKKIGGFAH98CC
桃園區,房地(土地+建物),桃園市桃園區介壽路５之７號１３樓,7.83,住,,,1101115,土地1建物1車位0,十三層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0920728,57.15,1,1,1,有,有,有,14500,254,,0.0,0,含管理費、稅金或水電等費用。；,RPXVMLNKKIGGFAH09CC
中壢區,建物,桃園市中壢區龍慈路２３９巷２６號１８樓,0.0,住,,,1101127,土地0建物1車位0,十八層,19,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0890302,102.32,3,2,1,有,無,有,13000,127,,0.0,0,社會住宅 管理費.水電費由承租人負擔,RPTNMLNKKIGGFBH97CC
中壢區,房地(土地+建物)+車位,桃園市中壢區高鐵南路２段３６２-３號１４F,12461.36,住,,,1101206,土地1建物1車位1,十四層,25,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1080329,59.269999999999996,1,1,1,有,有,有,30000,506,坡道平面,5.52,0,水電瓦斯自付管理費租金內含,RPVPMLNKKIGGFBH38CC
中壢區,房地(土地+建物),桃園市中壢區中園路２３號１１F,2692.0,住,,,1101208,土地1建物1車位0,十一層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0950910,111.78999999999999,2,2,2,有,有,有,18000,161,,0.0,0,水電瓦斯自付管理費2275含車位B1 65號機車位B1 110號 權狀不可區分,RPOQMLNKKIGGFBH77CC
中壢區,建物,桃園市中壢區榮安一街２１２巷４８號５樓,0.0,住,,,1101204,土地0建物1車位0,五層,8,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0890529,139.23000000000002,4,2,2,有,有,有,18000,129,,0.0,0,水電瓦斯費及每月管理費1680元整由承租人負擔。,RPTSMLNKKIGGFBH48CC
中壢區,建物,桃園市中壢區中園路二段１４５之９號７樓,0.0,住,,,1101015,土地0建物1車位0,七層,10,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0850315,35.25,1,1,1,有,有,有,9500,270,,0.0,0,社會住宅,RPQUMLNKKIGGFBH38CC
中壢區,建物,桃園市中壢區龍岡路三段１３９巷２７弄１號,0.0,商,,,1101105,土地0建物1車位0,全,5,透天厝,住商用,鋼筋混凝土造,0821210,232.38,5,3,4,有,無,有,12000,52,,0.0,0,社會住宅,RPRUMLNKKIGGFBH48CC
中壢區,建物,桃園市中壢區仁福三街７８號１０樓,0.0,住,,,1101101,土地0建物1車位0,十層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0830524,92.45,3,2,2,有,有,有,14000,151,,0.0,0,社會住宅管理費另計＄1100,RPSUMLNKKIGGFBH58CC
中壢區,建物,桃園市中壢區愛國路８５號２樓之４,0.0,住,,,1101109,土地0建物1車位0,二層,6,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0810819,43.55,1,1,1,有,有,有,8000,184,,0.0,0,社會住宅管理費另計＄650,RPTUMLNKKIGGFBH68CC
中壢區,房地(土地+建物),桃園市中壢區成功路９４巷３５-４號,4.13,住,,,1101123,土地1建物0車位0,全,5,透天厝,住家用,鋼筋混凝土造,0800213,12.96,1,0,1,有,無,有,7000,540,,0.0,0,含增建或未登記建物。；隔間套房,RPVUMLNKKIGGFBH88CC
中壢區,房地(土地+建物),桃園市中壢區吉林路９９巷６號,4.8,,工業區,丁種建築用地,1101126,土地1建物0車位0,全,4,透天厝,住家用,鋼筋混凝土造,0800621,12.6,1,0,1,有,無,有,7000,556,,0.0,0,含增建或未登記建物。；隔間套房,RPWUMLNKKIGGFBH98CC
龜山區,建物,桃園市龜山區萬壽路二段６２８巷２８號８樓,0.0,住,,,1101104,土地0建物1車位1,八層,9,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0940727,147.19,3,2,2,有,有,有,22000,149,坡道平面,0.0,2500,社會住宅管理費另計＄1382,RPSSMLNKKIGGFHH98CC
桃園區,建物,桃園市桃園區大有路１５２號九樓之６,0.0,住,,,1101124,土地0建物1車位0,九層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0830318,71.91,1,1,1,有,有,有,12000,167,,0.0,0,,RPXNMLNKKIGGFAH38DC
大園區,建物,桃園市大園區大竹南路５９９巷４２１弄３８號,0.0,,特定農業區,甲種建築用地,1101126,土地0建物1車位0,全,4,透天厝,自用儲藏室、住宅,鋼筋混凝土造,0820725,216.59,4,2,3,有,無,有,12000,55,,0.0,0,,RPUNMLNKKIGGFEH48DC
蘆竹區,房地(土地+建物),桃園市蘆竹區福祿一街４０之１號,13.55,住,,,1101201,土地1建物1車位0,一層,9,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0880907,34.71,1,1,1,有,有,無,10600,305,,0.0,0,租金含管理費500+水費100元,RPWNMLOKKIGGFEH78DC
桃園區,建物,桃園市桃園區中正路９９７號,0.0,住,,,1101201,土地0建物1車位0,見其他登記事項,1,店面(店鋪),店舖．住宅．人行道．避難室,鋼筋混凝土造,0760731,99.0,0,0,0,無,無,無,55000,556,,0.0,0,含增建或未登記建物。；,RPVOMLOKKIGGFAH38DC
龜山區,建物,桃園市龜山區頂湖路２４號３樓部份,0.0,工,,,1101029,土地0建物1車位0,見其他登記事項,2,倉庫,倉庫﹐防空避難室﹐作業場,鋼筋混凝土造,0731119,760.33,0,0,0,無,無,無,92000,,,0.0,0,3樓頂樓加蓋做為租賃空間使用,RPUOMLOKKIGGFHH88CC
龜山區,房地(土地+建物),桃園市龜山區文化二路９０號,22.48,商,,,1101210,土地1建物1車位0,見其他登記事項,17,住宅大樓(11層含以上有電梯),日用品零售業,鋼筋混凝土造,0851023,158.69,0,0,0,無,有,無,55000,347,,0.0,0,,RPUQMLOKKIGGFHH09CC
中壢區,建物,桃園市中壢區慈惠一街１１６號五樓,0.0,商,,,1101123,土地0建物1車位0,五層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0720429,93.61,3,2,2,有,無,有,11500,123,,0.0,0,社會住宅,RPWRMLOKKIGGFBH78CC
中壢區,建物,桃園市中壢區中北路二段１１７號９樓之５,0.0,商,,,1101127,土地0建物1車位0,九層,15,套房(1房1廳1衛),辦公室,鋼筋混凝土造,0820722,54.44,1,0,1,有,有,有,8000,147,,0.0,0,水電瓦斯費、網路費由承租人負擔。,RPXRMLOKKIGGFBH88CC
觀音區,建物,桃園市觀音區長春街１７０之３號四樓,0.0,,工業區,丁種建築用地,1101123,土地0建物1車位0,四層,5,華廈(10層含以下有電梯),工業社區住宅,鋼筋混凝土造,1091228,67.53,2,2,1,有,有,有,12500,185,,0.0,0,社會住宅,RPPSMLOKKIGGFBH18CC
中壢區,建物,桃園市中壢區晉元路３３７巷６６號六樓之３,0.0,住,,,1101117,土地0建物1車位0,六層,8,華廈(10層含以下有電梯),集合住宅,鋼筋混凝土造,1100706,120.22,3,2,2,有,有,有,16500,137,,0.0,0,社會住宅,RPRSMLOKKIGGFBH38CC
中壢區,建物,桃園市中壢區仁德五街９之１號七樓,0.0,商,,,1101018,土地0建物1車位1,七層,9,華廈(10層含以下有電梯),集合住宅,鋼筋混凝土造,0880202,135.45,3,2,2,有,有,有,14000,103,坡道平面,0.0,1000,社會住宅管理費另計1000元,RPSSMLOKKIGGFBH48CC
中壢區,建物,桃園市中壢區嘉興二街１１之１號五樓,0.0,住,,,1101102,土地0建物1車位0,五層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0820525,102.28999999999999,3,2,1,有,無,有,16000,156,,0.0,0,社會住宅,RPVSMLOKKIGGFBH78CC
中壢區,建物,桃園市中壢區福州二街５２０號七樓之３,0.0,住,,,1101127,土地0建物1車位1,七層,13,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1020115,150.07,3,2,2,有,有,有,20000,133,坡道平面,0.0,2000,社會住宅管理費另計2000元,RPPTMLOKKIGGFBH28CC
觀音區,建物,桃園市觀音區建國路８６號四樓之２,0.0,,工業區,丁種建築用地,1101115,土地0建物1車位0,四層,5,華廈(10層含以下有電梯),工業社區（社區住宅）,鋼筋混凝土造,1100401,71.23,2,2,2,有,有,有,13800,194,,0.0,0,社會住宅,RPSTMLOKKIGGFBH58CC
中壢區,建物,桃園市中壢區龍岡路二段３６７之２號八樓,0.0,住,,,1101127,土地0建物1車位0,八層,16,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0830609,81.2,2,1,1,有,無,有,9000,111,,0.0,0,社會住宅,RPTTMLOKKIGGFBH68CC
中壢區,建物,桃園市中壢區中山東路四段３９巷２０號十四樓之５,0.0,商,,,1101104,土地0建物1車位0,十四層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0871023,44.980000000000004,2,1,1,有,有,有,9000,200,,0.0,0,社會住宅,RPWTMLOKKIGGFBH98CC
觀音區,建物,桃園市觀音區莊敬路４７６號,0.0,住,,,1101207,土地0建物1車位0,見其他登記事項,5,華廈(10層含以下有電梯),集合住宅,鋼筋混凝土造,1080702,105.94,2,2,1,有,有,有,14500,137,,0.0,0,社會住宅,RPXTMLOKKIGGFBH09CC
桃園區,建物,桃園市桃園區大業路一段３２５號五樓,0.0,住,,,1101205,土地0建物1車位1,五層,11,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0950125,111.25999999999999,2,2,1,有,有,有,20000,180,坡道平面,0.0,0,租金含管理費。車位面積無法分算。,RPSPMLOKKIGGFAH08CC
桃園區,建物,桃園市桃園區桃智路３１號五樓,0.0,住,,,1101205,土地0建物1車位2,五層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1011019,257.43,4,2,2,有,有,有,31000,120,坡道平面,73.78,0,租金含管理費。房屋基地另有一筆座落於八德區明智段地號土地，土地使用分區為住。,RPVPMLOKKIGGFAH38CC
桃園區,建物,桃園市桃園區慈德街１７２號九樓,0.0,商,,,1101123,土地0建物1車位0,九層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0930720,88.27,2,2,1,有,有,有,17000,193,,0.0,0,社會住宅,RPXPMLOKKIGGFAH58CC
桃園區,建物,桃園市桃園區民光東路１１６號十三樓,0.0,住,,,1101127,土地0建物1車位1,十三層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0901231,154.04000000000002,3,2,2,有,有,有,17500,114,坡道平面,0.0,2500,社會住宅管理費另計2500元,RPWRMLOKKIGGFAH68CC
桃園區,建物,桃園市桃園區朝陽街９號六樓之３,0.0,商,,,1101122,土地0建物1車位0,六層,14,套房(1房1廳1衛),辦公室,鋼筋混凝土造,0861117,34.99,1,0,1,有,有,有,8000,229,,0.0,0,社會住宅,RPOSMLOKKIGGFAH97CC
桃園區,房地(土地+建物)+車位,桃園市桃園區中埔一街３６１巷８號９樓,15.63,住,,,1101125,土地1建物1車位1,九層,9,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0870121,95.60000000000001,3,2,2,有,有,有,14300,150,坡道平面,0.0,2500,水電瓦斯費及每月管理費1500元整由承租人負擔。,RPPSMLOKKIGGFAH08CC
桃園區,建物,桃園市桃園區文中三路７３號２樓,0.0,住,,,1101128,土地0建物1車位0,二層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1090527,127.66,3,1,2,有,有,有,17800,139,,0.0,0,水電瓦斯費、網路費及每月管理費2700元整由承租人負擔。,RPTSMLOKKIGGFAH48CC
楊梅區,建物,桃園市楊梅區裕成南路３７３號５樓,0.0,,山坡地保育區,丙種建築用地,1101005,土地0建物1車位0,五層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0851106,78.08,2,2,1,有,有,有,11500,147,,0.0,0,社會住宅，管理費另計500元，租賃機車位1個租金另計0元。,RPUPMLOKKIGGFDH58CC
楊梅區,建物,桃園市楊梅區青山五街１０巷１３號十二樓之１,0.0,住,,,1101125,土地0建物1車位0,十二層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0841107,187.82,3,2,2,有,有,有,10000,53,,0.0,0,社會住宅,RPOQMLOKKIGGFDH08CC
大園區,建物,桃園市大園區和平二街１１４巷２號五樓,0.0,住,,,1101127,土地0建物1車位0,五層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0860121,92.03999999999999,3,2,2,有,無,有,15000,163,,0.0,0,社會住宅,RPVOMLOKKIGGFEH68CC
大園區,建物,桃園市大園區和平西路１００號２樓之２,0.0,住,,,1101126,土地0建物1車位1,二層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1070903,176.76,3,2,2,有,有,有,21000,119,坡道平面,0.0,2000,社會住宅管理費另計2500元,RPOPMLOKKIGGFEH08CC
蘆竹區,建物,桃園市蘆竹區大興十街１１５號十二樓,0.0,住,,,1101129,土地0建物1車位1,十二層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1040305,194.2,3,2,2,有,有,有,19000,98,坡道平面,0.0,2000,社會住宅管理費另計3000元,RPRPMLOKKIGGFEH38CC
八德區,建物,桃園市八德區福國北街７２號三樓之２,0.0,住,,,1101118,土地0建物1車位0,三層,8,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0810427,93.55000000000001,3,2,2,有,無,有,14500,155,,0.0,0,社會住宅,RPOOMLOKKIGGFFH08CC
八德區,建物,桃園市八德區仁愛街８巷５號十三樓,0.0,住,,,1101028,土地0建物1車位0,十三層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0881125,135.69,3,2,2,有,有,有,18500,136,,0.0,0,社會住宅,RPROMLOKKIGGFFH38CC
八德區,建物,桃園市八德區廣興一路３號九樓之３,0.0,商,,,1101126,土地0建物1車位1,九層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1030120,121.17999999999999,2,2,1,有,有,有,13143,108,坡道平面,0.0,543,社會住宅管理費另計1857元,RPTOMLOKKIGGFFH58CC
龍潭區,建物,桃園市龍潭區中原路二段３７８巷８號５樓,0.0,,山坡地保育區,丙種建築用地,1101126,土地0建物1車位0,五層,8,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0831215,107.15,3,1,2,有,無,有,11000,103,,0.0,0,水電瓦斯費、網路費由承租人負擔。,RPRPMLOKKIGGFCH18CC
大溪區,建物,桃園市大溪區大鶯路６０巷１５０號５樓,0.0,,特定農業區,甲種建築用地,1101128,土地0建物1車位0,五層,6,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0850626,73.6,4,1,1,有,有,有,5000,68,,0.0,0,水電瓦斯費、網路費及每月管理費700元整由承租人負擔。,RPRQMLOKKIGGFCH28CC
平鎮區,建物,桃園市平鎮區上海路２１８號,0.0,商,,,1101126,土地0建物1車位0,見其他登記事項,15,住宅大樓(11層含以上有電梯),辦公室,鋼筋混凝土造,1030728,142.26,3,2,2,有,有,有,14400,101,,0.0,0,水電瓦斯費、網路費及每月管理費2958元整由承租人負擔。,RPXNMLOKKIGGFGH98CC
平鎮區,建物,桃園市平鎮區新榮路７８巷６弄７號三樓,0.0,其他,,,1101123,土地0建物1車位0,三層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0731027,75.36,3,2,2,有,無,有,10000,133,,0.0,0,社會住宅,RPROMLOKKIGGFGH48CC
平鎮區,建物,桃園市平鎮區延平路二段４３０巷７１號六樓,0.0,住,,,1101130,土地0建物1車位1,六層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0960130,110.04,3,2,2,有,有,有,13000,118,坡道平面,0.0,3000,社會住宅管理費另計2000元,RPSOMLOKKIGGFGH58CC
平鎮區,建物,桃園市平鎮區復旦路二段１２８之２１號四樓,0.0,住,,,1101127,土地0建物1車位0,四層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0821109,106.66000000000001,3,2,2,有,有,有,11000,103,,0.0,0,社會住宅管理費另計1380元,RPTOMLOKKIGGFGH68CC
平鎮區,建物,桃園市平鎮區開封街４２０號１２樓,0.0,住,,,1101101,土地0建物1車位1,十二層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1001025,151.38,3,2,2,有,有,有,14000,92,坡道平面,0.0,2500,社會住宅管理費另計＄2000,RPUNMLPKKIGGFGH78CC
平鎮區,建物,桃園市平鎮區龍南路４３０巷７０號二樓,0.0,住,,,1101028,土地0建物1車位0,二層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0831114,107.51,3,1,1,有,無,有,10000,93,,0.0,0,社會住宅,RPPOMLPKKIGGFGH38CC
平鎮區,建物,桃園市平鎮區環南路二段１６號五樓之５,0.0,商,,,1101104,土地0建物1車位0,五層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0930402,117.75999999999999,3,2,2,有,有,有,13500,115,,0.0,0,社會住宅,RPQOMLPKKIGGFGH48CC
平鎮區,建物,桃園市平鎮區大昌路５５巷３２號４樓,0.0,工,,,1101130,土地0建物1車位0,四層,5,公寓(5樓含以下無電梯),廠房、辦公室、宿舍,鋼筋混凝土造,0821016,95.78,3,2,2,有,無,有,7500,78,,0.0,0,水電瓦斯費、網路費由承租人負擔。,RPSOMLPKKIGGFGH68CC
平鎮區,建物,桃園市平鎮區振平街１３８號４樓之１,0.0,住,,,1101130,土地0建物1車位0,四層,10,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0940505,75.75999999999999,2,1,1,有,有,有,14000,185,,0.0,0,水電瓦斯費及每月管理費1000元整由承租人負擔。,RPTOMLPKKIGGFGH78CC
平鎮區,建物,桃園市平鎮區中豐路南勢二段１１７號,0.0,住,,,1101207,土地0建物0車位0,全,5,透天厝,騎樓、店舖、停車空間、梯廳、辦公室、機電空間、住宅、機房,鋼筋混凝土造,0940620,158.15,1,2,2,有,無,有,23000,145,,0.0,0,部分承租。房屋用途做辦公室使用。,RPTPMLPKKIGGFGH88CC
龍潭區,建物,桃園市龍潭區大同路１９１巷８號四樓,0.0,商,,,1101028,土地0建物1車位0,四層,13,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1050225,108.65,2,2,2,有,有,有,13000,120,,0.0,0,社會住宅管理費另計＄2500,RPUNMLPKKIGGFCH38CC
八德區,建物,桃園市八德區中華路３１４號十四樓之１,0.0,住,,,1101017,土地0建物1車位0,十四層,17,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0850803,100.87,3,2,2,有,有,有,13500,134,,0.0,0,社會住宅管理費另計＄1200,RPVNMLPKKIGGFFH78CC
八德區,建物,桃園市八德區長安街１１２號三樓,0.0,,一般農業區,甲種建築用地,1101027,土地0建物1車位0,三層,4,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,1040831,39.75,1,1,1,有,無,有,8000,201,,0.0,0,社會住宅,RPOOMLPKKIGGFFH18CC
八德區,建物,桃園市八德區介壽路一段３９９巷２０號,0.0,住,,,1101015,土地0建物1車位0,一層,4,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0690527,71.49,3,1,1,有,無,有,9000,126,,0.0,0,社會住宅,RPQOMLPKKIGGFFH38CC
八德區,建物,桃園市八德區長興二路５２號,0.0,住,,,1101213,土地0建物1車位3,一層,7,店面(店鋪),店舖、儲藏室,鋼筋混凝土造,1040620,244.69,0,1,1,有,有,無,28000,114,坡道平面,88.89,0,含增建或未登記建物。；,RPTOMLPKKIGGFFH68CC
