鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號,建案名稱,棟及號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,build case,buildings
吉安鄉,房地(土地+建物),花蓮縣吉安鄉仁里四街,127.0,住,,,1101213,土地2建物1車位0,全,4,透天厝,住家用,鋼筋混凝土造,,263.17,5,2,6,有,無,18800000,71437,,0.0,0,,RPQNMLKLKIGGFAU58CB,仁里新天地,1棟A號
吉安鄉,房地(土地+建物)+車位,花蓮縣花蓮市中原路二段,35.69,住,,,1101203,土地4建物1車位1,六層,9,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,151.78,2,2,2,有,無,11800000,78350,坡道平面,16.49,1200000,,RPTNMLKLKIGGFAU88CB,中原特區,1棟6F-E2號
吉安鄉,房地(土地+建物)+車位,花蓮縣吉安鄉荳蘭三街,30.69,商,,,1101123,土地2建物1車位1,四層,11,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,186.37,0,0,2,有,無,11500000,64362,坡道平面,31.0,1500000,無隔間、無地磚。共有部分面積包含主建物共有部分面積49.62平方公尺及車位面積31平方公尺。毛胚屋；,RPPNMLKLKIGGFAU58DB,吉安之星,A棟4F-3號
花蓮市,房地(土地+建物),花蓮縣花蓮市光復街,9.2,商,,,1101206,土地1建物1車位0,二層,9,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,59.48,1,1,1,有,無,4580000,77001,,0.0,0,,RPPNMLLLKIGGFAU68DB,麗晶,1棟A1-2F號
花蓮市,房地(土地+建物),花蓮縣花蓮市光復街,11.46,商,,,1101206,土地1建物1車位0,二層,9,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,74.21,2,1,1,有,無,5720000,77079,,0.0,0,,RPQNMLLLKIGGFAU78DB,麗晶,1棟A2-2F號
花蓮市,房地(土地+建物),花蓮縣花蓮市光復街,8.52,商,,,1101214,土地1建物1車位0,二層,9,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,55.26,1,1,1,有,無,4090000,74014,,0.0,0,,RPSNMLLLKIGGFAU98DB,麗晶,1棟A4-2F號
花蓮市,房地(土地+建物),花蓮縣花蓮市光復街,9.2,商,,,1101209,土地1建物1車位0,三層,9,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,59.48,1,1,1,有,無,4620000,77673,,0.0,0,,RPTNMLLLKIGGFAU09DB,麗晶,1棟A1-3F號
花蓮市,房地(土地+建物),花蓮縣花蓮市光復街,11.46,商,,,1101201,土地1建物1車位0,三層,9,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,74.21,2,1,1,有,無,5600000,75462,,0.0,0,,RPUNMLLLKIGGFAU56DB,麗晶,1棟A2-3F號
花蓮市,房地(土地+建物),花蓮縣花蓮市光復街,11.16,商,,,1101201,土地1建物1車位0,三層,9,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,72.03,2,1,1,有,無,5580000,77468,,0.0,0,,RPVNMLLLKIGGFAU66DB,麗晶,1棟A3-3F號
花蓮市,房地(土地+建物),花蓮縣花蓮市光復街,8.34,商,,,1101213,土地1建物1車位0,三層,9,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,53.77,1,1,1,有,無,3980000,74019,,0.0,0,,RPXNMLLLKIGGFAU86DB,麗晶,1棟A6-3F號
花蓮市,房地(土地+建物),花蓮縣花蓮市光復街,11.46,商,,,1101201,土地1建物1車位0,三層,9,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,74.06,2,1,1,有,無,5550000,74939,,0.0,0,,RPOOMLLLKIGGFAU68DB,麗晶,1棟A7-3F號
花蓮市,房地(土地+建物),花蓮縣花蓮市光復街,9.5,商,,,1101202,土地1建物1車位0,三層,9,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,61.35,2,1,1,有,無,4650000,75795,,0.0,0,,RPPOMLLLKIGGFAU78DB,麗晶,1棟A8-3F號
花蓮市,房地(土地+建物),花蓮縣花蓮市光復街,9.2,商,,,1101209,土地1建物1車位0,四層,9,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,59.48,1,1,1,有,無,4600000,77337,,0.0,0,,RPQOMLLLKIGGFAU88DB,麗晶,1棟A1-4F號
花蓮市,房地(土地+建物),花蓮縣花蓮市光復街,11.46,商,,,1101209,土地1建物1車位0,四層,9,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,74.21,2,1,1,有,無,5700000,76809,,0.0,0,,RPROMLLLKIGGFAU98DB,麗晶,1棟A2-4F號
花蓮市,房地(土地+建物),花蓮縣花蓮市光復街,11.16,商,,,1101201,土地1建物1車位0,四層,9,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,72.03,2,1,1,有,無,5670000,78717,,0.0,0,,RPSOMLLLKIGGFAU09DB,麗晶,1棟A3-4F號
花蓮市,房地(土地+建物),花蓮縣花蓮市光復街,8.52,商,,,1101220,土地1建物1車位0,四層,9,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,55.26,1,1,1,有,無,4050000,73290,,0.0,0,,RPTOMLLLKIGGFAU56DB,麗晶,1棟A4-4F號
花蓮市,房地(土地+建物),花蓮縣花蓮市光復街,8.34,商,,,1101215,土地1建物1車位0,四層,9,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,53.77,1,1,1,有,無,4000000,74391,,0.0,0,,RPUOMLLLKIGGFAU66DB,麗晶,1棟A6-4F號
花蓮市,房地(土地+建物),花蓮縣花蓮市光復街,11.46,商,,,1101203,土地1建物1車位0,四層,9,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,74.06,2,1,1,有,無,5600000,75614,,0.0,0,,RPVOMLLLKIGGFAU76DB,麗晶,1棟A7-4F號
花蓮市,房地(土地+建物),花蓮縣花蓮市光復街,9.5,商,,,1101217,土地1建物1車位0,四層,9,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,61.35,2,1,1,有,無,4680000,76284,,0.0,0,,RPWOMLLLKIGGFAU86DB,麗晶,1棟A8-4F號
花蓮市,房地(土地+建物),花蓮縣花蓮市光復街,9.2,商,,,1101213,土地1建物1車位0,五層,9,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,59.48,1,1,1,有,無,4600000,77337,,0.0,0,,RPXOMLLLKIGGFAU96DB,麗晶,1棟A1-5F號
花蓮市,房地(土地+建物),花蓮縣花蓮市光復街,11.46,商,,,1101204,土地1建物1車位0,五層,9,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,74.21,2,1,1,有,無,5700000,76809,,0.0,0,,RPOPMLLLKIGGFAU78DB,麗晶,1棟A2-5F號
花蓮市,房地(土地+建物),花蓮縣花蓮市光復街,8.52,商,,,1101201,土地1建物1車位0,五層,9,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,55.26,1,1,1,有,無,4180000,75642,,0.0,0,,RPQPMLLLKIGGFAU98DB,麗晶,1棟A4-5F號
花蓮市,房地(土地+建物),花蓮縣花蓮市光復街,8.34,商,,,1101213,土地1建物1車位0,五層,9,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,53.77,1,1,1,有,無,4000000,74391,,0.0,0,,RPRPMLLLKIGGFAU09DB,麗晶,1棟A6-5F號
花蓮市,房地(土地+建物),花蓮縣花蓮市光復街,9.5,商,,,1101208,土地1建物1車位0,五層,9,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,61.35,2,1,1,有,無,4780000,77914,,0.0,0,,RPTPMLLLKIGGFAU66DB,麗晶,1棟A8-5F號
花蓮市,房地(土地+建物),花蓮縣花蓮市光復街,11.46,商,,,1101204,土地1建物1車位0,六層,9,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,74.21,2,1,1,有,無,5800000,78157,,0.0,0,,RPVPMLLLKIGGFAU86DB,麗晶,1棟A2-6F號
花蓮市,房地(土地+建物),花蓮縣花蓮市光復街,11.16,商,,,1101215,土地1建物1車位0,六層,9,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,72.03,2,1,1,有,無,5600000,77745,,0.0,0,,RPWPMLLLKIGGFAU96DB,麗晶,1棟A3-6F號
花蓮市,房地(土地+建物),花蓮縣花蓮市光復街,8.52,商,,,1101215,土地1建物1車位0,六層,9,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,55.26,1,1,1,有,無,4100000,74195,,0.0,0,,RPXPMLLLKIGGFAU07DB,麗晶,1棟A4-6F號
花蓮市,房地(土地+建物),花蓮縣花蓮市光復街,8.4,商,,,1101204,土地1建物1車位0,六層,9,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,54.36,1,1,1,有,無,4350000,80022,,0.0,0,,RPOQMLLLKIGGFAU88DB,麗晶,1棟A5-6F號
