鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號,建案名稱,棟及號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,build case,buildings
龜山區,房地(土地+建物)+車位,桃園市龜山區文吉路、文樂路交叉口B10棟11樓,18.1,住,,,1081019,土地1建物1車位1,十一層,22,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,164.71,3,2,2,有,無,12900000,80384,坡道平面,26.0,1750000,,RPUTMLPKKIGGFHH76CB,遠雄新未來2,B棟10F11號
龜山區,房地(土地+建物)+車位,桃園市龜山區文吉路、文樂路交叉口B10棟12樓,18.1,住,,,1080725,土地1建物1車位1,十二層,22,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,164.71,3,2,2,有,無,12920000,78581,坡道平面,26.0,2020000,,RPWTMLPKKIGGFHH96CB,遠雄新未來2,B棟10F12號
龜山區,房地(土地+建物)+車位,桃園市龜山區樂善二路與文吉路,19.04,住,,,1090604,土地1建物1車位1,八層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,145.91,3,2,2,有,無,9900000,67341,坡道平面,26.37,1850000,,RPXTMLPKKIGGFHH07CB,和洲金剛,C棟1-8號
龜山區,房地(土地+建物)+車位,桃園市龜山區文吉路、文樂路交叉口B10棟13樓,18.1,住,,,1080426,土地1建物1車位2,十三層,22,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,190.71,3,2,2,有,無,13990000,77500,坡道平面,52.0,3240000,,RPOUMLPKKIGGFHH88CB,遠雄新未來2,B棟10F13號
龜山區,房地(土地+建物)+車位,桃園市龜山區樂善二路與文吉路,19.04,住,,,1090916,土地1建物1車位1,九層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,145.91,3,2,2,有,無,10500000,72361,坡道平面,26.37,1850000,,RPQUMLPKKIGGFHH09CB,和洲金剛,C棟1-9號
龜山區,房地(土地+建物)+車位,桃園市龜山區文吉路、文樂路交叉口B10棟14樓,18.1,住,,,1080614,土地1建物1車位1,十四層,22,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,164.71,3,2,2,有,無,12460000,76346,坡道平面,26.0,1870000,,RPRUMLPKKIGGFHH56CB,遠雄新未來2,B棟10F14號
龜山區,房地(土地+建物)+車位,桃園市龜山區文化一路與文學路交叉口,6.9,商,,,1090924,土地1建物1車位1,三層,29,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,113.32,2,2,2,有,無,9030000,85045,坡道平面,30.07,1950000,,RPSUMLPKKIGGFHH66CB,捷市達,D棟2-3號
龜山區,房地(土地+建物)+車位,桃園市龜山區樂善二路與文吉路,19.04,住,,,1091028,土地1建物1車位1,十四層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,145.91,3,2,2,有,無,10700000,74034,坡道平面,26.37,1850000,,RPTUMLPKKIGGFHH76CB,和洲金剛,C棟1-14號
龜山區,房地(土地+建物)+車位,桃園市龜山區文吉路、文樂路交叉口B10棟15樓,18.1,住,,,1080608,土地1建物1車位1,十五層,22,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,164.71,3,2,2,有,無,12750000,78077,坡道平面,26.0,1920000,,RPUUMLPKKIGGFHH86CB,遠雄新未來2,B棟10F15號
龜山區,房地(土地+建物)+車位,桃園市龜山區文吉路、文樂路交叉口B10棟16樓,18.1,住,,,1080412,土地1建物1車位1,十六層,22,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,164.71,3,2,2,有,無,12890000,78725,坡道平面,26.0,1970000,,RPVUMLPKKIGGFHH96CB,遠雄新未來2,B棟10F16號
龜山區,房地(土地+建物)+車位,桃園市龜山區文吉路、文樂路交叉口B10棟17樓,18.1,住,,,1080802,土地1建物1車位1,十七層,22,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,164.71,3,2,2,有,無,13230000,81537,坡道平面,26.0,1920000,,RPWUMLPKKIGGFHH07CB,遠雄新未來2,B棟10F17號
龜山區,房地(土地+建物)+車位,桃園市龜山區文吉路、文樂路交叉口B10棟18樓,18.1,住,,,1080530,土地1建物1車位1,十八層,22,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,164.71,3,2,2,有,無,12880000,79014,坡道平面,26.0,1920000,,RPXUMLPKKIGGFHH17CB,遠雄新未來2,B棟10F18號
龜山區,房地(土地+建物)+車位,桃園市龜山區文吉路、文樂路交叉口B10棟19樓,18.1,住,,,1080523,土地1建物1車位1,十九層,22,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,164.71,3,2,2,有,無,12780000,79014,坡道平面,26.0,1820000,,RPOVMLPKKIGGFHH98CB,遠雄新未來2,B棟10F19號
龜山區,房地(土地+建物)+車位,桃園市龜山區文吉路、文樂路交叉口B10棟20樓,18.1,住,,,1081205,土地1建物1車位1,二十層,22,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,164.71,3,2,2,有,無,13400000,83051,坡道平面,26.0,1880000,,RPPVMLPKKIGGFHH09CB,遠雄新未來2,B棟10F20號
