編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination
RPTSMLNKKIGGFBH48CC,22,11.66,共有部份,鋼筋混凝土造,89年5月29日,八層,
RPRUMLNKKIGGFBH48CC,28,232.38,住商用,鋼筋混凝土造,82年12月10日,五層,
RPTUMLNKKIGGFBH68CC,29,26.37,住家用,鋼筋混凝土造,81年8月19日,六層,
RPTUMLNKKIGGFBH68CC,29,8.64,共有部份,鋼筋混凝土造,81年8月19日,六層,
RPTUMLNKKIGGFBH68CC,29,8.54,共有部份,鋼筋混凝土造,81年8月19日,六層,
RPSUMLNKKIGGFBH58CC,27,77.86,住家用,鋼筋混凝土造,83年5月24日,十二層,
RPSUMLNKKIGGFBH58CC,27,14.59,共有部份,鋼筋混凝土造,83年5月24日,十二層,
RPVUMLNKKIGGFBH88CC,31,12.96,住家用,鋼筋混凝土造,80年2月13日,五層,
RPWUMLNKKIGGFBH98CC,30,12.60,住家用,鋼筋混凝土造,80年6月21日,四層,
RPXNMLNKKIGGFAH38DC,28,71.91,住家用,鋼筋混凝土造,83年3月18日,十二層,
RPUNMLNKKIGGFEH48DC,28,216.59,自用儲藏室、住宅,鋼筋混凝土造,82年7月25日,四層,
RPUOMLOKKIGGFHH88CC,37,760.33,倉庫﹐防空避難室﹐作業場,鋼筋混凝土造,73年11月19日,二層,
RPWNMLOKKIGGFEH78DC,22,34.71,住家用,鋼筋混凝土造,88年9月7日,九層,
RPSSMLNKKIGGFHH98CC,16,84.01,住家用,鋼筋混凝土造,94年7月27日,九層,
RPSSMLNKKIGGFHH98CC,16,48.70,共有部份,鋼筋混凝土造,94年7月27日,九層,
RPSSMLNKKIGGFHH98CC,16,14.48,共有部份,鋼筋混凝土造,94年7月27日,九層,
RPUQMLOKKIGGFHH09CC,25,100.92,日用品零售業,鋼筋混凝土造,85年10月23日,十七層,
RPUQMLOKKIGGFHH09CC,25,44.97,共有部份,鋼筋混凝土造,85年10月23日,十七層,
RPUQMLOKKIGGFHH09CC,25,12.80,共有部份,鋼筋混凝土造,85年10月23日,十七層,
RPVOMLOKKIGGFAH38DC,34,99.00,店舖．住宅．人行道．避難室,鋼筋混凝土造,76年7月31日,三層,
RPWRMLOKKIGGFBH78CC,39,93.61,住家用,鋼筋混凝土造,72年4月29日,五層,
RPRSMLOKKIGGFBH38CC,,67.30,集合住宅,鋼筋混凝土造,110年7月6日,八層,
RPRSMLOKKIGGFBH38CC,,52.92,本案件建物共有部分之項目有：防空避難室兼停車場、管委會空間、停車空間、梯廳、電梯機房、自來水箱、梯間等七項,鋼筋混凝土造,110年7月6日,八層,
RPXRMLOKKIGGFBH88CC,28,45.39,辦公室,鋼筋混凝土造,82年7月22日,十五層,
RPXRMLOKKIGGFBH88CC,28,9.05,共同使用部份,鋼筋混凝土造,82年7月22日,十五層,
RPPSMLOKKIGGFBH18CC,1,55.06,工業社區住宅,鋼筋混凝土造,109年12月28日,五層,
RPPSMLOKKIGGFBH18CC,1,12.47,本共有部分之項目有：停車空間、樓梯間及梯廳等三項。,鋼筋混凝土造,109年12月28日,五層,
RPSSMLOKKIGGFBH48CC,23,83.56,集合住宅,鋼筋混凝土造,88年2月2日,九層,
RPSSMLOKKIGGFBH48CC,23,39.99,共有部份,鋼筋混凝土造,88年2月2日,九層,
RPSSMLOKKIGGFBH48CC,23,11.90,共有部份,鋼筋混凝土造,88年2月2日,九層,
RPVSMLOKKIGGFBH78CC,28,85.97,住家用,鋼筋混凝土造,82年5月25日,五層,
RPVSMLOKKIGGFBH78CC,28,7.03,共有部份,鋼筋混凝土造,82年5月25日,五層,
RPVSMLOKKIGGFBH78CC,28,9.29,共有部份,鋼筋混凝土造,82年5月25日,五層,
RPTTMLOKKIGGFBH68CC,27,61.63,住家用,鋼筋混凝土造,83年6月9日,十六層,
RPPTMLOKKIGGFBH28CC,9,80.96,集合住宅,鋼筋混凝土造,102年1月15日,十三層,
RPTTMLOKKIGGFBH68CC,27,10.56,共有部份,鋼筋混凝土造,83年6月9日,十六層,
RPPTMLOKKIGGFBH28CC,9,.08,本共有部分之項目有：守衛室、主委辦公室等２項。,鋼筋混凝土造,102年1月15日,十三層,
RPPTMLOKKIGGFBH28CC,9,17.13,本共有部分之項目有：樓梯間、電梯間、機房及水箱等４項。,鋼筋混凝土造,102年1月15日,十三層,
RPTTMLOKKIGGFBH68CC,27,9.01,共有部份,鋼筋混凝土造,83年6月9日,十六層,
RPPTMLOKKIGGFBH28CC,9,51.90,本共有部分之項目有：防空避難室、停車空間、樓梯間、車道、垃圾暫存區、風機、雨水機房、污水機房、水箱、公共服務空間、開放空間、門廳、台電配電室、水池過濾槽、電信設備室、發電機室及消防室等１７項。,鋼筋混凝土造,102年1月15日,十三層,
RPSTMLOKKIGGFBH58CC,1,58.61,工業社區（社區住宅）,鋼筋混凝土造,110年4月1日,五層,
RPSTMLOKKIGGFBH58CC,1,12.62,本共有部分之項目有：台電配電室、停車空間、樓梯間、電梯間、水箱、梯廳、電信室及門廊等八項。,鋼筋混凝土造,110年4月1日,五層,
RPWTMLOKKIGGFBH98CC,23,30.23,住家用,鋼筋混凝土造,87年10月23日,十五層,
RPWTMLOKKIGGFBH98CC,23,7.49,共有部份,鋼筋混凝土造,87年10月23日,十五層,
RPWTMLOKKIGGFBH98CC,23,7.26,共有部份,鋼筋混凝土造,87年10月23日,十五層,
RPXTMLOKKIGGFBH09CC,2,78.79,集合住宅,鋼筋混凝土造,108年7月2日,五層,
RPXTMLOKKIGGFBH09CC,2,27.15,本共有部分之項目有：停車空間、梯間、電信機房、梯廳、水箱及電梯機房等六項,鋼筋混凝土造,108年7月2日,五層,
RPSPMLOKKIGGFAH08CC,16,61.96,住家用,鋼筋混凝土造,95年1月25日,十一層,
RPVPMLOKKIGGFAH38CC,9,131.35,住家用,鋼筋混凝土造,101年10月19日,十三層,
RPSPMLOKKIGGFAH08CC,16,.01,管理員室,鋼筋混凝土造,95年1月25日,十二層,
RPVPMLOKKIGGFAH38CC,9,35.21,本共有部分之項目有（附屬公共服務空間、樓梯間、機房、水箱）等４項。,鋼筋混凝土造,101年10月19日,十三層,
RPVPMLOKKIGGFAH38CC,9,90.87,本共有部分之項目有（附屬防空避難室兼停車空間、停車空間）等２項。,鋼筋混凝土造,101年10月19日,十三層,
RPSPMLOKKIGGFAH08CC,16,10.52,共有部份,鋼筋混凝土造,95年1月25日,十二層,
RPSPMLOKKIGGFAH08CC,16,38.77,共有部份,鋼筋混凝土造,95年1月25日,十二層,
RPOSMLOKKIGGFAH97CC,24,25.23,辦公室,鋼筋混凝土造,86年11月17日,十四層,
RPOSMLOKKIGGFAH97CC,24,7.92,共有部份,鋼筋混凝土造,86年11月17日,十四層,
RPOSMLOKKIGGFAH97CC,24,1.84,共有部份,鋼筋混凝土造,86年11月17日,十四層,
RPPSMLOKKIGGFAH08CC,24,71.40,住家用,鋼筋混凝土造,87年1月21日,九層,
RPPSMLOKKIGGFAH08CC,24,9.08,共有部份,鋼筋混凝土造,87年1月21日,九層,
RPPSMLOKKIGGFAH08CC,24,15.12,共有部份,鋼筋混凝土造,87年1月21日,九層,
RPXPMLOKKIGGFAH58CC,17,62.50,住家用,鋼筋混凝土造,93年7月20日,十三層,
RPXPMLOKKIGGFAH58CC,17,12.63,共有部份,鋼筋混凝土造,93年7月20日,十三層,
RPXPMLOKKIGGFAH58CC,17,13.14,共有部份,鋼筋混凝土造,93年7月20日,十三層,
RPTSMLOKKIGGFAH48CC,2,86.09,住家用,鋼筋混凝土造,109年5月27日,十五層,
RPTSMLOKKIGGFAH48CC,2,21.16,本共有部分之項目有：樓梯間、消防水箱等２項。,鋼筋混凝土造,109年5月27日,十五層,
RPUPMLOKKIGGFDH58CC,25,58.82,住家用,鋼筋混凝土造,85年11月6日,十二層,
RPTSMLOKKIGGFAH48CC,2,20.41,本共有部分之項目：集合住宅（附屬公共服務空間）、防空避難室兼停車空間、台電配電場所、停車空間等４項。,鋼筋混凝土造,109年5月27日,十五層,
RPUPMLOKKIGGFDH58CC,25,11.22,共有部份,鋼筋混凝土造,85年11月6日,十二層,
RPWRMLOKKIGGFAH68CC,20,91.04,住家用,鋼筋混凝土造,90年12月31日,十三層,
RPWRMLOKKIGGFAH68CC,20,63.00,共有部份,鋼筋混凝土造,90年12月31日,十三層,
RPQTMLNKKIGGFAH18CC,27,88.42,住家用,鋼筋混凝土造,84年1月20日,十層,
RPUPMLOKKIGGFDH58CC,25,8.04,共有部份,鋼筋混凝土造,85年11月6日,十二層,
RPQTMLNKKIGGFAH18CC,27,3.61,共有部份,鋼筋混凝土造,84年1月20日,十層,
RPQTMLNKKIGGFAH18CC,27,13.43,共有部份,鋼筋混凝土造,84年1月20日,十三層,
RPQTMLNKKIGGFAH18CC,27,20.70,共有部份,鋼筋混凝土造,84年1月20日,十三層,
RPOQMLNKKIGGFBH77CC,15,81.16,住家用,鋼筋混凝土造,95年9月10日,十二層,
RPOQMLNKKIGGFBH77CC,15,17.83,共有部份,鋼筋混凝土造,95年9月10日,十二層,
RPOQMLNKKIGGFBH77CC,15,12.80,共有部份,鋼筋混凝土造,95年9月10日,十二層,
RPOQMLOKKIGGFDH08CC,26,105.22,住家用,鋼筋混凝土造,84年11月7日,十二層,
RPOQMLOKKIGGFDH08CC,26,67.15,停車場兼防空避難室,鋼筋混凝土造,84年11月7日,十二層,
RPOQMLOKKIGGFDH08CC,26,15.45,電梯、樓梯、屋頂突出物、機房、水箱、門廳,鋼筋混凝土造,84年11月7日,十二層,
RPVOMLOKKIGGFEH68CC,25,73.55,住家用,鋼筋混凝土造,86年1月21日,七層,
RPVOMLOKKIGGFEH68CC,25,10.34,共有部份,鋼筋混凝土造,86年1月21日,七層,
