鄉鎮市區,交易標的,土地位置建物門牌,土地面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,租賃年月日,租賃筆棟數,租賃層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,有無附傢俱,總額元,單價元平方公尺,車位類別,車位面積平方公尺,車位總額元,備註,編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,Whether there is attaches the furniture,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number
新竹市,房地(土地+建物),新竹市新竹市延平路一段２４６號,155.0,住,,,1101023,土地1建物1車位0,全,4,透天厝,住家用,鋼筋混凝土造,0750926,416.51,0,0,2,有,無,無,16000,38,,0.0,0,,RPPRMLNKKIGGFAO58CC
新竹市,建物,新竹市新竹市關新二街７９號１７樓,0.0,住,,,1101101,土地0建物1車位0,十七層,21,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1070921,192.67,2,2,2,有,有,有,42000,218,,0.0,0,含管理費、稅金或水電等費用。；,RPQOMLNKKIGGFAO58EC
新竹市,建物,新竹市新竹市東門街３４巷２６號１２樓,0.0,商,,,1101116,土地0建物1車位0,十二層,25,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1011015,154.11,3,2,2,有,有,有,36000,234,,0.0,0,續租。；,RPTOMLOKKIGGFAO78CC
新竹市,房地(土地+建物),新竹市新竹市占梅路２６號,54.54,其他,,,1101208,土地1建物1車位0,見其他登記事項,24,店面(店鋪),店舖,鋼筋混凝土造,1100104,407.78000000000003,0,0,0,無,有,無,171000,419,,0.0,0,,RPUOMLOKKIGGFAO88CC
新竹市,房地(土地+建物)+車位,新竹市新竹市介壽路２１號１８樓之７,16.79,住,,,1101126,土地1建物1車位1,十八層,22,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1090930,136.8,2,2,2,有,有,有,30000,219,坡道平面,35.92,0,,RPUQMLOKKIGGFAO09CC
新竹市,建物,新竹市新竹市金山街１７１號３樓之２,0.0,住,,,1101210,土地0建物1車位0,三層,4,套房(1房1廳1衛),住家用,鋼筋混凝土造,0901231,36.71,1,1,1,有,有,有,9000,245,,0.0,0,,RPTPMLPKKIGGFAO98CC
新竹市,建物,新竹市新竹市經國路二段１６０號５樓之８,0.0,商,,,1101213,土地0建物1車位0,五層,10,套房(1房1廳1衛),辦公室,鋼筋混凝土造,0970730,43.6,1,0,1,有,有,有,15000,344,,0.0,0,,RPVPMLPKKIGGFAO56CC
新竹市,建物,新竹市新竹市經國路二段１１１號１１樓之８,0.0,住,,,1101213,土地0建物1車位0,十一層,12,套房(1房1廳1衛),辦公室,鋼筋混凝土造,0860715,27.26,1,0,1,有,有,有,6000,220,,0.0,0,,RPWPMLPKKIGGFAO66CC
新竹市,建物,新竹市新竹市北大路２０１號１７樓之１,0.0,商,,,1101203,土地0建物1車位0,十七層,27,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1070903,136.28,3,2,2,有,有,有,40960,301,,0.0,0,含管理費、稅金或水電等費用。；,RPWRMLPKKIGGFAO86CC
