鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號,建案名稱,棟及號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,build case,buildings
新豐鄉,房地(土地+建物)+車位,新竹縣新豐鄉榮華段26，26-2，26-3，26-4，26-5地號,26.0,,特定農業區,甲種建築用地,1101211,土地1建物1車位1,四層,15,住宅大樓(11層含以上有電梯),農業用,鋼筋混凝土造,,153.14,3,2,2,有,無,8000000,52566,坡道平面,23.78,1200000,,RPPNMLMKKIGGFDJ77CB,薪豐,A3棟4F號
新豐鄉,房地(土地+建物)+車位,新竹縣新豐鄉榮華段26，26-2，26-3，26-4，26-5地號,26.0,,特定農業區,甲種建築用地,1101211,土地1建物1車位1,十一層,15,住宅大樓(11層含以上有電梯),農業用,鋼筋混凝土造,,154.26,3,2,2,有,無,8500000,56045,坡道平面,24.9,1250000,,RPQNMLMKKIGGFDJ87CB,薪豐,A3棟11F號
新豐鄉,房地(土地+建物)+車位,新竹縣新豐鄉榮華段26，26-2，26-3，26-4，26-5地號,94.0,,特定農業區,甲種建築用地,1101211,土地1建物1車位1,全,4,透天厝,農業用,鋼筋混凝土造,,300.89,4,2,4,有,無,16500000,55256,坡道平面,24.9,1250000,,RPRNMLMKKIGGFDJ97CB,薪豐,C棟17號
湖口鄉,房地(土地+建物)+車位,新竹縣湖口鄉綠園段1104地號,23.03,,一般農業區,甲種建築用地,1101206,土地1建物1車位1,七層,11,住宅大樓(11層含以上有電梯),見使用執照,鋼筋混凝土造,,111.85,2,2,2,有,無,5830000,56587,坡道平面,22.43,770000,,RPPNMLNKKIGGFDJ87CB,弘峻理享城,E1-7F號
湖口鄉,房地(土地+建物)+車位,新竹縣湖口鄉綠園段1104地號,22.5,,一般農業區,甲種建築用地,1101206,土地1建物1車位1,五層,11,住宅大樓(11層含以上有電梯),見使用執照,鋼筋混凝土造,,109.71,2,2,2,有,無,5530000,54995,坡道平面,22.43,730000,,RPQNMLNKKIGGFDJ97CB,弘峻理享城,E5-5F號
湖口鄉,房地(土地+建物)+車位,新竹縣湖口鄉綠園段1104地號,22.5,,一般農業區,甲種建築用地,1101206,土地1建物1車位1,三層,11,住宅大樓(11層含以上有電梯),見使用執照,鋼筋混凝土造,,109.71,2,2,2,有,無,5500000,54652,坡道平面,22.43,730000,,RPRNMLNKKIGGFDJ08CB,弘峻理享城,E3-3F號
湖口鄉,房地(土地+建物)+車位,新竹縣湖口鄉綠園段1104地號,22.5,,一般農業區,甲種建築用地,1101128,土地1建物1車位1,九層,11,住宅大樓(11層含以上有電梯),見使用執照,鋼筋混凝土造,,109.71,2,2,2,有,無,4880000,47548,坡道平面,22.43,730000,,RPUNMLNKKIGGFDJ38CB,弘峻理享城,B3-9F號
竹北市,房地(土地+建物)+車位,新竹縣竹北市莊敬段637地號,22.15,住,,,1100721,土地1建物1車位1,十四層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,148.57,3,2,2,有,無,19450000,148927,坡道平面,32.07,2100000,,RPPNMLNKKIGGFBJ67CB,富宇御琚,A5棟14號
竹北市,房地(土地+建物),新竹縣竹北市鳳岡路二段178巷,80.91,,特定農業區,甲種建築用地,1100827,土地2建物1車位0,全,4,透天厝,住家用,鋼筋混凝土造,,167.5,4,2,4,有,無,9000000,53731,,0.0,0,,RPQNMLNKKIGGFBJ77CB,一森青,A2棟0號
竹北市,房地(土地+建物),新竹縣竹北市福興路755巷8弄62號對面,110.59,住,,,1101126,土地1建物1車位0,全,4,透天厝,住家用,鋼筋混凝土造,,262.89,2,2,2,有,無,36580000,139146,,0.0,0,,RPPNMLOKKIGGFBJ87DB,品益容合,A棟0號
竹北市,房地(土地+建物),新竹縣竹北市福興路755巷8弄62號對面,70.27,住,,,1101123,土地1建物1車位0,全,4,透天厝,住家用,鋼筋混凝土造,,252.14,2,2,2,有,無,32580000,129214,,0.0,0,,RPQNMLOKKIGGFBJ97DB,品益容合,B棟0號
竹北市,房地(土地+建物),新竹縣竹北市福興路755巷8弄62號對面,70.27,住,,,1101124,土地1建物1車位0,全,4,透天厝,住家用,鋼筋混凝土造,,252.14,2,2,2,有,無,32580000,129214,,0.0,0,,RPRNMLOKKIGGFBJ08DB,品益容合,C棟0號
竹北市,房地(土地+建物),新竹縣竹北市福興路755巷8弄62號對面,70.27,住,,,1101127,土地1建物1車位0,全,4,透天厝,住家用,鋼筋混凝土造,,252.14,2,2,2,有,無,32580000,129214,,0.0,0,,RPSNMLOKKIGGFBJ18DB,品益容合,D棟0號
竹北市,房地(土地+建物),新竹縣竹北市福興路755巷8弄62號對面,70.27,住,,,1101126,土地1建物1車位0,全,4,透天厝,住家用,鋼筋混凝土造,,252.14,2,2,2,有,無,32580000,129214,,0.0,0,,RPTNMLOKKIGGFBJ28DB,品益容合,E棟0號
竹北市,房地(土地+建物),新竹縣竹北市福興路755巷8弄62號對面,77.55,住,,,1101202,土地1建物1車位0,全,4,透天厝,住家用,鋼筋混凝土造,,253.69,2,2,2,有,無,31880000,125665,,0.0,0,,RPUNMLOKKIGGFBJ38DB,品益容合,F棟0號
湖口鄉,房地(土地+建物)+車位,新竹縣湖口鄉綠園段1104-1地號,35.97,,一般農業區,甲種建築用地,1101127,土地1建物1車位1,十三層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,169.27,4,2,2,有,無,9600000,61452,坡道平面,26.72,840000,,RPPNMLOKKIGGFDJ97CB,富來大郡,A棟3號
湖口鄉,房地(土地+建物)+車位,新竹縣湖口鄉綠園段1104-1地號,28.99,,一般農業區,甲種建築用地,1101207,土地1建物1車位1,十二層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,144.37,3,2,2,有,無,8080000,62587,坡道平面,29.49,890000,,RPQNMLOKKIGGFDJ08CB,富來大郡,B棟2號
湖口鄉,房地(土地+建物)+車位,新竹縣湖口鄉湖南段506地號,23.84,,特定農業區,甲種建築用地,1101120,土地1建物1車位1,五層,10,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,132.32,3,2,2,有,無,6570000,56110,坡道平面,33.05,1000000,,RPRNMLOKKIGGFDJ18CB,悠活,1棟A5號
湖口鄉,房地(土地+建物)+車位,新竹縣湖口鄉湖南段506地號,23.84,,特定農業區,甲種建築用地,1101127,土地1建物1車位1,八層,10,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,131.05,3,2,2,有,無,6540000,55807,坡道平面,31.78,1000000,,RPSNMLOKKIGGFDJ28CB,悠活,1棟A2號
湖口鄉,房地(土地+建物)+車位,新竹縣湖口鄉湖南段506地號,24.99,,特定農業區,甲種建築用地,1101130,土地1建物1車位1,七層,10,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,135.88,3,2,2,有,無,6790000,55620,坡道平面,31.78,1000000,,RPTNMLOKKIGGFDJ38CB,悠活,1棟A3號
湖口鄉,房地(土地+建物)+車位,新竹縣湖口鄉湖南段506地號,23.84,,特定農業區,甲種建築用地,1101130,土地1建物1車位1,五層,10,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,131.05,3,2,2,有,無,6520000,55606,坡道平面,31.78,1000000,,RPUNMLOKKIGGFDJ48CB,悠活,1棟A2號
湖口鄉,房地(土地+建物)+車位,新竹縣湖口鄉湖南段506地號,24.99,,特定農業區,甲種建築用地,1101206,土地1建物1車位1,五層,10,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,135.88,3,2,2,有,無,6740000,55139,坡道平面,31.78,1000000,,RPXNMLOKKIGGFDJ78CB,悠活,1棟A3號
湖口鄉,房地(土地+建物)+車位,新竹縣湖口鄉湖南段506地號,24.99,,特定農業區,甲種建築用地,1101206,土地1建物1車位1,四層,10,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,135.88,3,2,2,有,無,6700000,54755,坡道平面,31.78,1000000,,RPXOMLOKKIGGFDJ88CB,悠活,1棟A1號
湖口鄉,房地(土地+建物)+車位,新竹縣湖口鄉湖南段506地號,24.99,,特定農業區,甲種建築用地,1101204,土地1建物1車位1,八層,10,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,137.15,3,2,2,有,無,6890000,56580,坡道平面,33.05,1000000,,RPTPMLOKKIGGFDJ58CB,悠活,1棟A3號
湖口鄉,房地(土地+建物)+車位,新竹縣湖口鄉湖南段506地號,23.84,,特定農業區,甲種建築用地,1101209,土地1建物1車位1,七層,10,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,131.05,3,2,2,有,無,6520000,55606,坡道平面,31.78,1000000,,RPUPMLOKKIGGFDJ68CB,悠活,1棟A5號
湖口鄉,房地(土地+建物)+車位,新竹縣湖口鄉湖南段506地號,24.99,,特定農業區,甲種建築用地,1101121,土地1建物1車位1,五層,10,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,135.88,3,2,2,有,無,6790000,55620,坡道平面,31.78,1000000,,RPVPMLOKKIGGFDJ78CB,悠活,1棟A1號
竹東鎮,房地(土地+建物)+車位,新竹縣竹東鎮竹東段竹東小段362-5地號,30.52,住,,,1090531,土地1建物1車位1,八層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,176.92,4,2,2,有,無,10220000,61772,坡道平面,29.28,1100000,,RPPNMLOKKIGGFCJ87CB,喬立璞山水,C棟8號
竹東鎮,房地(土地+建物)+車位,新竹縣竹東鎮竹東段竹東小段362-5地號,26.78,住,,,1090824,土地1建物1車位1,十二層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,157.97,3,2,2,有,無,9530000,64341,坡道平面,29.28,1250000,,RPQNMLOKKIGGFCJ97CB,喬立璞山水,A棟12號
竹東鎮,房地(土地+建物)+車位,新竹縣竹東鎮竹東段竹東小段362-5地號,22.84,住,,,1090824,土地1建物1車位1,十層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,137.52,2,2,2,有,無,7730000,61568,坡道平面,28.21,1000000,,RPRNMLOKKIGGFCJ08CB,喬立璞山水,E棟10號
竹東鎮,房地(土地+建物)+車位,新竹縣竹東鎮竹東段竹東小段362-5地號,30.52,住,,,1090606,土地1建物1車位1,九層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,176.92,4,2,2,有,無,10280000,62178,坡道平面,29.28,1100000,,RPSNMLOKKIGGFCJ18CB,喬立璞山水,C棟9號
竹東鎮,房地(土地+建物)+車位,新竹縣竹東鎮竹東段竹東小段362-5地號,22.84,住,,,1091205,土地1建物1車位1,十一層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,138.59,2,2,2,有,無,8480000,67057,坡道平面,29.28,1150000,,RPTNMLOKKIGGFCJ28CB,喬立璞山水,D棟11號
竹東鎮,房地(土地+建物)+車位,新竹縣竹東鎮竹東段竹東小段362-5地號,29.89,住,,,1090613,土地1建物1車位1,八層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,172.51,3,2,2,有,無,9780000,60845,坡道平面,28.21,1000000,,RPUNMLOKKIGGFCJ38CB,喬立璞山水,F棟8號
竹東鎮,房地(土地+建物)+車位,新竹縣竹東鎮竹東段竹東小段362-5地號,30.52,住,,,1090818,土地1建物1車位1,十二層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,176.92,4,2,2,有,無,10650000,64684,坡道平面,29.28,1100000,,RPVNMLOKKIGGFCJ48CB,喬立璞山水,C棟12號
竹東鎮,房地(土地+建物)+車位,新竹縣竹東鎮竹東段竹東小段362-5地號,22.84,住,,,1091206,土地1建物1車位1,九層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,138.59,2,2,2,有,無,8380000,66142,坡道平面,29.28,1150000,,RPWNMLOKKIGGFCJ58CB,喬立璞山水,D棟9號
竹東鎮,房地(土地+建物)+車位,新竹縣竹東鎮竹東段竹東小段362-5地號,22.84,住,,,1090818,土地1建物1車位1,十二層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,137.52,2,2,2,有,無,7950000,63581,坡道平面,28.21,1000000,,RPXNMLOKKIGGFCJ68CB,喬立璞山水,E棟12號
竹東鎮,房地(土地+建物)+車位,新竹縣竹東鎮竹東段竹東小段362-5地號,26.78,住,,,1090621,土地1建物1車位1,八層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,157.91,3,2,2,有,無,9000000,61416,坡道平面,29.28,1100000,,RPOOMLOKKIGGFCJ87CB,喬立璞山水,B棟8號
竹東鎮,房地(土地+建物)+車位,新竹縣竹東鎮竹東段竹東小段362-5地號,30.52,住,,,1090725,土地1建物1車位1,十四層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,176.92,4,2,2,有,無,10510000,63736,坡道平面,29.28,1100000,,RPPOMLOKKIGGFCJ97CB,喬立璞山水,C棟14號
