鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號,建案名稱,棟及號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,build case,buildings
東區,房地(土地+建物)+車位,臺中市東區東勢子段地11號,18.77,住,,,1091115,土地1建物1車位1,九層,15,住宅大樓(11層含以上有電梯),住商用,鋼筋混凝土造,,127.62,2,2,1,有,無,8750000,76852,坡道平面,30.29,1270000,,RPVNMLLKKIGGFAB17CB,勝美新東區,D2棟9號
東區,房地(土地+建物)+車位,臺中市東區東勢子段地11號,18.77,住,,,1091128,土地1建物1車位1,十一層,15,住宅大樓(11層含以上有電梯),住商用,鋼筋混凝土造,,127.62,2,2,1,有,無,8540000,76852,坡道平面,30.29,1060000,,RPWNMLLKKIGGFAB27CB,勝美新東區,D2棟11號
東區,房地(土地+建物)+車位,臺中市東區東勢子段地11號,18.77,住,,,1091116,土地1建物1車位1,十二層,15,住宅大樓(11層含以上有電梯),住商用,鋼筋混凝土造,,127.62,2,2,1,有,無,8570000,77160,坡道平面,30.29,1060000,,RPXNMLLKKIGGFAB37CB,勝美新東區,D2棟12號
東區,房地(土地+建物)+車位,臺中市東區東勢子段地11號,30.62,住,,,1091213,土地1建物1車位1,五層,15,住宅大樓(11層含以上有電梯),住商用,鋼筋混凝土造,,183.55,4,2,2,有,無,12800000,75884,坡道平面,30.29,1170000,,RPOOMLLKKIGGFAB56CB,勝美新東區,A3棟5號
東區,房地(土地+建物)+車位,臺中市東區東勢子段地11號,24.7,住,,,1091112,土地1建物1車位2,十三層,15,住宅大樓(11層含以上有電梯),住商用,鋼筋混凝土造,,185.91,3,2,2,有,無,11820000,75640,坡道平面,60.58,2340000,,RPPOMLLKKIGGFAB66CB,勝美新東區,B1棟13號
東區,房地(土地+建物)+車位,臺中市東區東勢子段地11號,23.71,住,,,1091112,土地1建物1車位1,十三層,15,住宅大樓(11層含以上有電梯),住商用,鋼筋混凝土造,,153.61,3,2,2,有,無,10500000,75657,坡道平面,30.29,1170000,,RPQOMLLKKIGGFAB76CB,勝美新東區,B2棟13號
東區,房地(土地+建物)+車位,臺中市東區東勢子段地11號,23.71,住,,,1091115,土地1建物1車位1,十四層,15,住宅大樓(11層含以上有電梯),住商用,鋼筋混凝土造,,153.61,3,2,2,有,無,10390000,75657,坡道平面,30.29,1060000,,RPROMLLKKIGGFAB86CB,勝美新東區,B2棟14號
東區,房地(土地+建物)+車位,臺中市東區東勢子段地11號,23.71,住,,,1091129,土地1建物1車位1,十三層,15,住宅大樓(11層含以上有電梯),住商用,鋼筋混凝土造,,152.57,3,2,2,有,無,10370000,76137,坡道平面,30.29,1060000,,RPSOMLLKKIGGFAB96CB,勝美新東區,C5棟13號
東區,房地(土地+建物)+車位,臺中市東區東勢子段地11號,18.77,住,,,1091114,土地1建物1車位1,七層,15,住宅大樓(11層含以上有電梯),住商用,鋼筋混凝土造,,127.62,2,2,1,有,無,8450000,75927,坡道平面,30.29,1060000,,RPTOMLLKKIGGFAB07CB,勝美新東區,D1棟7號
東區,房地(土地+建物)+車位,臺中市東區東勢子段地11號,18.77,住,,,1091114,土地1建物1車位1,六層,15,住宅大樓(11層含以上有電梯),住商用,鋼筋混凝土造,,127.62,2,2,1,有,無,8450000,75927,坡道平面,30.29,1060000,,RPUOMLLKKIGGFAB17CB,勝美新東區,D2棟6號
東區,房地(土地+建物)+車位,臺中市東區東勢子段地11號,18.77,住,,,1091115,土地1建物1車位1,七層,15,住宅大樓(11層含以上有電梯),住商用,鋼筋混凝土造,,127.62,2,2,1,有,無,8450000,75927,坡道平面,30.29,1060000,,RPVOMLLKKIGGFAB27CB,勝美新東區,D2棟7號
東區,房地(土地+建物)+車位,臺中市東區東勢子段地11號,18.77,住,,,1091113,土地1建物1車位1,十三層,15,住宅大樓(11層含以上有電梯),住商用,鋼筋混凝土造,,127.62,2,2,1,有,無,8570000,77160,坡道平面,30.29,1060000,,RPWOMLLKKIGGFAB37CB,勝美新東區,D2棟13號
東區,房地(土地+建物)+車位,臺中市東區東勢子段地11號,18.77,住,,,1091110,土地1建物1車位1,十四層,15,住宅大樓(11層含以上有電梯),住商用,鋼筋混凝土造,,127.62,2,2,1,有,無,8680000,77160,坡道平面,30.29,1170000,,RPXOMLLKKIGGFAB47CB,勝美新東區,D2棟14號
東區,房地(土地+建物)+車位,臺中市東區東勢子段地11號,17.78,住,,,1091202,土地1建物1車位1,十五層,15,住宅大樓(11層含以上有電梯),住商用,鋼筋混凝土造,,119.83,2,2,1,有,無,7890000,76279,坡道平面,30.29,1060000,,RPOPMLLKKIGGFAB66CB,勝美新東區,D3棟15號
東區,房地(土地+建物)+車位,臺中市東區東勢子段地11號,18.77,住,,,1091108,土地1建物1車位1,十一層,15,住宅大樓(11層含以上有電梯),住商用,鋼筋混凝土造,,130.64,2,2,1,有,無,8890000,75934,坡道平面,30.29,1270000,,RPPPMLLKKIGGFAB76CB,勝美新東區,D5棟11號
東區,房地(土地+建物)+車位,臺中市東區東勢子段地11號,18.77,住,,,1091110,土地1建物1車位1,十二層,15,住宅大樓(11層含以上有電梯),住商用,鋼筋混凝土造,,130.64,2,2,1,有,無,8710000,76233,坡道平面,30.29,1060000,,RPQPMLLKKIGGFAB86CB,勝美新東區,D5棟12號
東區,房地(土地+建物)+車位,臺中市東區東勢子段地11號,18.77,住,,,1091201,土地1建物1車位1,十五層,15,住宅大樓(11層含以上有電梯),住商用,鋼筋混凝土造,,130.64,2,2,1,有,無,8780000,76931,坡道平面,30.29,1060000,,RPRPMLLKKIGGFAB96CB,勝美新東區,D5棟15號
東區,房地(土地+建物)+車位,臺中市東區東勢子段地11號,18.77,住,,,1091118,土地1建物1車位1,十三層,15,住宅大樓(11層含以上有電梯),住商用,鋼筋混凝土造,,126.37,2,2,1,有,無,8450000,76646,坡道平面,29.04,990000,,RPSPMLLKKIGGFAB07CB,勝美新東區,D6棟13號
東區,房地(土地+建物)+車位,臺中市東區東勢子段地11號,18.77,住,,,1091207,土地1建物1車位1,十五層,15,住宅大樓(11層含以上有電梯),住商用,鋼筋混凝土造,,127.62,2,2,1,有,無,8480000,76235,坡道平面,30.29,1060000,,RPTPMLLKKIGGFAB17CB,勝美新東區,D6棟15號
