編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
RPVNMLSKJHHGFBK88CC,2,22.61,本共有部分之項目有緊急發電機室、消防泵浦室、防空避難室、電信機房、管委會空間、台電配電室及停車空間（室內８５輛）等七項。,鋼筋混凝土造,109年4月24日,十三層,
RPWNMLKKJHHGFDK38CC,6,89.99,住家用,鋼筋混凝土造,105年1月15日,九層,
RPWNMLKKJHHGFDK38CC,6,55.93,共有部分,鋼筋混凝土造,105年1月15日,九層,
RPUNMLTKJHHGFDK09CC,5,71.91,商業用、停車空間,鋼筋混凝土造,105年10月12日,十一層,
RPPNMLOLJHHGFBK97CC,26,428.83,廠房，辦公室,鋼筋混凝土造,84年9月19日,二層,
RPSNMLLLJHHGFDK18CC,26,156.31,住商用,鋼筋混凝土造,84年11月25日,十六層,
RPSNMLLLJHHGFDK18CC,26,37.89,防空避難室，水箱，機房，停車空間，屋頂突出物，兒童遊戲場，卸貨區，守衛室,鋼筋混凝土造,84年11月25日,十六層,
RPUNMLKLJHHGFBK08CC,28,89.48,住家用,鋼筋混凝土造,83年3月3日,,
RPUNMLKLJHHGFBK08CC,28,28.25,地下室，屋頂突出物，樓梯間,鋼筋混凝土造,83年3月3日,,
RPXOMLKLJHHGFDK68CC,3,67.45,集合住宅,鋼筋混凝土造,107年11月20日,十層,
RPXOMLKLJHHGFDK68CC,3,45.72,共有部分,鋼筋混凝土造,107年11月20日,十層,
RPXOMLKLJHHGFDK68CC,3,31.50,共有部分,鋼筋混凝土造,107年11月20日,十層,
RPSNMLTJKHHGFBK68CC,6,48.17,住家用,鋼筋混凝土造,104年11月4日,五層,
RPSNMLTJKHHGFBK68CC,6,15.76,本共有部分之項目有樓梯間、管委會等２項。,鋼筋混凝土造,104年11月4日,五層,
RPSNMLTJKHHGFDK88CC,1,78.25,住家用,鋼筋混凝土造,109年9月15日,十五層,
RPRNMLOLJHHGFBK18CC,42,90.48,住家用,鋼筋混凝土造,69年6月15日,,
RPQNMLQLJHHGFBK28CC,23,68.35,住家用,鋼筋混凝土造,87年11月20日,八層,
RPQNMLQLJHHGFBK28CC,23,10.68,住家用,鋼筋混凝土造,87年11月20日,八層,
RPQOMLTJKHHGFDK78CC,42,77.11,住家用,鋼筋混凝土造,68年8月8日,四層,
RPVOMLTJKHHGFFK86CC,2,78.62,集合住宅,鋼筋混凝土造,108年8月6日,十五層,
RPVOMLTJKHHGFFK86CC,2,18.88,電梯機械室、梯間、水錶區、消防水箱、水箱,鋼筋混凝土造,108年8月6日,十五層,
RPQOMLTJKHHGFDK78CC,42,5.17,樓梯間,鋼筋混凝土造,68年8月8日,四層,
RPVOMLTJKHHGFFK86CC,2,53.24,防空避難室兼停車空間、供管委會使用空間、樓電梯間、車道,鋼筋混凝土造,108年8月6日,十五層,
RPTNMLKKKHHGFFK38CC,9,71.77,集合住宅,ＲＣ造,101年12月12日,十二層,
RPTNMLKKKHHGFFK38CC,9,11.45,防空避難室兼停車空間、機械室、消防機房、水箱、台電受電室、電信室、發電機室。,ＲＣ造,101年12月12日,十二層,
RPTNMLKKKHHGFFK38CC,9,19.19,水箱、電梯機房、梯廳,ＲＣ造,101年12月12日,十二層,
RPVPMLKKKHHGFBK38CC,14,201.57,一般服務業,鋼筋混凝土造,96年12月3日,三層,
RPVPMLKKKHHGFBK38CC,14,5.87,一般服務業,鋼筋混凝土造,96年12月3日,三層,
RPTNMLLKKHHGFFK48CC,42,68.00,住家用,鋼筋混凝土造,69年8月1日,四層,
RPQNMLPKKHHGFBK18CC,37,67.40,住家用,鋼筋混凝土造,73年11月11日,,
RPQNMLPKKHHGFBK18CC,37,2.79,住家用,鋼筋混凝土造,73年11月11日,,
