鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號,建案名稱,棟及號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,build case,buildings
七堵區,房地(土地+建物)+車位,基隆市七堵區泰安路,24.63,住,,,1090120,土地1建物1車位2,四層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,119.0,2,2,1,有,無,6080000,59604,坡道機械,34.61,1050000,,RPQNMLLKKIGGFDC07CB,綠意東居A區,A棟C1-4F號
七堵區,房地(土地+建物)+車位,基隆市七堵區泰安路,37.99,住,,,1080815,土地1建物1車位2,四層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,164.78,3,2,2,有,無,9000000,59153,坡道平面,34.61,1300000,,RPTNMLLKKIGGFDC37CB,綠意東居A區,A棟A2-4F號
七堵區,房地(土地+建物)+車位,基隆市七堵區泰安路,37.99,住,,,1080729,土地1建物1車位2,六層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,164.78,3,2,2,有,無,9950000,66836,坡道平面,34.61,1250000,,RPUNMLLKKIGGFDC47CB,綠意東居A區,A棟A3-6F號
七堵區,房地(土地+建物)+車位,基隆市七堵區泰安路,37.99,住,,,1080902,土地1建物1車位3,四層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,168.64,3,2,2,有,無,9600000,62995,坡道平面,38.47,1400000,,RPXNMLLKKIGGFDC77CB,綠意東居A區,A棟A3-4F號
七堵區,房地(土地+建物)+車位,基隆市七堵區泰安路,37.99,住,,,1080902,土地1建物1車位3,五層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,168.64,3,2,2,有,無,9600000,62995,坡道平面,38.47,1400000,,RPOOMLLKKIGGFDC96CB,綠意東居A區,A棟A3-5F號
七堵區,房地(土地+建物)+車位,基隆市七堵區泰安路,37.99,住,,,1080729,土地1建物1車位2,三層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,164.78,3,2,2,有,無,9880000,65530,坡道平面,34.61,1350000,,RPROMLLKKIGGFDC27CB,綠意東居A區,A棟A3-3F號
七堵區,房地(土地+建物)+車位,基隆市七堵區泰安路,23.4,住,,,1080724,土地1建物1車位2,六層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,114.72,2,2,1,有,無,6100000,63038,坡道機械,34.61,1050000,,RPUOMLLKKIGGFDC57CB,綠意東居A區,A棟B3-6F號
七堵區,房地(土地+建物)+車位,基隆市七堵區泰安路,24.63,住,,,1080916,土地1建物1車位3,二層,6,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,122.86,2,2,1,有,無,6080000,58419,坡道機械,38.47,1150000,,RPVOMLLKKIGGFDC67CB,綠意東居A區,C棟C1-2F號
七堵區,房地(土地+建物)+車位,基隆市七堵區泰安路,25.8,住,,,1080823,土地1建物1車位3,四層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,126.87,2,2,1,有,無,6100000,57127,坡道機械,38.47,1050000,,RPWOMLLKKIGGFDC77CB,綠意東居A區,A棟A1-4F號
七堵區,房地(土地+建物)+車位,基隆市七堵區泰安路,23.4,住,,,1080820,土地1建物1車位2,二層,6,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,114.72,2,2,1,有,無,5880000,60292,坡道機械,34.61,1050000,,RPXOMLLKKIGGFDC87CB,綠意東居A區,B棟B2-2F號
七堵區,房地(土地+建物)+車位,基隆市七堵區泰安路,25.8,住,,,1080911,土地1建物1車位2,五層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,123.01,2,2,1,有,無,6400000,60520,坡道機械,34.61,1050000,,RPOPMLLKKIGGFDC07CB,綠意東居A區,A棟A1-5F號
七堵區,房地(土地+建物)+車位,基隆市七堵區泰安路,23.0,住,,,1081001,土地1建物1車位2,四層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,113.39,2,2,1,有,無,5940000,59533,坡道平面,34.61,1250000,,RPPPMLLKKIGGFDC17CB,綠意東居A區,A棟C3-4F號
七堵區,房地(土地+建物)+車位,基隆市七堵區泰安路,25.8,住,,,1080908,土地1建物1車位2,九層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,123.01,2,2,1,有,無,6880000,64819,坡道機械,34.61,1150000,,RPQPMLLKKIGGFDC27CB,綠意東居A區,A棟A4-9F號
七堵區,房地(土地+建物)+車位,基隆市七堵區泰安路,23.4,住,,,1080909,土地1建物1車位3,五層,6,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,118.58,2,2,1,有,無,6550000,67407,坡道機械,38.47,1150000,,RPRPMLLKKIGGFDC37CB,綠意東居A區,B棟B2-5F號
七堵區,房地(土地+建物)+車位,基隆市七堵區泰安路,25.04,住,,,1090713,土地1建物1車位3,四層,6,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,124.29,2,2,1,有,無,6280000,59776,坡道機械,38.47,1150000,,RPSPMLLKKIGGFDC47CB,綠意東居A區,B棟B4-4F號
七堵區,房地(土地+建物)+車位,基隆市七堵區泰安路,23.0,住,,,1080819,土地1建物1車位2,五層,6,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,113.39,2,2,1,有,無,5950000,63468,坡道機械,34.61,950000,,RPTPMLLKKIGGFDC57CB,綠意東居A區,C棟C2-5F號
七堵區,房地(土地+建物)+車位,基隆市七堵區泰安路,23.0,住,,,1080807,土地1建物1車位2,三層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,113.39,2,2,1,有,無,6150000,61564,坡道平面,34.61,1300000,,RPUPMLLKKIGGFDC67CB,綠意東居A區,A棟C3-3F號
七堵區,房地(土地+建物)+車位,基隆市七堵區泰安路,25.8,住,,,1080917,土地1建物1車位2,六層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,123.01,2,2,1,有,無,6580000,61425,坡道機械,34.61,1150000,,RPVPMLLKKIGGFDC77CB,綠意東居A區,A棟A1-6F號
七堵區,房地(土地+建物)+車位,基隆市七堵區泰安路,24.67,住,,,1081029,土地1建物1車位3,四層,6,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,122.95,2,2,1,有,無,6500000,63329,坡道機械,38.47,1150000,,RPWPMLLKKIGGFDC87CB,綠意東居A區,C棟C4-4F號
七堵區,房地(土地+建物)+車位,基隆市七堵區泰安路,23.0,住,,,1081022,土地1建物1車位2,五層,6,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,113.39,2,2,1,有,無,6200000,64103,坡道機械,34.61,1150000,,RPXPMLLKKIGGFDC97CB,綠意東居A區,C棟C3-5F號
七堵區,房地(土地+建物)+車位,基隆市七堵區泰安路,23.4,住,,,1080725,土地1建物1車位2,二層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,114.72,2,2,1,有,無,5880000,60292,坡道機械,34.61,1050000,,RPOQMLLKKIGGFDC17CB,綠意東居A區,A棟B3-2F號
七堵區,房地(土地+建物)+車位,基隆市七堵區泰安路,37.99,住,,,1081022,土地1建物1車位2,二層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,164.78,3,2,2,有,無,9620000,63148,坡道平面,34.61,1400000,,RPPQMLLKKIGGFDC27CB,綠意東居A區,A棟A2-2F號
七堵區,房地(土地+建物)+車位,基隆市七堵區泰安路,23.0,住,,,1080726,土地1建物1車位2,二層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,113.39,2,2,1,有,無,5800000,60294,坡道機械,34.61,1050000,,RPQQMLLKKIGGFDC37CB,綠意東居A區,A棟C3-2F號
七堵區,房地(土地+建物)+車位,基隆市七堵區泰安路,25.8,住,,,1081025,土地1建物1車位2,七層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,123.01,2,2,1,有,無,6700000,62783,坡道機械,34.61,1150000,,RPRQMLLKKIGGFDC47CB,綠意東居A區,A棟A1-7F號
七堵區,房地(土地+建物)+車位,基隆市七堵區泰安路,23.0,住,,,1080724,土地1建物1車位2,二層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,113.39,2,2,1,有,無,5900000,61564,坡道機械,34.61,1050000,,RPSQMLLKKIGGFDC57CB,綠意東居A區,A棟C2-2F號
七堵區,房地(土地+建物)+車位,基隆市七堵區泰安路,37.99,住,,,1081029,土地1建物1車位2,五層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,164.78,3,2,2,有,無,9730000,63993,坡道平面,34.61,1400000,,RPTQMLLKKIGGFDC67CB,綠意東居A區,A棟A2-5F號
七堵區,房地(土地+建物)+車位,基隆市七堵區泰安路,23.0,住,,,1080812,土地1建物1車位3,三層,12,住宅大樓(11層含以上有電梯),住家用,鋼骨混凝土造,,117.25,2,2,1,有,無,6100000,61564,坡道平面,38.47,1250000,,RPUQMLLKKIGGFDC77CB,綠意東居A區,A棟C2-3F號
七堵區,房地(土地+建物)+車位,基隆市七堵區泰安路,25.04,住,,,1081031,土地1建物1車位2,三層,6,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,120.43,2,2,1,有,無,6300000,57096,坡道平面,34.61,1400000,,RPVQMLLKKIGGFDC87CB,綠意東居A區,B棟B1-3F號
七堵區,房地(土地+建物)+車位,基隆市七堵區泰安路,23.4,住,,,1080815,土地1建物1車位2,五層,6,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,114.72,2,2,1,有,無,6040000,62289,坡道機械,34.61,1050000,,RPWQMLLKKIGGFDC97CB,綠意東居A區,B棟B3-5F號
七堵區,房地(土地+建物)+車位,基隆市七堵區泰安路,23.4,住,,,1080812,土地1建物1車位2,六層,6,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,114.72,2,2,1,有,無,6050000,62414,坡道機械,34.61,1050000,,RPXQMLLKKIGGFDC08CB,綠意東居A區,B棟B2-6F號
七堵區,房地(土地+建物)+車位,基隆市七堵區泰安路,23.0,住,,,1080805,土地1建物1車位2,四層,6,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,113.39,2,2,1,有,無,5760000,59787,坡道機械,34.61,1050000,,RPORMLLKKIGGFDC27CB,綠意東居A區,C棟C2-4F號
七堵區,房地(土地+建物)+車位,基隆市七堵區泰安路,25.8,住,,,1081213,土地1建物1車位2,五層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,123.01,2,2,1,有,無,6250000,58824,坡道機械,34.61,1050000,,RPPRMLLKKIGGFDC37CB,綠意東居A區,A棟A4-5F號
七堵區,房地(土地+建物)+車位,基隆市七堵區泰安路,23.4,住,,,1080814,土地1建物1車位2,四層,6,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,114.72,2,2,1,有,無,6000000,58669,坡道平面,34.61,1300000,,RPQRMLLKKIGGFDC47CB,綠意東居A區,B棟B3-4F號
七堵區,房地(土地+建物)+車位,基隆市七堵區泰安路,25.8,住,,,1091231,土地1建物1車位2,三層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,123.01,2,2,1,有,無,6650000,59389,坡道平面,34.61,1400000,,RPSRMLLKKIGGFDC67CB,綠意東居A區,A棟A4-3F號
七堵區,房地(土地+建物)+車位,基隆市七堵區泰安路,25.8,,,,1090218,土地1建物1車位3,三層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,126.87,2,2,1,有,無,6630000,63122,坡道機械,38.47,1050000,,RPTRMLLKKIGGFDC77CB,綠意東居A區,A棟A1-3F號
七堵區,房地(土地+建物)+車位,基隆市七堵區泰安路,24.67,住,,,1091231,土地1建物1車位2,二層,6,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,119.09,2,2,1,有,無,6120000,60014,坡道機械,34.61,1050000,,RPURMLLKKIGGFDC87CB,綠意東居A區,C棟C4-2F號
七堵區,房地(土地+建物)+車位,基隆市七堵區泰安路,37.99,住,,,1090224,土地1建物1車位3,七層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,168.64,3,2,2,有,無,9980000,65146,坡道平面,38.47,1500000,,RPVRMLLKKIGGFDC97CB,綠意東居A區,A棟A3-7F號
七堵區,房地(土地+建物)+車位,基隆市七堵區泰安路,25.8,住,,,1090110,土地1建物1車位3,九層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,126.87,2,2,1,有,無,7100000,63348,坡道平面,38.47,1500000,,RPWRMLLKKIGGFDC08CB,綠意東居A區,A棟A1-9F號
七堵區,房地(土地+建物)+車位,基隆市七堵區泰安路,24.67,住,,,1090304,土地1建物1車位3,三層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,122.95,2,2,1,有,無,6270000,61790,坡道機械,38.47,1050000,,RPXRMLLKKIGGFDC18CB,綠意東居A區,A棟C4-3F號
七堵區,房地(土地+建物)+車位,基隆市七堵區泰安路,24.63,住,,,1090114,土地1建物1車位3,五層,6,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,122.86,2,2,1,有,無,6200000,61026,坡道機械,38.47,1050000,,RPOSMLLKKIGGFDC37CB,綠意東居A區,C棟C1-5F號
七堵區,房地(土地+建物)+車位,基隆市七堵區泰安路,25.04,住,,,1090308,土地1建物1車位2,二層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,120.43,2,2,1,有,無,6200000,60009,坡道機械,34.61,1050000,,RPPSMLLKKIGGFDC47CB,綠意東居A區,A棟B4-2F號
七堵區,房地(土地+建物)+車位,基隆市七堵區泰安路,24.63,住,,,1090120,土地1建物1車位2,六層,6,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,119.0,2,2,1,有,無,6300000,62211,坡道機械,34.61,1050000,,RPQSMLLKKIGGFDC57CB,綠意東居A區,C棟C1-6F號
七堵區,房地(土地+建物)+車位,基隆市七堵區泰安路,37.99,住,,,1090207,土地1建物1車位2,三層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,164.78,3,2,2,有,無,9350000,60306,坡道平面,34.61,1500000,,RPRSMLLKKIGGFDC67CB,綠意東居A區,A棟A2-3F號
七堵區,房地(土地+建物)+車位,基隆市七堵區泰安路,25.04,住,,,1090130,土地1建物1車位3,五層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,124.29,2,2,1,有,無,6400000,62340,坡道機械,38.47,1050000,,RPSSMLLKKIGGFDC77CB,綠意東居A區,A棟B4-5F號
七堵區,房地(土地+建物)+車位,基隆市七堵區泰安路,25.04,住,,,1080906,土地1建物1車位2,四層,6,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,120.43,2,2,1,有,無,6100000,58844,坡道機械,34.61,1050000,,RPVSMLLKKIGGFDC08CB,綠意東居A區,B棟B1-4F號
七堵區,房地(土地+建物)+車位,基隆市七堵區泰安路,25.8,住,,,1081020,土地1建物1車位2,八層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,123.01,2,2,1,有,無,6700000,63914,坡道機械,34.61,1050000,,RPPNMLMKKIGGFDC07CB,綠意東居A區,A棟A4-8F號
七堵區,房地(土地+建物)+車位,基隆市七堵區泰安路,25.8,住,,,1081230,土地1建物1車位3,六層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,126.87,2,2,1,有,無,6400000,60520,坡道機械,38.47,1050000,,RPQNMLMKKIGGFDC17CB,綠意東居A區,A棟A4-6F號
七堵區,房地(土地+建物)+車位,基隆市七堵區泰安路,24.45,住,,,1091125,土地1建物1車位2,一層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,118.39,2,2,1,有,無,7450000,76391,坡道機械,34.61,1050000,露臺約5.79坪,RPRNMLMKKIGGFDC27CB,綠意東居A區,A棟A4-1F號
