鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號,建案名稱,棟及號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,build case,buildings
楠梓區,房地(土地+建物)+車位,高雄市楠梓區金和街,20.09,住,,,1090219,土地1建物1車位1,十四層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,146.96,3,2,2,有,無,7260000,49216,坡道平面,23.83,1200000,,RPPNMLLKKIGGFEE27CB,浤圃星捷座,A1棟0號
楠梓區,房地(土地+建物)+車位,高雄市楠梓區金和街,20.09,住,,,1090419,土地1建物1車位1,十一層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,146.96,3,2,2,有,無,7300000,48081,坡道平面,20.09,1200000,,RPQNMLLKKIGGFEE37CB,浤圃星捷座,A1棟0號
楠梓區,房地(土地+建物)+車位,高雄市楠梓區金和街,12.68,住,,,1090309,土地1建物1車位1,六層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,97.92,2,2,1,有,無,4500000,45890,坡道平面,23.83,1100000,,RPRNMLLKKIGGFEE47CB,浤圃星捷座,A6棟0號
楠梓區,房地(土地+建物)+車位,高雄市楠梓區金和街,12.68,住,,,1090505,土地1建物1車位1,十二層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,97.92,2,2,1,有,無,4800000,47240,坡道平面,23.83,1300000,,RPSNMLLKKIGGFEE57CB,浤圃星捷座,A6棟0號
楠梓區,房地(土地+建物)+車位,高雄市楠梓區金和街,12.68,住,,,1090120,土地1建物1車位1,九層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,97.92,2,2,1,有,無,4300000,43191,坡道平面,23.83,1100000,,RPTNMLLKKIGGFEE67CB,浤圃星捷座,A6棟0號
楠梓區,房地(土地+建物)+車位,高雄市楠梓區金和街,12.68,住,,,1090329,土地1建物1車位1,八層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,97.92,2,2,1,有,無,4580000,45620,坡道平面,23.83,1200000,,RPUNMLLKKIGGFEE77CB,浤圃星捷座,A6棟0號
楠梓區,房地(土地+建物)+車位,高雄市楠梓區金和街,16.55,住,,,1090704,土地1建物1車位1,七層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,123.23,3,2,2,有,無,6100000,45272,坡道平面,23.83,1600000,,RPVNMLLKKIGGFEE87CB,浤圃星捷座,A3棟0號
楠梓區,房地(土地+建物)+車位,高雄市楠梓區金和街,12.68,住,,,1090502,土地1建物1車位1,四層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,97.92,2,2,1,有,無,4470000,42786,坡道平面,23.83,1300000,,RPWNMLLKKIGGFEE97CB,浤圃星捷座,B6棟0號
楠梓區,房地(土地+建物)+車位,高雄市楠梓區金和街,12.71,住,,,1090412,土地1建物1車位1,十二層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,98.71,2,2,1,有,無,4700000,47548,坡道平面,25.1,1200000,,RPXNMLLKKIGGFEE08CB,浤圃星捷座,A5棟0號
楠梓區,房地(土地+建物)+車位,高雄市楠梓區金和街,12.38,住,,,1090621,土地1建物1車位1,五層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,96.38,2,2,1,有,無,4750000,47548,坡道平面,22.77,1250000,,RPOOMLLKKIGGFEE27CB,浤圃星捷座,B5棟0號
楠梓區,房地(土地+建物)+車位,高雄市楠梓區金和街,12.68,住,,,1090307,土地1建物1車位1,九層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,97.92,2,2,1,有,無,4770000,46835,坡道平面,23.83,1300000,,RPPOMLLKKIGGFEE37CB,浤圃星捷座,B6棟0號
楠梓區,房地(土地+建物)+車位,高雄市楠梓區金和街,12.68,住,,,1090107,土地1建物1車位1,七層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,97.92,2,2,1,有,無,4660000,48050,坡道平面,23.83,1100000,,RPQOMLLKKIGGFEE47CB,浤圃星捷座,A6棟0號
楠梓區,房地(土地+建物)+車位,高雄市楠梓區金和街,12.38,住,,,1090119,土地1建物1車位1,八層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,96.38,2,2,1,有,無,4500000,46869,坡道平面,22.77,1050000,,RPROMLLKKIGGFEE57CB,浤圃星捷座,B5棟0號
楠梓區,房地(土地+建物)+車位,高雄市楠梓區金和街,12.68,住,,,1090706,土地1建物1車位1,十層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,97.92,2,2,1,有,無,4930000,48994,坡道平面,23.83,1300000,,RPSOMLLKKIGGFEE67CB,浤圃星捷座,A6棟0號
楠梓區,房地(土地+建物)+車位,高雄市楠梓區金和街,12.56,住,,,1090828,土地1建物1車位1,九層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,97.44,2,2,1,有,無,4730000,46597,坡道平面,23.83,1300000,,RPTOMLLKKIGGFEE77CB,浤圃星捷座,B5棟0號
楠梓區,房地(土地+建物)+車位,高雄市楠梓區金和街,14.54,住,,,1090117,土地1建物1車位2,十層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,121.75,2,2,1,有,無,5300000,41841,坡道平面,47.66,2200000,,RPUOMLLKKIGGFEE87CB,浤圃星捷座,B6棟0號
楠梓區,房地(土地+建物)+車位,高雄市楠梓區金和街,16.25,住,,,1090412,土地1建物1車位1,十層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,120.99,3,2,2,有,無,5750000,46830,坡道平面,23.83,1200000,,RPVOMLLKKIGGFEE97CB,浤圃星捷座,B7棟0號
楠梓區,房地(土地+建物)+車位,高雄市楠梓區金和街,16.52,住,,,1090711,土地1建物1車位1,十二層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,123.05,3,2,2,有,無,6300000,50393,坡道平面,23.83,1300000,,RPWOMLLKKIGGFEE08CB,浤圃星捷座,A2棟0號
三民區,房地(土地+建物)+車位,高雄市三民區皓東路135號15樓之8,8.69,商,,,1080725,土地1建物1車位1,十五層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,99.46,3,2,2,有,無,6200000,58937,坡道機械,11.23,1000000,,RPPNMLLKKIGGFDE17CB,安庭風景,A棟8號
三民區,房地(土地+建物),高雄市三民區皓東路135號7樓之9,6.2,商,,,1080419,土地1建物1車位0,七層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,70.88,2,2,1,有,無,4130000,58267,,0.0,0,,RPQNMLLKKIGGFDE27CB,安庭風景,A棟9號
三民區,房地(土地+建物),高雄市三民區皓東路135號3樓之9,6.2,商,,,1080921,土地1建物1車位0,三層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,70.88,2,2,1,有,無,3850000,54317,,0.0,0,,RPRNMLLKKIGGFDE37CB,安庭風景,A棟9號
