鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號,建案名稱,棟及號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,build case,buildings
新竹市,房地(土地+建物)+車位,新竹市新竹市慈雲路,6.44,商,,,1080901,土地1建物1車位1,三層,29,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,106.67,2,2,1,有,無,7630000,82896,坡道平面,28.5,1150000,,RPPNMLLKKIGGFAO87CB,竹科潤隆,A棟1號
新竹市,房地(土地+建物)+車位,新竹市新竹市金雅二街金農路42巷口,31.29,,鄉村區,乙種建築用地,1090120,土地1建物1車位1,二層,10,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,146.12,3,2,2,有,無,10380000,75142,坡道平面,24.75,1260000,,RPRNMLNKKIGGFAO28CB,家里人,B3棟2F號
新竹市,房地(土地+建物)+車位,新竹市新竹市金雅二街金農路42巷口,34.57,,鄉村區,乙種建築用地,1090110,土地1建物1車位1,三層,10,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,160.24,3,2,2,有,無,12000000,79268,坡道平面,24.75,1260000,,RPVNMLNKKIGGFAO68CB,家里人,B1棟3F號
新竹市,房地(土地+建物)+車位,新竹市新竹市金雅二街金農路42巷口,31.29,,鄉村區,乙種建築用地,1090103,土地1建物1車位1,三層,10,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,150.22,3,2,2,有,無,10860000,77788,坡道平面,24.75,1100000,,RPWNMLNKKIGGFAO78CB,家里人,B2棟3F號
新竹市,房地(土地+建物)+車位,新竹市新竹市金雅二街金農路42巷口,31.29,,鄉村區,乙種建築用地,1081224,土地1建物1車位1,三層,10,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,146.12,3,2,2,有,無,10450000,75554,坡道平面,24.75,1280000,,RPROMLNKKIGGFAO38CB,家里人,B3棟3F號
新竹市,房地(土地+建物)+車位,新竹市新竹市北區金雅路與金雅八街口,33.0,,鄉村區,乙種建築用地,1101207,土地1建物1車位1,七層,9,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,160.68,3,2,2,有,無,14100000,98255,坡道平面,30.61,1320000,,RPSOMLNKKIGGFAO48CB,昕景澤,A1棟7號
新竹市,房地(土地+建物)+車位,新竹市新竹市北區金雅路與金雅八街口,30.63,,鄉村區,乙種建築用地,1101130,土地1建物1車位1,五層,10,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,151.42,3,2,2,有,無,13090000,97426,坡道平面,30.61,1320000,,RPTOMLNKKIGGFAO58CB,昕景澤,C2棟5號
新竹市,房地(土地+建物)+車位,新竹市新竹市中華路五段766號旁,28.49,住,,,1101029,土地2建物1車位1,七層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,154.43,3,2,2,有,無,8750000,61975,坡道平面,34.22,1300000,,RPWNMLOKKIGGFAO98DB,悠行館,C棟7號
新竹市,房地(土地+建物)+車位,新竹市新竹市中華路五段766號旁,28.49,住,,,1101029,土地2建物1車位1,九層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,151.25,3,2,2,有,無,9160000,65845,坡道平面,31.12,1250000,,RPXNMLOKKIGGFAO09DB,悠行館,D棟9號
新竹市,房地(土地+建物)+車位,新竹市新竹市中華路五段766號旁,28.49,住,,,1101030,土地2建物1車位1,九層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,151.33,3,2,2,有,無,8720000,62973,坡道平面,31.12,1150000,,RPOOMLOKKIGGFAO28DB,悠行館,C棟9號
新竹市,房地(土地+建物)+車位,新竹市新竹市中華路五段766號旁,28.49,住,,,1101030,土地2建物1車位1,九層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,151.33,3,2,2,有,無,8920000,63805,坡道平面,31.12,1250000,,RPPOMLOKKIGGFAO38DB,悠行館,B棟9號
新竹市,房地(土地+建物)+車位,新竹市新竹市金雅二街金農路42巷口,34.75,,鄉村區,乙種建築用地,1090121,土地1建物1車位2,四層,10,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,184.99,3,2,2,有,無,13300000,80301,坡道平面,49.5,2420000,,RPQNMLOKKIGGFAO28CB,家里人,B1棟4F號
新竹市,房地(土地+建物)+車位,新竹市新竹市金雅二街金農路42巷口,31.29,,鄉村區,乙種建築用地,1081230,土地1建物1車位1,四層,10,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,150.22,3,2,2,有,無,10950000,76273,坡道平面,24.75,1380000,,RPRNMLOKKIGGFAO38CB,家里人,B2棟4F號
新竹市,房地(土地+建物)+車位,新竹市新竹市金雅二街金農路42巷口,31.29,,鄉村區,乙種建築用地,1081224,土地1建物1車位1,四層,10,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,146.12,3,2,2,有,無,10570000,76543,坡道平面,24.75,1280000,,RPSNMLOKKIGGFAO48CB,家里人,B3棟4F號
新竹市,房地(土地+建物)+車位,新竹市新竹市金雅二街金農路42巷口,33.19,,鄉村區,乙種建築用地,1081216,土地1建物1車位1,五層,10,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,156.54,3,2,2,有,無,11710000,79293,坡道平面,24.75,1260000,,RPTNMLOKKIGGFAO58CB,家里人,A1棟5F號
新竹市,房地(土地+建物)+車位,新竹市新竹市金雅二街金農路42巷口,33.19,,鄉村區,乙種建築用地,1081230,土地1建物1車位1,三層,10,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,156.54,3,2,2,有,無,11380000,76789,坡道平面,24.75,1260000,,RPUNMLOKKIGGFAO68CB,家里人,A1棟3F號
新竹市,房地(土地+建物)+車位,新竹市新竹市金雅二街金農路42巷口,33.19,,鄉村區,乙種建築用地,1081227,土地1建物1車位1,三層,10,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,156.54,3,2,2,有,無,11680000,78306,坡道平面,24.75,1360000,,RPVNMLOKKIGGFAO78CB,家里人,A2棟3F號
