鄉鎮市區,交易標的,土地位置建物門牌,土地面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,租賃年月日,租賃筆棟數,租賃層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,有無附傢俱,總額元,單價元平方公尺,車位類別,車位面積平方公尺,車位總額元,備註,編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,Whether there is attaches the furniture,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number
仁武區,建物,高雄市仁武區大昌街１１９之３號２樓,0.0,住,,,1101230,土地0建物1車位0,二層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0831027,37.77,1,0,1,有,有,有,5500,146,,0.0,0,住宅及都市更新中心社會住宅包租代管計畫,RPUOMLRJJHHGFIE78CC
梓官區,土地,梓信段36地號,645.0,其他,,,1110105,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,無,43000,67,,0.0,0,含增建或未登記建物。；承租地坪約195坪，承租未保存登記建物約195坪,RPTNMLRJJHHGFFE28CC
橋頭區,建物,高雄市橋頭區經武路１１３０巷１６９號９樓,0.0,住,,,1101229,土地0建物1車位0,九層,15,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1100128,79.75,2,1,2,有,有,有,12500,157,,0.0,0,,RPTPMLRJJHHGFFE48CC
大寮區,建物,高雄市大寮區中正路１０２巷２９號,0.0,住,,,1101216,土地0建物1車位0,全,2,透天厝,住商用,加強磚造,0630725,90.48,5,2,3,有,無,有,12500,138,,0.0,0,住宅及都市更新中心社會住宅包租代管計畫,RPRNMLRJJHHGFLE68CC
大寮區,建物,高雄市大寮區仁德路１６巷２８號９樓,0.0,住,,,1101219,土地0建物1車位0,九層,16,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0821231,107.97,3,2,2,有,有,有,12500,116,,0.0,0,住宅及都市更新中心社會住宅包租代管計畫,RPVNMLRJJHHGFLE09CC
大寮區,建物,高雄市大寮區鳳屏一路２７１巷３號,0.0,住,,,1101222,土地0建物1車位0,一層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0770921,102.35,3,2,2,有,無,有,15000,147,,0.0,0,住宅及都市更新中心社會住宅包租代管計畫,RPOOMLRJJHHGFLE48CC
阿蓮區,房地(土地+建物),高雄市阿蓮區成功街１４８巷２９號,132.0,住,,,1101208,土地1建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,1040121,215.71,0,0,0,無,無,無,20000,93,,0.0,0,,RPUNMLRJJHHGFJE78CC
仁武區,土地,豐禾段423地號,133.0,住,,,1101210,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,有,23000,173,,0.0,0,含增建或未登記建物。；租部分面積133平方公尺,RPQNMLSJJHHGFIE38CC
鳥松區,房地(土地+建物)+車位,高雄市鳥松區明湖路１號４樓之１,55.25,住,,,1101212,土地1建物1車位1,四層,15,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,0970115,273.4,3,2,2,有,有,有,52000,190,坡道平面,27.72,0,,RPRNMLKKJHHGFIE77CC
鳥松區,土地,松埔段1155地號,231.4,農,,,1110106,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,無,22000,95,,0.0,0,含增建或未登記建物。；1. 實際承租地坪約為70坪2. 承租未保存登記建物約為70坪,RPUNMLKKJHHGFIE08CC
仁武區,土地,觀音湖段1284-13地號,419.83,農,,,1110107,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,無,42000,100,,0.0,0,含增建或未登記建物。；1. 實際承租地坪約為127坪2. 承租未保存登記建物約為110坪,RPVNMLKKJHHGFIE18CC
大社區,土地,鹽埕段962地號,366.94,農,,,1110107,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,無,35000,95,,0.0,0,含增建或未登記建物。；1. 實際承租地坪約為111坪2. 承租未保存登記建物約為91坪,RPWNMLKKJHHGFIE28CC
仁武區,土地,仁新段627地號,115.7,農,,,1110103,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,無,17000,147,,0.0,0,含增建或未登記建物。；1. 實際承租地坪約為35坪2. 承租未保存登記建物約為30坪,RPXNMLKKJHHGFIE38CC
鳳山區,房地(土地+建物),高雄市鳳山區五甲二路３１７號,72.0,住,,,1110104,土地1建物1車位0,全,3,透天厝,住商用,加強磚造,0620707,57.06,0,0,0,無,無,有,28000,491,,0.0,0,,RPRNMLKKJHHGFGE57CC
鳳山區,房地(土地+建物),高雄市鳳山區中山路２巷２９號１２樓,10.09,商,,,1101213,土地1建物1車位0,八層,15,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1100104,98.96000000000001,2,1,2,有,有,有,25000,253,,0.0,0,,RPSOMLKKJHHGFGE77CC
左營區,房地(土地+建物)+車位,高雄市左營區明華一路１５８號２樓之１,15.28,商,,,1101213,土地1建物1車位1,二層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1020808,201.46,4,2,2,有,有,有,33500,166,坡道平面,15.08,0,續租。；,RPWNMLKKJHHGFEE87CC
左營區,房地(土地+建物),高雄市左營區文直路２１號１０樓,17.95,商,,,1101211,土地1建物1車位0,十層,15,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土,1071015,107.28,3,2,2,有,有,有,27000,252,,0.0,0,,RPOPMLKKJHHGFEE27CC
楠梓區,房地(土地+建物),高雄市楠梓區藍昌路２８９號３樓,11.88,住,,,1101211,土地1建物1車位0,三層,15,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土,1070130,89.39,2,2,1,有,有,有,17000,190,,0.0,0,,RPPPMLKKJHHGFEE37CC
左營區,房地(土地+建物),高雄市左營區新莊一路３５０號５樓,19.83,住,,,1101214,土地1建物1車位0,五層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0960404,126.26,3,2,2,有,有,有,26000,206,,0.0,0,,RPQQMLKKJHHGFEE57CC
左營區,房地(土地+建物),高雄市左營區新莊一路３３號１６樓,7.12,住,,,1101214,土地1建物1車位0,十六層,22,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0840825,105.27,2,2,1,有,有,有,16666,158,,0.0,0,,RPRQMLKKJHHGFEE67CC
楠梓區,建物,高雄市楠梓區惠春街２００號,0.0,住,,,1101226,土地0建物1車位0,全,4,透天厝,住家用,鋼筋混凝土結構造,0930618,45.24,1,0,1,有,無,有,10000,221,,0.0,0,,RPURMLKKJHHGFEE08CC
路竹區,土地,三埤段252地號,1256.2,,一般農業區,農牧用地,1101220,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,無,75600,60,,0.0,0,含增建或未登記建物。；承租地坪約380坪，承租未保存登記建物約280坪,RPSNMLKKJHHGFJE97CC
大寮區,建物,高雄市大寮區永芳路４４之１２號４樓,0.0,住,,,1101213,土地0建物1車位0,四層,8,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0840509,121.82000000000001,3,1,1,有,無,有,13800,113,,0.0,0,,RPWPMLKKJHHGFLE78CC
三民區,房地(土地+建物),高雄市三民區水源路２４０號６樓,21.35,住,,,1110107,土地1建物1車位0,六層,7,華廈(10層含以下有電梯),,鋼筋混凝土造,0700313,84.13,3,2,2,有,無,有,10500,125,,0.0,0,,RPRNMLKKJHHGFDE27CC
三民區,房地(土地+建物),高雄市三民區中華二路３５７號,25.85,住,,,1110104,土地1建物1車位0,見其他登記事項,15,店面(店鋪),住商用,鋼筋混凝土造,0831102,249.04000000000002,0,0,0,無,有,有,35000,141,,0.0,0,含管理費、稅金或水電等費用。；,RPSNMLKKJHHGFDE37CC
三民區,房地(土地+建物),高雄市三民區大順二路１８９號,69.0,商,,,1110103,土地1建物1車位0,全,5,透天厝,,鋼筋混凝土造,0741014,383.73,10,2,5,有,無,有,40000,104,,0.0,0,,RPXNMLKKJHHGFDE87CC
三民區,房地(土地+建物),高雄市三民區建興路３５７號３樓,5.04,商,,,1101215,土地1建物1車位0,三層,26,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1091102,77.0,2,1,1,有,有,有,14000,182,,0.0,0,,RPOOMLKKJHHGFDE07CC
前鎮區,房地(土地+建物)+車位,高雄市前鎮區復興三路２６號２９樓之１,14.91,其他,,,1101214,土地1建物1車位1,二十九層,29,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土,1071102,202.11,3,2,2,有,有,有,35000,173,坡道平面,26.32,0,,RPVOMLKKJHHGFCE67CC
前鎮區,房地(土地+建物),高雄市前鎮區中山二路１８８號１３樓之１,4.52,商,,,1101213,土地1建物1車位0,十三層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1000125,57.56999999999999,1,1,1,有,有,有,16000,278,,0.0,0,,RPPPMLKKJHHGFCE17CC
前鎮區,房地(土地+建物),高雄市前鎮區林森三路１２６號,115.0,商,,,1101213,土地1建物1車位0,見其他登記事項,3,店面(店鋪),,加強磚造,0620804,310.52,0,0,0,無,無,有,50000,161,,0.0,0,,RPSPMLKKJHHGFCE47CC
前鎮區,建物,高雄市前鎮區保泰路５４２號１１樓,0.0,住,,,1101215,土地0建物1車位0,十一層,11,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0890209,144.01,3,1,2,有,有,有,13000,90,,0.0,0,,RPTPMLKKJHHGFCE57CC
鼓山區,房地(土地+建物)+車位,高雄市鼓山區華豐街１３６號１４樓,17.71,住,,,1101214,土地1建物1車位1,十四層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0910701,145.18,3,2,2,有,有,有,28000,193,坡道平面,18.31,0,續租。；,RPTNMLKKJHHGFAE17CC
前金區,房地(土地+建物),高雄市前金區六合二路１５１巷２號３樓之３,7.84,商,,,1101213,土地1建物1車位0,三層,15,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土,1070712,100.09,2,1,1,有,有,有,20000,200,,0.0,0,,RPOOMLKKJHHGFAE76CC
鼓山區,房地(土地+建物),高雄市鼓山區河西一路１４６５號４樓,17.67,住,,,1101215,土地1建物1車位0,四層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0960328,134.21,3,2,2,有,有,有,27500,205,,0.0,0,,RPSOMLKKJHHGFAE17CC
鼓山區,房地(土地+建物),高雄市鼓山區文忠路７９號１３樓,10.0,商,,,1101213,土地1建物1車位0,十三層,15,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土,1050114,98.72,2,2,1,有,有,有,20000,203,,0.0,0,,RPWOMLKKJHHGFAE57CC
鼓山區,建物,高雄市鼓山區九如四路２００８號８樓之１,0.0,住,,,1101225,土地0建物1車位0,八層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0710318,73.59,3,1,1,有,有,有,16000,217,,0.0,0,,RPQPMLKKJHHGFAE07CC
鼓山區,房地(土地+建物),高雄市鼓山區青海路７６號,63.08,住,,,1110105,土地1建物1車位0,一層,14,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,0940202,212.62,0,0,0,無,有,無,140000,658,,0.0,0,,RPXPMLKKJHHGFAE77CC
新興區,房地(土地+建物),高雄市新興區忠孝一路７巷２８號,164.0,商,,,1110101,土地2建物1車位0,全,5,透天厝,住家用,鋼筋混凝土造,0800906,654.32,8,2,8,有,無,有,68000,104,,0.0,0,,RPVNMLKKJHHGFBE47CC
新興區,建物,高雄市新興區林森一路２６７之１６８號,0.0,商,,,1101215,土地0建物1車位0,十一層,12,住宅大樓(11層含以上有電梯),,鋼筋混凝土造,0660627,70.58,2,1,1,有,有,有,13500,191,,0.0,0,,RPVPMLKKJHHGFBE67CC
苓雅區,房地(土地+建物)+車位,高雄市苓雅區光明街８３號１５樓之２,14.62,商,,,1101213,土地1建物1車位1,十五層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0960515,196.03,4,2,2,有,有,有,35000,179,坡道平面,29.12,0,,RPWPMLKKJHHGFBE77CC
新興區,建物,高雄市新興區七賢一路４８０號４樓之３,0.0,商,,,1101215,土地0建物1車位0,四層,12,住宅大樓(11層含以上有電梯),,鋼筋混凝土造,0701204,35.5,0,0,0,無,有,有,8200,231,,0.0,0,,RPXPMLKKJHHGFBE87CC
