鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號,建案名稱,棟及號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,build case,buildings
東勢鄉,房地(土地+建物),雲林縣東勢鄉東北段197-18,108.25,住,,,1101210,土地2建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,,178.76,5,2,4,有,無,6500000,36362,,0.0,0,,RPPNMLPKKIGGFFP88CB,太璟建設第二期,B2棟197-18號
崙背鄉,房地(土地+建物),雲林縣崙背鄉舊庄路,120.66,,鄉村區,乙種建築用地,1101119,土地4建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,,155.1,4,2,3,有,無,5780000,37266,,0.0,0,,RPPNMLQKKIGGFCP68CB,德鴻臻美九期,B3棟1號
西螺鎮,房地(土地+建物),雲林縣西螺鎮福來路,105.56,住,,,1101130,土地1建物1車位0,全,4,透天厝,住家用,鋼筋混凝土造,,232.5,4,3,3,有,無,14800000,63656,,0.0,0,,RPQNMLQKKIGGFCP78CB,真善美NO.16,A棟3號
虎尾鎮,房地(土地+建物)+車位,雲林縣虎尾鎮虎興東八街,43.16,住,,,1101117,土地1建物1車位1,二層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,112.66,3,1,2,有,無,5830000,49965,一樓平面,12.99,850000,,RPPNMLQKKIGGFDP78CB,高鐵綻6,A棟3a號
虎尾鎮,房地(土地+建物)+車位,雲林縣虎尾鎮虎興東八街,46.86,住,,,1101120,土地1建物1車位1,三層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,119.43,3,1,2,有,無,6100000,49324,一樓平面,12.99,850000,,RPQNMLQKKIGGFDP88CB,高鐵綻6,A棟7號
虎尾鎮,房地(土地+建物)+車位,雲林縣虎尾鎮虎興東八街,35.76,住,,,1101121,土地1建物1車位1,四層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,96.12,2,1,1,有,無,4990000,49802,一樓平面,12.99,850000,,RPRNMLQKKIGGFDP98CB,高鐵綻6,A棟6號
土庫鎮,房地(土地+建物),雲林縣土庫鎮復興路,127.48,,鄉村區,乙種建築用地,1101209,土地2建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,,165.41,3,1,4,有,無,8600000,51992,,0.0,0,,RPSNMLQKKIGGFDP09CB,豁然開朗2,B棟12號
虎尾鎮,房地(土地+建物),雲林縣虎尾鎮永興南九路,120.81,住,,,1101119,土地1建物1車位0,全,4,透天厝,住家用,鋼筋混凝土造,,248.82,6,2,5,有,無,12800000,51443,,0.0,0,,RPPNMLRKKIGGFDP88CB,禾楓大學五期,A棟3a號
莿桐鄉,房地(土地+建物),雲林縣莿桐鄉甘西村中村路,82.0,,鄉村區,乙種建築用地,1101129,土地1建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,,153.17,4,3,3,有,無,7580000,49487,,0.0,0,,RPPNMLRKKIGGFAP58CB,十二富,A7棟0號
莿桐鄉,房地(土地+建物),雲林縣莿桐鄉甘西村中村路,75.0,,鄉村區,乙種建築用地,1101202,土地1建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,,147.14,4,3,3,有,無,7080000,48117,,0.0,0,,RPQNMLRKKIGGFAP68CB,十二富,A2棟0號
西螺鎮,房地(土地+建物),雲林縣西螺鎮西興南路438巷,99.59,住,,,1101201,土地1建物1車位0,全,4,透天厝,住家用,鋼筋混凝土造,,195.94,4,3,4,有,無,12720000,64918,,0.0,0,,RPPNMLRKKIGGFCP78CB,一品居,B棟1號
斗南鎮,房地(土地+建物)+車位,雲林縣斗南鎮南昌西路,25.31,住,,,1101204,土地4建物1車位1,六層,10,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,92.7,2,2,1,有,無,5600000,62657,坡道機械,13.22,620000,,RPPNMLRKKIGGFBP68CB,國際園首,1棟6E號
斗南鎮,房地(土地+建物)+車位,雲林縣斗南鎮南昌西路,24.67,住,,,1101215,土地4建物1車位1,八層,10,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,90.64,2,2,1,有,無,5450000,62904,坡道機械,13.22,580000,,RPQNMLRKKIGGFBP78CB,國際園首,1棟8A號
斗南鎮,房地(土地+建物)+車位,雲林縣斗南鎮南昌西路,23.87,住,,,1101215,土地4建物1車位1,八層,10,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,88.04,2,2,1,有,無,5150000,61481,坡道機械,13.22,550000,,RPRNMLRKKIGGFBP88CB,國際園首,1棟8D號
斗南鎮,房地(土地+建物)+車位,雲林縣斗南鎮南昌西路,30.54,住,,,1101212,土地4建物1車位1,八層,10,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,109.0,3,2,2,有,無,6790000,63792,坡道機械,13.22,680000,,RPSNMLRKKIGGFBP98CB,國際園首,1棟8C號
斗南鎮,房地(土地+建物)+車位,雲林縣斗南鎮南昌西路,24.87,住,,,1101212,土地4建物1車位1,八層,10,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,91.28,2,2,1,有,無,5550000,62772,坡道機械,13.22,650000,,RPTNMLRKKIGGFBP09CB,國際園首,1棟8F號
麥寮鄉,房地(土地+建物),雲林縣麥寮鄉仁德路236巷,20.57,,鄉村區,乙種建築用地,1101215,土地1建物1車位0,五層,6,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,70.78,2,11,1,有,無,3400000,48036,,0.0,0,,RPPNMLRKKIGGFFP09CB,橋頭之星住宅興建工程,B棟3-5F號
斗六市,房地(土地+建物)+車位,雲林縣斗六市斗六六路與斗六五路交叉口,29.77,住,,,1101129,土地1建物1車位1,六層,9,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,141.97,3,2,2,有,無,11120000,83249,坡道平面,22.81,1200000,,RPPNMLTKKIGGFAP88DB,青森綠川,A6號
北港鎮,房地(土地+建物),雲林縣北港鎮慶華街,100.77,住,,,1101119,土地2建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,,186.6,4,2,4,有,無,11600000,62165,,0.0,0,,RPPNMLTKKIGGFEP56CB,富御苑3,A棟11號
斗六市,房地(土地+建物)+車位,雲林縣斗六市斗六六路與斗六五路交叉口,28.84,住,,,1101201,土地1建物1車位2,五層,9,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,160.67,3,2,2,有,無,12250000,85615,坡道平面,45.62,2400000,,RPPNMLKLKIGGFAP08DB,青森綠川,D5號
古坑鄉,房地(土地+建物),雲林縣古坑鄉廣濟路,132.99,,鄉村區,乙種建築用地,1101207,土地4建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,,172.18,4,2,4,有,無,8980000,52155,,0.0,0,古坑鄉高林北段564地號，本筆土地為提供道路使用附贈與予買方。,RPRNMLKLKIGGFAP28DB,荷翠,D棟2號
莿桐鄉,房地(土地+建物),雲林縣莿桐鄉南安路,101.49,住,,,1101211,土地1建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,,177.41,5,2,2,有,無,8460000,47686,,0.0,0,,RPPNMLKLKIGGFAP97CB,聚馥二期,S20棟0號
斗六市,房地(土地+建物),雲林縣斗六市石榴路,17.2,,一般農業區,甲種建築用地,1101120,土地3建物1車位0,三層,9,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,60.55,1,1,1,有,無,2480000,40958,,0.0,0,,RPQNMLKLKIGGFAP08CB,斗六綻,B棟R號
