編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination
RPTNMLKKJHHGFAV88CC,27,246.19,農舍,有牆鋼架造,84年3月24日,二層,
RPSNMLLLKIGGFAV09CC,,90.00,商業用,木造,,一層,
RPTNMLSKJHHGFAV07CC,33,285.88,住宅．店舖．避難室,鋼筋混凝土造,78年6月10日,五層,
RPVNMLOKKHHGFAV96CC,15,79.33,店舖、住宅、樓梯間,ＲＣ造,95年9月25日,三層,
RPQNMLMKJHHGFAV78CC,15,79.33,店舖、住宅、樓梯間,ＲＣ造,95年9月25日,三層,
RPUNMLOKKHHGFAV86CC,15,158.66,店舖、住宅、樓梯間,ＲＣ造,95年9月25日,三層,
RPUNMLSJKHHGFAV17CC,28,114.42,集合住宅,鋼筋混凝土造,82年12月3日,四層,
RPRNMLMKJHHGFAV88CC,15,158.66,店舖、住宅、樓梯間,ＲＣ造,95年9月25日,三層,
