鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號,建案名稱,棟及號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,build case,buildings
竹南鎮,房地(土地+建物)+車位,苗栗縣竹南鎮維新路新南段4地號,25.62,住,,,1100913,土地1建物1車位1,六層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,150.51,3,2,2,有,無,8700000,58660,坡道平面,24.36,1300000,,RPTNMLQKRHGGFDK66CB,悅捷市,E棟1-06號
竹南鎮,房地(土地+建物)+車位,苗栗縣竹南鎮維新路新南段4地號,22.65,住,,,1100913,土地1建物1車位1,十層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,135.88,3,2,2,有,無,7310000,54788,坡道平面,24.36,1200000,,RPUNMLQKRHGGFDK76CB,悅捷市,A棟3-10F號
後龍鎮,房地(土地+建物),苗栗縣後龍鎮校椅里11鄰頂椅七街176號,87.97,住,,,1100830,土地1建物1車位0,全,4,透天厝,住家用,見使用執照,,187.47,5,2,3,有,無,10880000,58036,,0.0,0,,RPVNMLQKRHGGFDK86CB,龍躍,A6棟176號
竹南鎮,房地(土地+建物),苗栗縣竹南鎮大埔六街,98.72,住,,,1100910,土地2建物1車位0,全,5,透天厝,住家用,鋼筋混凝土造,,231.84,4,2,4,有,無,15880000,68496,,0.0,0,,RPPNMLQKRHGGFDK98DB,富比興,A棟3號
造橋鄉,房地(土地+建物),苗栗縣造橋鄉仁愛路,81.34,,特定農業區,甲種建築用地,1100821,土地6建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,,113.15,4,2,3,有,無,7200000,63632,,0.0,0,,RPQNMLRKRHGGFDK09CB,協奏曲,E棟17號
造橋鄉,房地(土地+建物),苗栗縣造橋鄉仁愛路,84.34,,特定農業區,甲種建築用地,1100821,土地6建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,,115.09,4,2,3,有,無,7180000,62386,,0.0,0,,RPRNMLRKRHGGFDK56CB,協奏曲,D棟01號
頭份市,房地(土地+建物)+車位,苗栗縣頭份市永貞路一段202巷,32.07,住,,,1100815,土地1建物1車位1,四層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,121.86,3,2,2,有,無,6580000,51462,一樓平面,7.6,700000,,RPQNMLRKRHGGFFK66CB,臻愛,A棟3號
頭份市,房地(土地+建物)+車位,苗栗縣頭份市公園段43地號,9.82,商,,,1100505,土地1建物1車位1,八層,15,住宅大樓(11層含以上有電梯),住商用,鋼筋混凝土造,,121.15,2,2,1,有,無,5620000,50720,坡道平面,29.47,970000,,RPPNMLSKRHGGFFK66CB,藝文公園,A棟2號
頭份市,房地(土地+建物)+車位,苗栗縣頭份市公園段43地號,9.82,商,,,1100505,土地1建物1車位1,五層,15,住宅大樓(11層含以上有電梯),住商用,鋼筋混凝土造,,121.15,2,2,1,有,無,5510000,49520,坡道平面,29.47,970000,,RPQNMLSKRHGGFFK76CB,藝文公園,A棟2號
頭份市,房地(土地+建物)+車位,苗栗縣頭份市公園段43地號,9.82,商,,,1100506,土地1建物1車位1,六層,15,住宅大樓(11層含以上有電梯),住商用,鋼筋混凝土造,,121.15,2,2,1,有,無,5530000,49738,坡道平面,29.47,970000,,RPRNMLSKRHGGFFK86CB,藝文公園,A棟2號
頭份市,房地(土地+建物)+車位,苗栗縣頭份市公園段43地號,14.98,商,,,1100421,土地1建物1車位1,五層,15,住宅大樓(11層含以上有電梯),住商用,鋼筋混凝土造,,169.1,3,2,2,有,無,8570000,55146,坡道平面,29.47,870000,,RPSNMLSKRHGGFFK96CB,藝文公園,B棟1號
頭份市,房地(土地+建物)+車位,苗栗縣頭份市公園段43地號,14.98,商,,,1100501,土地1建物1車位1,六層,15,住宅大樓(11層含以上有電梯),住商用,鋼筋混凝土造,,169.1,3,2,2,有,無,8840000,55647,坡道平面,29.47,1070000,,RPTNMLSKRHGGFFK07CB,藝文公園,B棟1號
頭份市,房地(土地+建物)+車位,苗栗縣頭份市公園段43地號,14.98,商,,,1100424,土地1建物1車位1,十二層,15,住宅大樓(11層含以上有電梯),住商用,鋼筋混凝土造,,169.1,3,2,2,有,無,8770000,55862,坡道平面,29.47,970000,,RPPNMLTKRHGGFFK76CB,藝文公園,B棟1號
頭份市,房地(土地+建物)+車位,苗栗縣頭份市公園段43地號,9.82,商,,,1100430,土地1建物1車位1,九層,15,住宅大樓(11層含以上有電梯),住商用,鋼筋混凝土造,,121.15,2,2,1,有,無,5790000,52574,坡道平面,29.47,970000,,RPQNMLTKRHGGFFK86CB,藝文公園,A棟2號
頭份市,房地(土地+建物)+車位,苗栗縣頭份市公園段43地號,14.98,商,,,1100506,土地1建物1車位1,三層,15,住宅大樓(11層含以上有電梯),住商用,鋼筋混凝土造,,169.1,3,2,2,有,無,7690000,48127,坡道平面,29.47,970000,,RPRNMLTKRHGGFFK96CB,藝文公園,C棟1號
頭份市,房地(土地+建物)+車位,苗栗縣頭份市公園段43地號,17.53,商,,,1100501,土地1建物1車位1,十四層,15,住宅大樓(11層含以上有電梯),住商用,鋼筋混凝土造,,193.11,4,2,2,有,無,10300000,56404,坡道平面,29.47,1070000,,RPSNMLTKRHGGFFK07CB,藝文公園,B棟3號
頭份市,房地(土地+建物)+車位,苗栗縣頭份市公園段43地號,9.82,商,,,1100506,土地1建物1車位1,十四層,15,住宅大樓(11層含以上有電梯),住商用,鋼筋混凝土造,,121.15,2,2,1,有,無,5770000,52356,坡道平面,29.47,970000,,RPTNMLTKRHGGFFK17CB,藝文公園,A棟2號
頭份市,房地(土地+建物)+車位,苗栗縣頭份市公園段43地號,14.98,商,,,1100429,土地1建物1車位1,八層,15,住宅大樓(11層含以上有電梯),住商用,鋼筋混凝土造,,169.1,3,2,2,有,無,8880000,55934,坡道平面,29.47,1070000,,RPUNMLTKRHGGFFK27CB,藝文公園,B棟1號
頭份市,房地(土地+建物)+車位,苗栗縣頭份市公園段43地號,9.82,商,,,1100430,土地1建物1車位1,八層,15,住宅大樓(11層含以上有電梯),住商用,鋼筋混凝土造,,121.15,2,2,1,有,無,5620000,51811,坡道平面,29.47,870000,,RPWNMLTKRHGGFFK47CB,藝文公園,D棟2號
頭份市,房地(土地+建物)+車位,苗栗縣頭份市公園段43地號,9.82,商,,,1100421,土地1建物1車位1,五層,15,住宅大樓(11層含以上有電梯),住商用,鋼筋混凝土造,,121.15,2,2,1,有,無,5560000,51156,坡道平面,29.47,870000,,RPXNMLTKRHGGFFK57CB,藝文公園,D棟2號
頭份市,房地(土地+建物)+車位,苗栗縣頭份市公園段43地號,14.82,商,,,1100430,土地1建物1車位1,七層,15,住宅大樓(11層含以上有電梯),住商用,鋼筋混凝土造,,167.63,3,2,2,有,無,7940000,50449,坡道平面,29.47,970000,,RPOOMLTKRHGGFFK76CB,藝文公園,A棟1號
頭份市,房地(土地+建物)+車位,苗栗縣頭份市公園段43地號,9.82,商,,,1100421,土地1建物1車位1,十二層,15,住宅大樓(11層含以上有電梯),住商用,鋼筋混凝土造,,121.15,2,2,1,有,無,5680000,51374,坡道平面,29.47,970000,,RPPOMLTKRHGGFFK86CB,藝文公園,D棟2號
頭份市,房地(土地+建物)+車位,苗栗縣頭份市公園段43地號,9.82,商,,,1100512,土地1建物1車位1,十一層,15,住宅大樓(11層含以上有電梯),住商用,鋼筋混凝土造,,121.15,2,2,1,有,無,5680000,51374,坡道平面,29.47,970000,,RPQOMLTKRHGGFFK96CB,藝文公園,A棟2號
頭份市,房地(土地+建物)+車位,苗栗縣頭份市公園段43地號,9.82,商,,,1100430,土地1建物1車位1,七層,15,住宅大樓(11層含以上有電梯),住商用,鋼筋混凝土造,,121.15,2,2,1,有,無,5560000,51156,坡道平面,29.47,870000,,RPROMLTKRHGGFFK07CB,藝文公園,D棟2號
頭份市,房地(土地+建物)+車位,苗栗縣頭份市公園段43地號,9.82,商,,,1100503,土地1建物1車位1,十層,15,住宅大樓(11層含以上有電梯),住商用,鋼筋混凝土造,,121.15,2,2,1,有,無,5760000,53338,坡道平面,29.47,870000,,RPSOMLTKRHGGFFK17CB,藝文公園,A棟2號
頭份市,房地(土地+建物)+車位,苗栗縣頭份市公園段43地號,14.98,商,,,1100428,土地1建物1車位1,四層,15,住宅大樓(11層含以上有電梯),住商用,鋼筋混凝土造,,169.1,3,2,2,有,無,8350000,54286,坡道平面,29.47,770000,,RPTOMLTKRHGGFFK27CB,藝文公園,B棟1號
頭份市,房地(土地+建物)+車位,苗栗縣頭份市公園段43地號,14.98,商,,,1100509,土地1建物1車位1,七層,15,住宅大樓(11層含以上有電梯),住商用,鋼筋混凝土造,,169.1,3,2,2,有,無,8680000,56650,坡道平面,29.47,770000,,RPUOMLTKRHGGFFK37CB,藝文公園,B棟1號
頭份市,房地(土地+建物)+車位,苗栗縣頭份市公園段43地號,14.98,商,,,1100510,土地1建物1車位1,三層,15,住宅大樓(11層含以上有電梯),住商用,鋼筋混凝土造,,169.1,3,2,2,有,無,8480000,54501,坡道平面,29.47,870000,,RPVOMLTKRHGGFFK47CB,藝文公園,B棟1號
頭份市,房地(土地+建物)+車位,苗栗縣頭份市公園段43地號,14.98,商,,,1100531,土地1建物1車位1,六層,15,住宅大樓(11層含以上有電梯),住商用,鋼筋混凝土造,,169.1,3,2,2,有,無,8930000,57008,坡道平面,29.47,970000,,RPWOMLTKRHGGFFK57CB,藝文公園,C棟1號
頭份市,房地(土地+建物)+車位,苗栗縣頭份市公園段43地號,9.84,商,,,1100630,土地1建物1車位1,十五層,15,住宅大樓(11層含以上有電梯),住商用,鋼筋混凝土造,,121.26,2,2,1,有,無,6310000,60355,坡道平面,29.47,770000,,RPXOMLTKRHGGFFK67CB,藝文公園,B棟2號
頭份市,房地(土地+建物)+車位,苗栗縣頭份市公園一街公園段12，13，14，15地號,8.08,商,,,1100122,土地4建物1車位1,一層,23,住宅大樓(11層含以上有電梯),住商用,鋼筋混凝土造,,110.92,3,2,2,有,無,10420000,113129,坡道平面,29.42,1200000,本筆交易含竹南藝文段13、14地號共兩筆土地持分，0.60291平方公尺）。土地權利範圍含車位,RPOPMLTKRHGGFFK86CB,昕見築,店A號
頭份市,房地(土地+建物)+車位,苗栗縣頭份市公園一街公園段12，13，14，15地號,7.98,商,,,1100127,土地4建物1車位1,一層,23,住宅大樓(11層含以上有電梯),住商用,鋼筋混凝土造,,109.63,3,2,2,有,無,9910000,108590,坡道平面,29.42,1200000,本筆交易含竹南藝文段13、14地號共兩筆土地持分，0.59535平方公尺）。土地權利範圍含車位,RPPPMLTKRHGGFFK96CB,昕見築,店B號
頭份市,房地(土地+建物)+車位,苗栗縣頭份市公園一街公園段12，13，14，15地號,8.54,商,,,1100424,土地4建物1車位1,一層,23,住宅大樓(11層含以上有電梯),住商用,鋼筋混凝土造,,114.93,3,2,2,有,無,10380000,110864,坡道平面,29.42,900000,本筆交易含竹南藝文段13、14地號共兩筆土地持分，0.63693平方公尺）。土地權利範圍含車位,RPQPMLTKRHGGFFK07CB,昕見築,店D號
頭份市,房地(土地+建物)+車位,苗栗縣頭份市公園一街公園段12，13，14，15地號,8.77,商,,,1100410,土地4建物1車位1,一層,23,住宅大樓(11層含以上有電梯),住商用,鋼筋混凝土造,,117.51,3,2,2,有,無,10740000,110001,坡道平面,29.42,1050000,本筆交易含竹南藝文段13、14地號共兩筆土地持分，0.65394平方公尺）。土地權利範圍含車位,RPRPMLTKRHGGFFK17CB,昕見築,店E號
頭份市,房地(土地+建物)+車位,苗栗縣頭份市公園一街公園段12，13，14，15地號,8.77,商,,,1100410,土地4建物1車位1,一層,23,住宅大樓(11層含以上有電梯),住商用,鋼筋混凝土造,,117.51,3,2,2,有,無,10700000,110115,坡道平面,29.42,1000000,本筆交易含竹南藝文段13、14地號共兩筆土地持分，0.65394平方公尺）。土地權利範圍含車位,RPSPMLTKRHGGFFK27CB,昕見築,店G號
頭份市,房地(土地+建物)+車位,苗栗縣頭份市公園一街公園段12，13，14，15地號,8.77,商,,,1100311,土地4建物1車位1,一層,23,住宅大樓(11層含以上有電梯),住商用,鋼筋混凝土造,,117.51,3,2,2,有,無,11030000,111590,坡道平面,29.42,1200000,本筆交易含竹南藝文段13、14地號共兩筆土地持分，0.65394平方公尺）。土地權利範圍含車位,RPTPMLTKRHGGFFK37CB,昕見築,店F號
頭份市,房地(土地+建物)+車位,苗栗縣頭份市公園一街公園段12，13，14，15地號,8.97,商,,,1100329,土地4建物1車位1,一層,23,住宅大樓(11層含以上有電梯),住商用,鋼筋混凝土造,,120.06,3,2,2,有,無,11530000,112864,坡道平面,29.42,1300000,,RPUPMLTKRHGGFFK47CB,昕見築,店H號
頭份市,房地(土地+建物)+車位,苗栗縣頭份市公園一街公園段12，13，14，15地號,12.04,商,,,1100309,土地4建物1車位1,十五層,23,住宅大樓(11層含以上有電梯),住商用,鋼筋混凝土造,,150.52,3,2,2,有,無,9100000,66474,坡道平面,29.42,1050000,本筆交易含竹南藝文段13、14地號共兩筆土地持分，0.89775平方公尺）。土地權利範圍含車位,RPVPMLTKRHGGFFK57CB,昕見築,A1-15F號
頭份市,房地(土地+建物)+車位,苗栗縣頭份市公園一街公園段12，13，14，15地號,14.12,商,,,1100429,土地4建物1車位2,十七層,23,住宅大樓(11層含以上有電梯),住商用,鋼筋混凝土造,,200.52,3,2,2,有,無,12880000,73970,坡道平面,58.84,2400000,本筆交易含竹南藝文段13、14地號共兩筆土地持分，1.05273平方公尺）。土地權利範圍含車位,RPWPMLTKRHGGFFK67CB,昕見築,A2-17F號
