鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號,建案名稱,棟及號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,build case,buildings
北斗鎮,房地(土地+建物)+車位,彰化縣北斗鎮宮後街,31.84,住,,,1100824,土地1建物1車位1,三層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,94.69,2,2,2,有,無,5470000,57767,一樓平面,0.0,800000,,RPUPMLQKRHGGFFN47CB,全家福6期,Y棟B號
北斗鎮,房地(土地+建物)+車位,彰化縣北斗鎮宮後街,39.51,住,,,1100828,土地1建物1車位1,五層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,113.33,3,2,2,有,無,6830000,60266,一樓平面,0.0,800000,,RPVPMLQKRHGGFFN57CB,全家福6期,2棟H號
北斗鎮,房地(土地+建物)+車位,彰化縣北斗鎮宮後街,39.43,住,,,1100828,土地1建物1車位1,五層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,113.15,3,2,2,有,無,6690000,59125,一樓平面,0.0,800000,,RPWPMLQKRHGGFFN67CB,全家福6期,Y棟A號
北斗鎮,房地(土地+建物)+車位,彰化縣北斗鎮宮後街,39.93,住,,,1100829,土地1建物1車位1,二層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,112.82,3,2,2,有,無,6730000,59653,一樓平面,0.0,800000,,RPXPMLQKRHGGFFN77CB,全家福6期,I號
北斗鎮,房地(土地+建物)+車位,彰化縣北斗鎮宮後街,40.28,住,,,1100810,土地1建物1車位1,五層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,113.67,3,2,2,有,無,6780000,59646,一樓平面,0.0,800000,,RPOQMLQKRHGGFFN96CB,全家福6期,F號
北斗鎮,房地(土地+建物)+車位,彰化縣北斗鎮宮後街,39.93,住,,,1100810,土地1建物1車位1,三層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,112.82,3,2,2,有,無,6620000,58678,一樓平面,0.0,800000,,RPPQMLQKRHGGFFN07CB,全家福6期,G號
北斗鎮,房地(土地+建物)+車位,彰化縣北斗鎮宮後街,39.93,住,,,1100810,土地1建物1車位1,五層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,112.82,3,2,2,有,無,6720000,59564,一樓平面,0.0,800000,,RPQQMLQKRHGGFFN17CB,全家福6期,
和美鎮,房地(土地+建物),彰化縣和美鎮和泰路,36.63,住,,,1100909,土地1建物1車位0,五層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,113.4,3,2,2,有,無,8250000,72751,,0.0,0,,RPQNMLQKRHGGFBN09CB,卡里善一期,A棟5G號
和美鎮,房地(土地+建物),彰化縣和美鎮和泰路,37.37,住,,,1100911,土地1建物1車位0,三層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,115.71,3,2,2,有,無,9000000,77781,,0.0,0,,RPRNMLQKRHGGFBN56CB,卡里善一期,A棟3C號
花壇鄉,房地(土地+建物),彰化縣花壇鄉福德街47巷,112.12,,鄉村區,乙種建築用地,1100910,土地2建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,,155.75,4,2,3,有,無,8600000,55217,,0.0,0,,RPPNMLQKRHGGFAN88CB,弘景首璽三期,A棟1號
