鄉鎮市區,交易標的,土地位置建物門牌,土地面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,租賃年月日,租賃筆棟數,租賃層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,有無附傢俱,總額元,單價元平方公尺,車位類別,車位面積平方公尺,車位總額元,備註,編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,Whether there is attaches the furniture,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number
樹林區,建物,新北市樹林區三龍街２１４號,0.0,工,,,1101101,土地0建物1車位0,見其他登記事項,2,工廠,廠房、宿舍、防空避難室,鋼筋混凝土造,0790313,484.3,0,0,0,無,無,無,129000,,,0.0,0,,RPWNMLPKJIGGFIF88CC
三峽區,建物,新北市三峽區國光街１６１號十一樓,0.0,住,,,1101110,土地0建物1車位0,十一層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0970131,126.75,3,1,2,有,有,有,20500,162,,0.0,0,,RPSOMLPKJIGGFIF58CC
樹林區,建物,新北市樹林區保安街二段２９７號５樓,0.0,住,,,1101105,土地0建物1車位1,五層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0830108,160.51,4,1,2,有,有,有,20200,126,升降機械,0.0,1500,此物件加入新北市社會住宅包租代管計畫，評定市價租金為20778元，代租代管方案打九折為18700元，以18700元為簽訂租賃契約租金。每月車位租金1500元另計。撤銷原申報書序號C1FI11011120054內容有誤，重新更正。,RPUOMLPKJIGGFIF78CC
樹林區,房地(土地+建物),新北市樹林區中山路一段３０６巷５１弄１１號１ 樓,18.4,住,,,1101110,土地1建物1車位0,一層,5,公寓(5樓含以下無電梯),商業用,鋼筋混凝土造,0820804,69.25,2,1,1,有,無,無,18000,260,,0.0,0,,RPXOMLPKJIGGFIF09CC
三峽區,建物,新北市三峽區大學路８５號三樓之二十六,0.0,住,,,1101109,土地0建物1車位0,三層,15,套房(1房1廳1衛),集合住宅,鋼筋混凝土造,1010608,36.629999999999995,1,1,1,有,有,有,10000,273,,0.0,0,,RPUNMLQKJIGGFIF78CC
樹林區,房地(土地+建物),新北市樹林區樹新路１２５號,114.1,住,,,1101030,土地2建物1車位0,見其他登記事項,2,店面(店鋪),住家用,加強磚造,,179.12,0,0,0,無,無,無,50000,279,,0.0,0,,RPVNMLQKJIGGFIF88CC
樹林區,房地(土地+建物),新北市樹林區三俊街２２０號,508.9,工,,,1101101,土地1建物1車位0,見其他登記事項,3,工廠,廠房、辦公室、宿舍,鋼筋混凝土造,0890926,725.16,0,0,0,無,無,有,200000,,,0.0,0,,RPWNMLQKJIGGFIF98CC
鶯歌區,建物,新北市鶯歌區明圓街一棟１號三樓,0.0,,鄉村區,乙種建築用地,1101101,土地0建物1車位0,三層,4,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,,99.12,3,1,1,有,無,有,10000,101,,0.0,0,,RPWQMLQKJIGGFIF66CC
新店區,建物,新北市新店區中央路１７７號五樓之３,0.0,其他,,,1101108,土地0建物1車位0,五層,25,住宅大樓(11層含以上有電梯),住家用,鋼骨構造、鋼筋混凝土構造,1011114,171.28,3,2,2,有,有,有,40000,234,,0.0,0,租賃範圍不含車位，已扣除車位面積。租賃期間含免租金裝潢期。,RPSPMLQKJIGGFCF18CC
板橋區,建物,新北市板橋區和平路５７號３樓,0.0,住,,,1100916,土地0建物1車位0,三層,10,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0990419,71.77,2,1,1,有,無,有,21500,300,,0.0,0,此為新北市社會住宅包租代管計劃之物件，評定市價租金為23900，因新北市計劃租金上限為35000，選擇代租方案須打九折且簽約租金無條件捨去至百分位，房東願以較低的金額出租，故實際租賃契約金額為21500。撤銷原申報書序號：C1FA11010050035,RPURMLQKJIGGFAF58EC
