編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination
RPRNMLTJRHGGFET67DA,,42.80,集合住宅（Ｈ２）及停車空間,鋼筋混凝土構造,110年7月16日,五層,
RPRNMLTJRHGGFET67DA,,105.53,集合住宅（Ｈ２）,鋼筋混凝土構造,110年7月16日,五層,三層 陽台
RPWNMLOKRHGGFDT67DA,2,267.19,住家用,鋼筋混凝土構造,108年11月22日,四層,一層 二層 三層 四層 陽台 騎樓
RPVNMLQKRHGGFDT87EA,39,177.85,住家用,加強磚造,71年12月23日,二層,一層 二層 屋頂突出物 騎樓
RPVNMLPKRHGGFAT47EA,42,107.93,住商用,鋼筋混凝土造,68年10月16日,三層,一層 二層 三層 屋頂突出物 騎樓
RPXPMLPKRHGGFAT87EA,28,82.39,集合住宅,鋼筋混凝土造,82年4月9日,七層,四層 陽台
RPXPMLPKRHGGFAT87EA,28,20.23,樓梯間，防空避難室,鋼筋混凝土造,82年4月9日,七層,
RPWNMLTJRHGGFET18DA,,43.21,集合住宅（Ｈ２）及停車空間,鋼筋混凝土構造,110年7月16日,五層,
RPWNMLTJRHGGFET18DA,,102.97,集合住宅（Ｈ２）,鋼筋混凝土構造,110年7月16日,五層,三層 陽台
RPUNMLTJRHGGFET97DA,,42.80,集合住宅（Ｈ２）及停車空間,鋼筋混凝土構造,110年7月16日,五層,
RPUNMLTJRHGGFET97DA,,105.53,集合住宅（Ｈ２）,鋼筋混凝土構造,110年7月16日,五層,四層 陽台
RPSNMLTJRHGGFET77DA,,42.33,集合住宅（Ｈ２）及停車空間,鋼筋混凝土構造,110年7月16日,五層,
RPSNMLTJRHGGFET77DA,,104.40,集合住宅（Ｈ２）,鋼筋混凝土構造,110年7月16日,五層,四層 陽台
RPTNMLTJRHGGFET87DA,,42.33,集合住宅（Ｈ２）及停車空間,鋼筋混凝土構造,110年7月16日,五層,
RPTNMLTJRHGGFET87DA,,99.70,集合住宅（Ｈ２）,鋼筋混凝土構造,110年7月16日,五層,四層 陽台
RPUNMLOKRHGGFET57DA,28,22.81,住家用,鋼筋混凝土造,82年11月26日,六層,六層 陽台
RPUNMLOKRHGGFET57DA,28,9.47,共用部份,鋼筋混凝土造,82年11月26日,六層,
RPQOMLPKRHGGFCT17DA,,220.35,停車空間、住宅、樓梯間,鋼筋混凝土構造,110年4月12日,三層,一層 二層 三層 陽台 見其他登記事項
RPVNMLRLQHGGFDT87DA,7,251.14,住家用,鋼筋混凝土構造,103年7月1日,四層,一層 二層 三層 四層 陽台
RPRNMLPKRHGGFET37DA,27,20.64,住家用,鋼筋混凝土造,83年6月2日,七層,七層
RPRNMLPKRHGGFET37DA,27,11.06,公共設施,鋼筋混凝土造,83年6月2日,七層,
RPSNMLPKRHGGFCT27DA,,220.73,停車空間、住宅、樓梯間,鋼筋混凝土構造,110年4月12日,三層,一層 二層 三層 陽台 見其他登記事項
RPUNMLPKRHGGFCT47DA,,220.69,停車空間、住宅、樓梯間,鋼筋混凝土構造,110年4月12日,三層,一層 二層 三層 陽台 見其他登記事項
RPWNMLOKRHGGFCT57DA,26,162.48,住宅停車空間,鋼筋混凝土造,84年3月6日,四層,一層 二層 三層 四層 陽台 平台 停車場
RPWNMLRJRHGGFCT77DA,28,143.73,住家用,鋼筋混凝土造,82年3月8日,三層,一層 二層 三層 陽台 平台 屋頂突出物
RPUNMLSJRHGGFCT67DA,3,59.92,集合住宅,鋼筋混凝土構造,108年1月31日,五層,二層 陽台
RPUNMLSJRHGGFCT67DA,3,28.51,本共有部分之項目有停車空間、公共梯間、樓梯間、電梯機械房及電信機房等五項。,鋼筋混凝土構造,108年1月31日,五層,
RPPNMLPKRHGGFCT96DA,29,140.19,住商用,鋼筋混凝土造,81年6月29日,三層,一層 二層 三層 屋頂突出物 騎樓
RPQOMLSJRHGGFAT17DA,27,84.16,住家用,鋼筋混凝土造,83年1月26日,十層,九層 陽台
RPQOMLSJRHGGFAT17DA,27,25.22,樓梯間，車道，門廊，停車場，防空避難室,鋼筋混凝土造,83年1月26日,十層,
RPPOMLLJRHGGFCT56DA,1,196.26,門廊、住宅、樓梯間,鋼筋混凝土構造,110年2月9日,三層,一層 二層 三層 陽台 見其他登記事項
RPVNMLSJRHGGFBT67DA,3,224.93,住宅、門廊,鋼筋混凝土構造,108年2月1日,二層,陽台 見其他登記事項
RPPOMLLKQHGGFAT98DA,,159.26,住家用,鋼筋混凝土造,110年6月17日,四層,
RPOOMLQJRHGGFAT76DA,30,206.88,住家用,鋼筋混凝土造,81年1月15日,三層,一層 二層 三層 屋頂突出物
RPQNMLNLQHGGFAT66DA,31,84.34,商業用,鋼筋混凝土造,79年8月14日,七層,一層 騎樓
RPQNMLNLQHGGFAT66DA,31,27.84,,鋼筋混凝土造,79年8月14日,七層,
RPPQMLPKRHGGFAT07DA,8,432.00,農業設施－溫室,鋼骨構造,102年10月15日,一層,一層
RPPNMLQKRHGGFAT86DA,28,88.53,集合住宅,鋼筋混凝土造,82年10月5日,十一層,三層 陽台 見其他登記事項
RPPNMLQKRHGGFAT86DA,28,26.68,公共設施，梯間,鋼筋混凝土造,82年10月5日,十一層,
RPTNMLOLQHGGFAT07DA,4,210.19,住家用,鋼筋混凝土造,106年8月11日,三層,一層 二層 三層 陽台 屋頂突出物 騎樓
RPTNMLQKRHGGFAT27DA,28,274.55,住家用,鋼筋混凝土造,82年6月29日,四層,一層 二層 三層 四層 陽台
RPUNMLSJRHGGFAT47DA,41,108.20,住商用,鋼筋混凝土造,70年1月27日,二層,一層 二層 騎樓
RPROMLTJRHGGFAT37DA,15,335.25,老人住宅、水箱室,鋼筋混凝土造,95年5月9日,四層,一層 二層 三層 四層 陽台 雨遮 見其他登記事項
RPSNMLOKRHGGFBT07DA,1,228.48,住家用,鋼筋混凝土造,109年6月18日,三層,一層 二層 三層 陽台 見其他登記事項
RPQQMLPKRHGGFAT17DA,43,131.51,住家用,加強磚造,67年11月24日,二層,一層 二層
RPRNMLMKRHGGFCT86DA,,52.50,集合住宅,鋼筋混凝土構造,110年5月21日,五層,二層 陽台
RPRNMLMKRHGGFCT86DA,,14.70,本共有部分之項目有停車空間、公共梯間、電信機房、樓梯間及電梯機械房等五項。,鋼筋混凝土構造,110年5月21日,五層,
RPWNMLLJRHGGFCT17DA,47,92.00,住商用,加強磚造,64年1月9日,二層,一層 二層 三層
RPVNMLSJRHGGFCT77DA,15,185.62,門廊、住宅,鋼筋混凝土造,96年1月5日,三層,一層 二層 三層 陽台 屋頂突出物 見其他登記事項
RPSNMLMKRHGGFCT96DA,,84.60,集合住宅,鋼筋混凝土構造,110年5月21日,五層,二層 陽台
RPSNMLMKRHGGFCT96DA,,49.79,本共有部分之項目有停車空間、公共梯間、電信機房、樓梯間及電梯機械房等五項。,鋼筋混凝土構造,110年5月21日,五層,
RPQNMLQKRHGGFCT17DA,28,158.81,住家用,鋼筋混凝土造,82年3月18日,三層,一層 二層 三層 屋頂突出物 見其他登記事項
RPVNMLQKRHGGFCT67DA,28,137.74,住家用,鋼筋混凝土造,82年7月22日,三層,一層 二層 三層 陽台 屋頂突出物
RPUOMLQKRHGGFCT67DA,26,17.09,住家用,鋼筋混凝土造,84年7月10日,六層,三層 陽台
RPUOMLQKRHGGFCT67DA,26,11.17,住家用,鋼筋混凝土造,84年7月10日,六層,
RPXNMLRKRHGGFCT97DA,11,184.53,住家用,鋼筋混凝土造,99年8月5日,三層,一層 二層 三層 陽台
RPRNMLRKRHGGFDT57EA,41,162.41,住商用,加強磚造,69年11月10日,二層,一層 二層 屋頂突出物 騎樓
RPQNMLQKRHGGFFT47DA,53,193.54,住家用,加強磚造,57年10月2日,二層,一層 二層 騎樓
RPQNMLQKRHGGFET37DA,50,68.40,住商用,加強磚造,60年9月7日,一層,一層 騎樓
RPRPMLRKRHGGFAT47EA,16,107.28,集合住宅,鋼筋混凝土造,93年9月9日,十四層,十層 陽台
RPRPMLRKRHGGFAT47EA,16,62.61,防空避難室、停車空間、活動中心、管理中心、警衛室、門廳、通廊,鋼筋混凝土造,93年9月9日,十四層,
RPRNMLQKRHGGFET47DA,26,28.00,住家用,鋼筋混凝土造,84年11月16日,十二層,五層 陽台
RPRNMLQKRHGGFET47DA,26,13.30,共用部份,鋼筋混凝土造,84年11月16日,十二層,
RPPNMLQKRHGGFET27DA,2,185.16,住宅（Ｈ－２）,鋼筋混凝土構造,108年3月4日,三層,一層 二層 三層 陽台 屋頂突出物
RPXNMLTJRHGGFET28DA,,43.21,集合住宅（Ｈ２）及停車空間,鋼筋混凝土構造,110年7月16日,五層,
RPQNMLSKRHGGFET57DA,5,236.22,Ｈ２住宅,鋼筋混凝土構造,105年5月20日,三層,一層 二層 三層 陽台 屋頂突出物
RPXNMLTJRHGGFET28DA,,102.97,集合住宅（Ｈ２）,鋼筋混凝土構造,110年7月16日,五層,五層 陽台
RPQOMLTJRHGGFCT47DA,,201.72,住宅、樓梯間,鋼筋混凝土構造,110年5月7日,三層,一層 二層 三層 陽台 見其他登記事項
RPWNMLKMQHGGFCT27DA,,198.12,住宅、樓梯間,鋼筋混凝土構造,110年5月7日,三層,一層 二層 三層 陽台 見其他登記事項
RPROMLLMQHGGFCT96DA,1,99.36,廠房,鋼骨構造,109年5月18日,一層,一層
RPVNMLPLQHGGFCT57DA,26,17.09,住家用,鋼筋混凝土造,84年7月10日,六層,一層 陽台
RPVNMLPLQHGGFCT57DA,26,11.17,住家用,鋼筋混凝土造,84年7月10日,六層,
RPUNMLNKRHGGFAT07DA,26,32.26,住家用,鋼筋混凝土造,84年8月2日,五層,四層 陽台
