鄉鎮市區,交易標的,土地位置建物門牌,土地面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,租賃年月日,租賃筆棟數,租賃層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,有無附傢俱,總額元,單價元平方公尺,車位類別,車位面積平方公尺,車位總額元,備註,編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,Whether there is attaches the furniture,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number
桃園區,建物,桃園市桃園區中正路３６６號１０樓之１９,0.0,其他,,,1100830,土地0建物1車位0,十層,15,套房(1房1廳1衛),住家用,鋼骨造,0840926,45.49,1,0,0,無,有,有,7600,167,,0.0,0,水電瓦斯費及每月管理費1030元整由承租人負擔,RPWNMLLKRHGGFAH58CC
桃園區,建物,桃園市桃園區南平路１１０巷２８號５樓,0.0,住,,,1100819,土地0建物1車位0,五層,5,套房(1房1廳1衛),住家用,鋼筋混凝土造,0701022,57.44,1,1,1,有,無,有,10000,174,,0.0,0,電瓦斯費由承租人負擔,RPXNMLLKRHGGFAH68CC
桃園區,建物,桃園市桃園區經國路４０５號１５樓之１,0.0,住,,,1100818,土地0建物1車位0,十五層,16,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0831026,143.73,3,2,2,有,有,有,19000,132,,0.0,0,水電瓦斯費及每月管理費2056元整由承租人負擔。無車位出租，無法拆算車位面積,RPOOMLLKRHGGFAH87CC
桃園區,建物,桃園市桃園區國豐三街２６之１號２樓,0.0,其他,,,1100721,土地0建物1車位0,二層,17,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0841215,73.03,2,1,1,有,有,有,13000,178,,0.0,0,社會住宅,RPQOMLLKRHGGFAH08CC
桃園區,建物,桃園市桃園區鎮四街３３之２號,0.0,住,,,1100908,土地0建物1車位0,三層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0770114,116.74,3,2,2,有,無,有,11000,94,,0.0,0,社會住宅,RPUPMLLKRHGGFAH58CC
桃園區,建物,桃園市桃園區復興路１６８號７樓之５,0.0,商,,,1100816,土地0建物1車位1,七層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1040430,144.96,2,2,2,有,有,有,35000,241,坡道平面,32.05,0,,RPVPMLLKRHGGFAH68CC
中壢區,建物,桃園市中壢區振興街１４０號７樓之４１,0.0,住,,,1100712,土地0建物1車位0,七層,7,套房(1房1廳1衛),住家用,鋼筋混凝土造,0780520,41.9,0,0,0,無,有,有,7500,179,,0.0,0,社會住宅,RPVNMLLKRHGGFBH58CC
觀音區,建物,桃園市觀音區一心路３２３號２樓,0.0,商,,,1100821,土地0建物1車位0,二層,5,套房(1房1廳1衛),住家用,鋼筋混凝土造,1080111,57.31,1,0,0,無,無,有,13500,236,,0.0,0,,RPWNMLLKRHGGFBH68CC
觀音區,建物,桃園市觀音區坑尾二路１６０巷８號５樓,0.0,,特定農業區,甲種建築用地,1100713,土地0建物1車位0,五層,5,華廈(10層含以下有電梯),集合住宅,鋼筋混凝土造,1070705,80.75,2,2,2,有,有,有,12000,149,,0.0,0,社會住宅,RPXNMLLKRHGGFBH78CC
