鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號,建案名稱,棟及號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,build case,buildings
東區,房地(土地+建物)+車位,臺南市東區平實路,22.27,住,,,1100513,土地1建物1車位1,十一層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,148.68,3,2,2,有,無,15410000,114488,坡道平面,27.27,1510000,,RPVOMLLKRHGGFCD28CB,世界·巨星,B棟1號
南區,房地(土地+建物)+車位,臺南市南區萬年七街,18.45,住,,,1100315,土地1建物1車位1,十三層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,104.86,2,2,1,有,無,5690000,53367,坡道平面,24.66,1410000,,RPWOMLLKRHGGFCD38CB,CASA,D棟6號
東區,房地(土地+建物)+車位,臺南市東區平實路,22.27,住,,,1100603,土地1建物1車位1,三層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,148.7,3,2,2,有,無,14450000,107387,坡道平面,27.27,1410000,,RPXOMLLKRHGGFCD48CB,世界·巨星,B棟2號
東區,房地(土地+建物)+車位,臺南市東區平實路,22.27,住,,,1100603,土地1建物1車位1,四層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,148.7,3,2,2,有,無,14590000,106893,坡道平面,27.27,1610000,,RPOPMLLKRHGGFCD67CB,世界·巨星,B棟2號
東區,房地(土地+建物)+車位,臺南市東區平實路,22.27,住,,,1100513,土地1建物1車位2,五層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,175.97,3,2,2,有,無,16480000,110846,坡道平面,54.54,3020000,,RPPPMLLKRHGGFCD77CB,世界·巨星,B棟2號
東區,房地(土地+建物)+車位,臺南市東區平實路,22.27,住,,,1100517,土地1建物1車位1,六層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,148.7,3,2,2,有,無,15010000,111175,坡道平面,27.27,1510000,,RPQPMLLKRHGGFCD87CB,世界·巨星,B棟2號
東區,房地(土地+建物)+車位,臺南市東區平實路,22.27,住,,,1100513,土地1建物1車位1,十一層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,148.7,3,2,2,有,無,15410000,114469,坡道平面,27.27,1510000,,RPRPMLLKRHGGFCD97CB,世界·巨星,B棟2號
東區,房地(土地+建物)+車位,臺南市東區平實路,22.27,住,,,1100513,土地1建物1車位1,二層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,149.12,3,2,2,有,無,14280000,104569,坡道平面,28.53,1670000,,RPSPMLLKRHGGFCD08CB,世界·巨星,B棟3號
東區,房地(土地+建物)+車位,臺南市東區平實路,22.27,住,,,1100528,土地1建物1車位1,三層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,147.86,3,2,2,有,無,14370000,106642,坡道平面,27.27,1510000,,RPTPMLLKRHGGFCD18CB,世界·巨星,B棟3號
東區,房地(土地+建物)+車位,臺南市東區平實路,22.27,住,,,1100513,土地1建物1車位1,四層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,147.86,3,2,2,有,無,14060000,104072,坡道平面,27.27,1510000,,RPUPMLLKRHGGFCD28CB,世界·巨星,B棟3號
