鄉鎮市區,交易標的,土地位置建物門牌,土地面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,租賃年月日,租賃筆棟數,租賃層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,有無附傢俱,總額元,單價元平方公尺,車位類別,車位面積平方公尺,車位總額元,備註,編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,Whether there is attaches the furniture,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number
吉安鄉,房地(土地+建物),花蓮縣吉安鄉吉安路一段１７０巷１１號,85.25,住,,,1101001,土地1建物1車位0,見其他登記事項,3,其他,住家用,鋼筋混凝土造,1051021,194.6,5,2,6,有,無,有,23000,118,,0.0,0,,RPTPMLOJIIGGFAU56CC
花蓮市,房地(土地+建物),花蓮縣花蓮市富祥街９號,86.0,住,,,1100918,土地1建物1車位0,見其他登記事項,2,店面(店鋪),住商用,鋼筋混凝土加強磚造,0721012,115.1,6,2,3,有,無,有,20000,174,,0.0,0,,RPVPMLOJIIGGFAU76CC
新城鄉,建物,花蓮縣新城鄉民族路８３號,0.0,商,,,1101001,土地0建物0車位0,二層,5,套房(1房1廳1衛),住家用,鋼筋混凝土造,1070514,47.28,1,0,1,有,無,有,9800,207,,0.0,0,,RPQOMLPJIIGGFAU88CC
新城鄉,建物,花蓮縣新城鄉民族路８３號,0.0,商,,,1101004,土地0建物0車位0,三層,5,套房(1房1廳1衛),住家用,鋼筋混凝土造,1070514,47.28,1,0,1,有,無,有,9500,201,,0.0,0,,RPSOMLPJIIGGFAU09CC
花蓮市,房地(土地+建物),花蓮縣花蓮市林森路２７３巷４４號,67.0,住,,,1100910,土地1建物1車位0,全,2,透天厝,住家用,鋼筋混凝土加強磚造,0610510,91.61,3,2,1,有,無,有,8500,93,,0.0,0,,RPRNMLPJIIGGFAU98DC
花蓮市,房地(土地+建物),花蓮縣花蓮市德安六街１０２號４樓-２,6.02,住,,,1101001,土地1建物1車位0,四層,10,華廈(10層含以下有電梯),國民住宅,鋼筋混凝土造,0870403,38.0,3,2,2,有,無,有,11000,289,,0.0,0,,RPRNMLQJIIGGFAU98CC
花蓮市,房地(土地+建物),花蓮縣花蓮市中美路８５號,120.0,商,,,1101005,土地1建物1車位0,全,4,透天厝,住商用,鋼筋混凝土造,0950807,278.75,5,0,5,有,無,有,70000,251,,0.0,0,,RPUOMLRJIIGGFAU86CC
花蓮市,房地(土地+建物),花蓮縣花蓮市復興街４２號４樓,17.6,商,,,1101001,土地1建物1車位0,見其他登記事項,4,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0640924,68.38,3,1,1,有,無,有,10000,146,,0.0,0,,RPTNMLSJIIGGFAU76CC
花蓮市,房地(土地+建物),花蓮縣花蓮市國富十一街３２號５樓之２,16.53,住,,,1100930,土地1建物1車位0,見其他登記事項,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0851005,64.42,2,1,1,有,無,有,7600,118,,0.0,0,,RPUNMLSJIIGGFAU86CC
吉安鄉,房地(土地+建物),花蓮縣吉安鄉南昌北路２７號四樓之一,24.03,住,,,1100909,土地1建物1車位0,四層,5,套房(1房1廳1衛),住家用,鋼筋混凝土造,0840414,39.21,1,0,1,有,有,有,6000,153,,0.0,0,含管理費、稅金或水電等費用。；含管理費含水費,RPWOMLSJIIGGFAU17CC
花蓮市,房地(土地+建物),花蓮縣花蓮市北濱街２號二樓２號,6.79,住,,,1100915,土地1建物1車位0,二層,5,套房(1房1廳1衛),住家用,鋼筋混凝土造,0760113,29.41,1,0,1,有,無,有,5500,187,,0.0,0,,RPXOMLSJIIGGFAU27CC
花蓮市,房地(土地+建物),花蓮縣花蓮市中山路２４４-１號,96.0,商,,,1101001,土地1建物1車位0,全,4,透天厝,住商用,鋼筋混凝土造,0890520,347.61,3,3,6,有,無,有,48000,138,,0.0,0,,RPQNMLOKIIGGFAU78CC
花蓮市,房地(土地+建物),花蓮縣花蓮市德安二街６８巷６０號９樓,13.73,住,,,1100924,土地1建物1車位0,九層,10,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0841104,73.50999999999999,2,1,2,有,有,有,11000,150,,0.0,0,,RPSNMLOKIIGGFAU98CC
新城鄉,房地(土地+建物),花蓮縣新城鄉大方街８號,54.18,,鄉村區,乙種建築用地,1101010,土地1建物1車位0,全,2,透天厝,住商用,鋼筋混凝土加強磚造,0700409,101.02,4,2,2,有,無,有,10000,99,,0.0,0,,RPXOMLOKIIGGFAU96CC
花蓮市,房地(土地+建物),花蓮縣花蓮市國盛４街３９號,155.0,住,,,1101014,土地1建物1車位0,全,1,透天厝,商業用,鋼筋混凝土造,0690414,60.06,0,0,0,無,無,有,8000,133,,0.0,0,,RPVPMLSKIIGGFAU37DC
花蓮市,房地(土地+建物),花蓮縣花蓮市國民七街５１號１０樓之３,3.17,商,,,1101018,土地1建物1車位0,見其他登記事項,12,套房(1房1廳1衛),住家用,鋼筋混凝土造,0831115,33.43,1,0,1,有,有,有,6600,197,,0.0,0,,RPROMLPLIIGGFAU56CC
新城鄉,建物,花蓮縣新城鄉光復路９３號,0.0,住,,,1101018,土地0建物0車位0,二層,3,套房(1房1廳1衛),住商用,鋼筋混凝土造,0680511,26.44,1,1,1,有,無,有,6500,246,,0.0,0,,RPUPMLPLIIGGFAU96CC
花蓮市,房地(土地+建物),花蓮縣花蓮市國民八街５號３樓之５,12.13,商,,,1101026,土地1建物1車位0,三層,12,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1080925,72.17,2,1,1,有,無,有,18000,249,,0.0,0,,RPOOMLQLIIGGFAU98CC
花蓮市,房地(土地+建物),花蓮縣花蓮市國富十七街１０號六樓之十一,16.56,住,,,1101010,土地1建物1車位0,六層,6,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0810121,96.80000000000001,3,1,1,有,無,有,12000,124,,0.0,0,,RPROMLRLIIGGFAU76CC
新城鄉,建物,花蓮縣新城鄉民族路９７號,0.0,商,,,1101026,土地0建物0車位0,三層,5,套房(1房1廳1衛),住家用,鋼筋混凝土造,1060808,32.19,1,0,1,有,無,有,9500,295,,0.0,0,※3樓後房間含陽台。,RPOPMLRLIIGGFAU56CC
秀林鄉,土地,克來寶段186地號,658.38,住,,,1101015,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,無,39823,60,,0.0,0,,RPPPMLRLIIGGFAU66CC
