編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination
RPOPMLPKRHGGFAO09CC,30,60.45,見使用執照,鋼筋混凝土造,80年12月31日,十二層,
RPOPMLPKRHGGFAO09CC,30,22.62,共有部分,鋼筋混凝土造,80年12月31日,十二層,
RPORMLPKRHGGFAO66CC,25,91.62,住家用,鋼筋混凝土造,85年6月28日,六層,
RPORMLPKRHGGFAO66CC,25,31.91,共有部分,鋼筋混凝土造,85年6月28日,六層,
RPRQMLPKRHGGFAO86CC,6,81.50,集合住宅,鋼筋混凝土造,104年5月20日,十五層,
RPRQMLPKRHGGFAO86CC,6,16.82,共有部分,鋼筋混凝土造,104年5月20日,十五層,
RPRQMLPKRHGGFAO86CC,6,4.91,共有部分,鋼筋混凝土造,104年5月20日,十五層,
RPRQMLPKRHGGFAO86CC,6,45.20,共有部分,鋼筋混凝土造,104年5月20日,十五層,
RPTPMLLKRHGGFAO56CC,40,83.96,住家用,鋼筋混凝土造,70年12月23日,五層,
RPUPMLLKRHGGFAO66CC,26,96.50,住家用,鋼筋混凝土造,84年9月25日,十三層,
RPUPMLLKRHGGFAO66CC,26,9.09,共有部分,鋼筋混凝土造,84年9月25日,十三層,
RPUPMLLKRHGGFAO66CC,26,17.83,共有部分,鋼筋混凝土造,84年9月25日,十三層,
RPSOMLPKRHGGFAO76CC,27,183.56,住家用,鋼筋混凝土造,84年1月26日,四層,
RPOQMLPKRHGGFAO56CC,27,70.18,住家用,鋼筋混凝土造,83年10月28日,七層,
RPOQMLPKRHGGFAO56CC,27,27.76,共有部分,鋼筋混凝土造,83年10月28日,七層,
RPVQMLPKRHGGFAO27CC,31,23.36,住家用,鋼筋混凝土造,80年3月7日,六層,
RPVQMLPKRHGGFAO27CC,31,10.16,共有部分,鋼筋混凝土造,80年3月7日,六層,
RPQRMLPKRHGGFAO86CC,24,25.92,住家用,鋼筋混凝土造,86年11月11日,八層,
RPQRMLPKRHGGFAO86CC,24,16.88,共有部分,鋼筋混凝土造,86年11月11日,八層,
RPPOMLQKRHGGFAO56CC,21,99.72,集合住宅,鋼筋混凝土造,89年10月16日,十五層,
RPPOMLQKRHGGFAO56CC,21,16.97,共有部分,鋼筋混凝土造,89年10月16日,十五層,
RPPOMLQKRHGGFAO56CC,21,9.20,停車空間、避難室、台電受電室、車道、門廳、中央管理室,鋼筋混凝土造,89年10月16日,十五層,
RPQPMLOLRHGGFAO66CC,14,16.94,集合住宅,鋼筋混凝土造,96年6月30日,六層,
RPQPMLOLRHGGFAO66CC,14,9.36,共同使用部份,鋼筋混凝土造,96年6月30日,六層,
RPRPMLOLRHGGFAO76CC,14,19.29,集合住宅,鋼筋混凝土造,96年6月30日,六層,
RPRPMLOLRHGGFAO76CC,14,10.29,共同使用部份,鋼筋混凝土造,96年6月30日,六層,
RPXQMLOLRHGGFAO47CC,29,84.35,住家用,鋼筋混凝土造,81年11月3日,五層,
RPXQMLOLRHGGFAO47CC,29,11.70,共有部分,鋼筋混凝土造,81年11月3日,五層,
RPXQMLOLRHGGFAO47CC,29,45.48,共有部分,鋼筋混凝土造,81年11月3日,一層,
RPQRMLOLRHGGFAO86CC,24,17.14,辦公室,鋼筋混凝土造,86年7月15日,十二層,
RPQRMLOLRHGGFAO86CC,24,3.14,共有部分,鋼筋混凝土造,86年7月15日,十二層,
RPQRMLOLRHGGFAO86CC,24,.08,共有部分,鋼筋混凝土造,86年7月15日,十二層,
RPQRMLOLRHGGFAO86CC,24,6.44,共有部分,鋼筋混凝土造,86年7月15日,十二層,
RPRRMLOLRHGGFAO96CC,33,23.39,住家用,鋼筋混凝土造,78年1月7日,十二層,
RPRRMLOLRHGGFAO96CC,33,6.43,共有部分,鋼筋混凝土造,78年1月1日,十二層,
RPSRMLOLRHGGFAO07CC,24,84.27,住家用,鋼筋混凝土造,86年5月15日,五層,
