鄉鎮市區,交易標的,土地位置建物門牌,土地面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,租賃年月日,租賃筆棟數,租賃層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,有無附傢俱,總額元,單價元平方公尺,車位類別,車位面積平方公尺,車位總額元,備註,編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,Whether there is attaches the furniture,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number
大里區,建物,臺中市大里區祥興路５４９號十二樓之１,0.0,住,,,1101102,土地0建物1車位1,十二層,15,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1091201,142.39999999999998,3,2,2,有,有,有,24000,169,坡道平面,31.26,0,含機車位1個。,RPRSMLPKJIGGFIB48CC
大雅區,建物,臺中市大雅區大榮街１０６巷２１號,0.0,住,,,1101018,土地0建物1車位0,見其他登記事項,5,公寓(5樓含以下無電梯),人行道　店舖　儲藏室,鋼筋混凝土造,0811105,203.71,3,2,2,有,無,有,20000,98,,0.0,0,社宅案件,RPSNMLPKJIGGFHB97CC
大雅區,房地(土地+建物),臺中市大雅區神林路一段５４０巷６８弄２２號,49.0,,特定農業區,甲種建築用地,1101106,土地1建物1車位0,全,3,透天厝,住房、梯間、停車空間,鋼筋混凝土造,0940728,139.27,4,2,3,有,無,有,17000,122,,0.0,0,社會住宅包租代管案件租金市價打9折。,RPXNMLPKJIGGFHB48CC
太平區,房地(土地+建物),臺中市太平區長億路１６號三樓,38.06,住,,,1101025,土地1建物1車位0,三層,4,公寓(5樓含以下無電梯),集合住宅,鋼筋混凝土造,0731011,101.03,3,2,2,有,無,有,13500,134,,0.0,0,社會住宅包租代管案件租金市價打9折,RPSOMLPKJIGGFJB28CC
豐原區,房地(土地+建物),臺中市豐原區水源路１０７號,152.32,工,,,1101022,土地1建物1車位0,全,3,透天厝,廠房、辦公室、員工宿舍,鋼筋混凝土造,0790123,115.5,0,0,0,無,無,無,22000,190,,0.0,0,,RPTNMLPKJIGGFDB67CC
潭子區,房地(土地+建物),臺中市潭子區中山路一段３２６巷１弄１號３樓,27.02,住,,,1101029,土地1建物1車位0,三層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0700501,94.97,3,2,2,有,無,有,13000,137,,0.0,0,社會住宅包租代管案件租金市價打9折。,RPROMLQKJIGGFHB08CC
南區,建物,臺中市南區公理街２３之１０號,0.0,住,,,1101026,土地0建物1車位0,全,4,透天厝,住宅，停車空間，機電設備空間,鋼筋混凝土造,0981231,238.8,4,2,4,有,有,有,29000,121,,0.0,0,110年度台中市政府包租代管計畫,RPWNMLQKJIGGFAB77CC
南區,建物,臺中市南區工學北路１１０號８樓之１,0.0,商,,,1101104,土地0建物1車位0,八層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0861224,165.61,3,2,2,有,無,有,24000,145,,0.0,0,110年度台中市政府包租代管計畫,RPOQMLQKJIGGFAB27CC
西屯區,房地(土地+建物),臺中市西屯區順和二街１０號,120.4,住,,,1101020,土地1建物1車位0,全,5,透天厝,住宅、停車空間、梯間,鋼筋混凝土造,1040121,281.65,5,3,6,有,無,有,43000,153,,0.0,0,,RPPPMLQKJIGGFCB57DC
西屯區,房地(土地+建物),臺中市西屯區順和二街１２號,116.69,住,,,1101101,土地1建物1車位0,全,5,透天厝,住宅、停車空間、梯間,鋼筋混凝土造,1040121,277.97,5,3,6,有,無,有,40200,145,,0.0,0,,RPXPMLQKJIGGFCB38DC
新社區,房地(土地+建物),臺中市新社區中和街二段３８３巷３３弄２０號,73.28,,鄉村區,乙種建築用地,1101020,土地1建物1車位0,全,4,透天厝,集合住宅‧停車空間‧門廊‧外廊,鋼筋混凝土造,1070327,190.85,4,1,5,有,無,有,25000,131,,0.0,0,此為社會住宅包租代管,RPXNMLQKJIGGFGB48CC
南屯區,建物,臺中市南屯區大墩路７７３號１０樓之２,0.0,住,,,1101017,土地0建物1車位1,十層,16,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0831206,182.3,3,2,2,有,有,有,19000,104,坡道平面,0.0,1000,,RPWNMLQKJIGGFCB97CC
西屯區,建物,臺中市西屯區皇城街２９號十二樓之２,0.0,住,,,1101030,土地0建物1車位1,十二層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0961226,184.77,3,2,2,有,有,有,22000,119,坡道平面,0.0,0,,RPTRMLQKJIGGFCB08CC
南屯區,房地(土地+建物),臺中市南屯區黎明路二段４２８號１０樓之６,12.69,住,,,1101109,土地1建物1車位0,十層,18,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0850612,93.13,2,1,1,有,有,有,12700,136,,0.0,0,社會住宅包租代管案件租金市價打9折。,RPVSMLQKJIGGFCB38CC
北屯區,建物,臺中市北屯區崇德二路一段１５７巷３７號７樓,0.0,住,,,1101105,土地0建物1車位0,七層,9,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0830825,98.68,3,2,2,有,無,有,21000,213,,0.0,0,110年度台中市政府包租代管計畫,RPPRMLQKJIGGFBB57CC
