鄉鎮市區,交易標的,土地位置建物門牌,土地面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,租賃年月日,租賃筆棟數,租賃層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,有無附傢俱,總額元,單價元平方公尺,車位類別,車位面積平方公尺,車位總額元,備註,編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,Whether there is attaches the furniture,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number
松山區,建物,臺北市松山區敦化南路１段１００巷５弄１號３樓,0.0,住,,,1101027,土地0建物1車位0,三層,4,公寓(5樓含以下無電梯),住家用,加強磚造,0561005,57.52,2,1,1,有,無,有,21000,365,,0.0,0,,RPXOMLKKJIGGFDA57CC
松山區,建物,臺北市松山區南京東路五段３８９巷５弄１３號１樓,0.0,商,,,1100924,土地0建物1車位0,一層,5,公寓(5樓含以下無電梯),商業用,鋼筋混凝土造,0701216,113.9,3,1,1,有,無,有,35000,307,,0.0,0,,RPQPMLKKJIGGFDA96CC
信義區,房地(土地+建物),臺北市信義區吳興街３４５巷４號,13.88,住,,,1101028,土地1建物1車位0,一層,4,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0610628,32.6,0,1,1,有,無,無,40000,1227,,0.0,0,原標的物分隔成二間做店面使用，本案件只承租登記面記的1/2,RPVPMLKKJIGGFDA47CC
松山區,房地(土地+建物),臺北市松山區北寧路６０號１５樓,7.72,住,,,1101109,土地2建物1車位0,十五層,18,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0770701,126.37,3,2,2,有,有,有,47000,372,,0.0,0,,RPWPMLKKJIGGFDA57CC
松山區,建物,臺北市松山區南京東路五段３５６號十三樓,0.0,商,,,1101105,土地0建物0車位0,十三層,15,辦公商業大樓,商業用,鋼筋混凝土造,0800912,310.72,3,0,0,有,有,無,96800,312,,0.0,0,承租部份面積含公設約94坪。,RPOQMLKKJIGGFDA86CC
信義區,建物,臺北市信義區松智路３１巷１０號６樓,0.0,住,,,1101019,土地0建物1車位0,六層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0870420,168.86,3,2,2,有,有,有,70000,415,,0.0,0,,RPPQMLKKJIGGFDA96CC
中山區,建物,臺北市中山區中山北路二段４２巷１０號３樓,0.0,住,,,1101108,土地0建物1車位0,三層,4,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0630912,64.82,3,1,1,有,無,有,26000,401,,0.0,0,,RPQNMLKKJIGGFCA66CC
中山區,建物,臺北市中山區長春路２１３號１樓、２樓及地下室,0.0,商,,,1101014,土地0建物1車位0,見其他登記事項,5,店面(店鋪),商業用,鋼筋混凝土造,0720628,374.83,6,2,2,有,有,無,118000,315,,0.0,0,租金含稅價,RPRNMLKKJIGGFCA76CC
中山區,建物,臺北市中山區中山北路一段１４０巷１８號四樓,0.0,商,,,1101028,土地0建物1車位0,四層,4,公寓(5樓含以下無電梯),住家用,加強磚造,0551216,53.56,0,0,0,無,無,有,30000,560,,0.0,0,,RPSNMLKKJIGGFCA86CC
中山區,建物,臺北市中山區新生北路二段６６號二樓之３,20.2,商,,,1100915,土地0建物1車位0,二層,12,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,0690721,20.2,1,0,0,無,有,有,7400,366,,0.0,0,,RPTNMLKKJIGGFCA96CC
