鄉鎮市區,交易標的,土地位置建物門牌,土地面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,租賃年月日,租賃筆棟數,租賃層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,有無附傢俱,總額元,單價元平方公尺,車位類別,車位面積平方公尺,車位總額元,備註,編號
中正區,建物,基隆市中正區祥豐街９５號５樓之５,0.0,住,,,1100825,土地0建物1車位0,五層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0880510,24.57,1,1,1,有,無,有,6000,244,,0.0,0,108年度基隆市社會住宅包租代管第二期計畫,RPPOMLOKRHGGFDC08CC
中正區,建物,基隆市中正區武昌街１之７號２樓,0.0,商,,,1100818,土地0建物1車位0,二層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0760903,100.77,3,2,2,有,無,有,13000,129,,0.0,0,108年度基隆市社會住宅包租代管第二期計畫,RPROMLOKRHGGFDC28CC
中正區,建物,基隆市中正區觀海街９１號４樓,0.0,住,,,1100830,土地0建物1車位0,四層,16,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0880114,57.41,2,1,2,有,無,有,8000,139,,0.0,0,108年度基隆市社會住宅包租代管第二期計畫,RPSOMLOKRHGGFDC38CC
安樂區,房地(土地+建物),基隆市安樂區麥金路１９９號３樓,12.46,住,,,1100906,土地8建物1車位0,三層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0860718,114.55000000000001,3,2,2,有,有,有,16500,144,,0.0,0,,RPVOMLOKRHGGFDC68CC
安樂區,建物,基隆市安樂區麥金路２００之２號,0.0,住,,,1100816,土地0建物1車位0,三層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0710227,63.87,2,2,1,有,無,有,10000,157,,0.0,0,108年度基隆市社會住宅包租代管第二期計畫,RPVNMLPKRHGGFDC68CC
安樂區,建物,基隆市安樂區麥金路１３５之１號５樓,0.0,住,,,1100810,土地0建物1車位0,五層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0860718,65.38,2,2,1,有,無,有,13500,206,,0.0,0,108年度基隆市社會住宅包租代管第二期計畫,RPWNMLPKRHGGFDC78CC
中正區,建物,基隆市中正區觀海街１０５號７樓,0.0,住,,,1100825,土地0建物1車位0,七層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0880114,92.47,3,2,2,有,無,有,13000,141,,0.0,0,108年度基隆市社會住宅包租代管第二期計畫,RPXNMLPKRHGGFDC88CC
信義區,建物,基隆市信義區深溪路３６巷７０弄９號６樓,0.0,住,,,1100819,土地0建物1車位0,六層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0880120,85.46,3,1,1,有,無,有,13500,158,,0.0,0,108年度基隆市社會住宅包租代管第二期計畫,RPPOMLPKRHGGFDC18CC
暖暖區,建物,基隆市暖暖區暖暖街５７０巷１１６號３樓,0.0,住,,,1100824,土地0建物1車位0,三層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0800125,128.47,4,2,2,有,無,有,12000,93,,0.0,0,108年度基隆市社會住宅包租代管第二期計畫,RPROMLPKRHGGFDC38CC
中正區,建物,基隆市中正區祥豐街９５號３樓之５,0.0,住,,,1100826,土地0建物1車位0,三層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0880510,24.57,1,0,1,有,無,有,6000,244,,0.0,0,108年度基隆市社會住宅包租代管第二期計畫,RPTOMLPKRHGGFDC58CC
仁愛區,建物,基隆市仁愛區仁二路１１９巷５４號,0.0,住,,,1100820,土地0建物1車位0,全,2,透天厝,住家用,磚造,0460601,102.21,3,1,2,有,無,有,13500,132,,0.0,0,108年度基隆市社會住宅包租代管第二期計畫,RPUOMLPKRHGGFDC68CC
暖暖區,建物,基隆市暖暖區碇內街１９９號４樓,0.0,住,,,1100823,土地0建物1車位0,四層,6,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0840808,95.47,3,1,2,有,無,有,10000,105,,0.0,0,108年度基隆市社會住宅包租代管第二期計畫,RPVOMLPKRHGGFDC78CC
信義區,建物,基隆市信義區正信路３９之２號,0.0,住,,,1100827,土地0建物1車位0,三層,4,公寓(5樓含以下無電梯),住家用,鋼筋混凝土加強磚造,0640802,75.33,3,1,1,有,無,有,6000,80,,0.0,0,108年度基隆市社會住宅包租代管第二期計畫,RPWOMLPKRHGGFDC88CC
信義區,建物,基隆市信義區東光路２０５巷２９弄１３號５樓,0.0,住,,,1100825,土地0建物1車位0,五層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0841116,98.45,3,2,2,有,無,有,12000,122,,0.0,0,108年度基隆市社會住宅包租代管第二期計畫,RPXOMLPKRHGGFDC98CC
安樂區,建物,基隆市安樂區中和路８５巷２１號,0.0,其他,,,1100823,土地0建物1車位0,一層,11,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0860508,54.24,3,2,2,有,無,有,9000,166,,0.0,0,108年度基隆市社會住宅包租代管第二期計畫,RPPPMLPKRHGGFDC28CC
中正區,建物,基隆市中正區立德路９０之２號,0.0,住,,,1100825,土地0建物1車位0,三層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0711229,102.67,3,1,2,有,無,有,12000,117,,0.0,0,108年度基隆市社會住宅包租代管第二期計畫,RPUPMLPKRHGGFDC78CC
中正區,建物,基隆市中正區新豐街２７８號２１樓,0.0,住,,,1100826,土地0建物1車位0,二十一層,23,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0851129,42.6,1,1,1,有,無,有,9500,223,,0.0,0,108年度基隆市社會住宅包租代管第二期計畫,RPVPMLPKRHGGFDC88CC
信義區,建物,基隆市信義區信二路２３１之１０號,0.0,商,,,1100823,土地0建物1車位0,六層,6,華廈(10層含以下有電梯),住家用,鋼筋混凝土加強磚造,0611214,73.36,1,2,1,有,無,有,6000,82,,0.0,0,108年度基隆市社會住宅包租代管第二期計畫,RPROMLRKRHGGFDC58CC
中正區,建物,基隆市中正區新豐街１８６號１０樓,0.0,住,,,1100823,土地0建物1車位0,十層,23,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0851129,55.08,1,1,1,有,無,有,10000,182,,0.0,0,108年度基隆市社會住宅包租代管第二期計畫,RPSOMLRKRHGGFDC68CC
暖暖區,建物,基隆市暖暖區金山街１２號４樓,0.0,住,,,1100820,土地0建物1車位0,四層,4,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0800621,67.22,2,1,1,有,無,有,8500,126,,0.0,0,108年度基隆市社會住宅包租代管第二期計畫,RPTOMLRKRHGGFDC78CC
中正區,房地(土地+建物),基隆市中正區觀海街１９３號６樓,0.0,住,,,1100901,土地0建物1車位0,六層,16,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0880114,31.95,1,0,1,有,有,有,5500,172,,0.0,0,含管理費,RPUOMLRKRHGGFDC88CC
中正區,建物,基隆市中正區觀海街１１２號１６樓,0.0,住,,,1100917,土地0建物1車位0,十六層,16,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0880114,130.33,4,2,2,有,有,有,15000,115,,0.0,0,含管理費,RPVOMLRKRHGGFDC98CC
安樂區,建物,基隆市安樂區中和路１６８巷５弄２３號５樓,0.0,住,,,1100827,土地0建物1車位0,五層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0860401,66.92,2,1,1,有,無,有,7500,112,,0.0,0,108年度基隆市社會住宅包租代管第二期計畫,RPWOMLRKRHGGFDC09CC
信義區,建物,基隆市信義區孝東路１４２之３號１３樓,0.0,住,,,1100830,土地0建物1車位0,十三層,15,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1061018,122.88,3,2,2,有,無,有,18000,146,,0.0,0,108年度基隆市社會住宅包租代管第二期計畫,RPOPMLRKRHGGFDC38CC
信義區,建物,基隆市信義區東信路１７號２樓,0.0,住,,,1100820,土地0建物1車位0,二層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0740803,100.82,4,2,2,有,無,有,15000,149,,0.0,0,108年度基隆市社會住宅包租代管第二期計畫,RPPPMLRKRHGGFDC48CC
暖暖區,建物,基隆市暖暖區暖暖街３７９巷１２之３號,0.0,住,,,1100823,土地0建物1車位0,四層,4,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0701207,111.22,3,1,1,有,無,有,15000,135,,0.0,0,108年度基隆市社會住宅包租代管第二期計畫,RPQPMLRKRHGGFDC58CC
信義區,建物,基隆市信義區東信路６３巷１６之１號,0.0,住,,,1100825,土地0建物1車位0,二層,4,公寓(5樓含以下無電梯),住家用,鋼筋混凝土加強磚造,0650626,92.45,3,1,1,有,無,有,11500,124,,0.0,0,108年度基隆市社會住宅包租代管第二期計畫,RPRPMLRKRHGGFDC68CC
中正區,建物,基隆市中正區觀海街６號,0.0,住,,,1100831,土地0建物1車位0,一層,16,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0880114,102.0,3,2,2,有,無,有,15000,147,,0.0,0,108年度基隆市社會住宅包租代管第二期計畫,RPSPMLRKRHGGFDC78CC
仁愛區,建物,基隆市仁愛區曲水街２１巷２號４樓,0.0,住,,,1100826,土地0建物1車位0,四層,4,公寓(5樓含以下無電梯),住家用,加強磚造,,53.08,2,1,1,有,無,有,10000,188,,0.0,0,108年度基隆市社會住宅包租代管第二期計畫,RPTPMLRKRHGGFDC88CC
仁愛區,建物,基隆市仁愛區龍安街１９８巷６１之２號４樓,0.0,住,,,1100825,土地0建物1車位0,四層,4,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0860527,68.49,3,2,2,有,無,有,10000,146,,0.0,0,108年度基隆市社會住宅包租代管第二期計畫,RPUPMLRKRHGGFDC98CC
中正區,建物,基隆市中正區觀海街１６３號１４樓,0.0,住,,,1100830,土地0建物1車位0,十四層,16,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0880114,24.46,1,1,1,有,無,有,6000,245,,0.0,0,108年度基隆市社會住宅包租代管第二期計畫,RPVPMLRKRHGGFDC09CC
信義區,建物,基隆市信義區深溪路５５巷５０號３樓之４,0.0,住,,,1100831,土地0建物1車位0,三層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0880122,32.49,1,1,1,有,無,有,8000,246,,0.0,0,108年度基隆市社會住宅包租代管第二期計畫,RPWPMLRKRHGGFDC56CC
中正區,建物,基隆市中正區新豐街３０３巷１１弄４７號５樓,0.0,住,,,1100831,土地0建物1車位0,五層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0830429,99.49,3,2,2,有,無,有,13500,136,,0.0,0,108年度基隆市社會住宅包租代管第二期計畫,RPXPMLRKRHGGFDC66CC
信義區,建物,基隆市信義區深溪路５５巷３６號４樓之３,0.0,住,,,1100830,土地0建物1車位0,四層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0880122,79.53,3,2,2,有,無,有,13500,170,,0.0,0,108年度基隆市社會住宅包租代管第二期計畫,RPOQMLRKRHGGFDC48CC
安樂區,建物,基隆市安樂區基金一路１２９巷２之１２號５樓,0.0,住,,,1100820,土地0建物1車位0,五層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0850410,67.16,2,2,2,有,無,有,12000,179,,0.0,0,108年度基隆市社會住宅包租代管第二期計畫,RPQOMLMLRHGGFDC08CC
安樂區,建物,基隆市安樂區麥金路２４９號１７樓,0.0,住,,,1100820,土地0建物1車位0,十七層,22,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1050124,94.7,3,2,2,有,無,有,20000,211,,0.0,0,108年度基隆市社會住宅包租代管第二期計畫,RPROMLMLRHGGFDC18CC
安樂區,建物,基隆市安樂區基金一路１０８之５號５樓,0.0,住,,,1100821,土地0建物1車位0,五層,9,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0810708,75.25,3,1,2,有,無,有,14000,186,,0.0,0,108年度基隆市社會住宅包租代管第二期計畫,RPTOMLMLRHGGFDC38CC
暖暖區,建物,基隆市暖暖區東碇路５２３號２樓,0.0,住,,,1100831,土地0建物1車位0,二層,4,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0960726,64.22,2,2,2,有,無,有,10000,156,,0.0,0,108年度基隆市社會住宅包租代管第二期計畫,RPOPMLMLRHGGFDC97CC
中正區,建物,基隆市中正區調和街２９６號３樓之２,0.0,住,,,1100825,土地0建物1車位0,三層,14,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1080212,74.51,2,1,1,有,無,有,15000,201,,0.0,0,108年度基隆市社會住宅包租代管第二期計畫,RPPPMLMLRHGGFDC08CC
信義區,建物,基隆市信義區崇法街７１之３號,0.0,住,,,1100827,土地0建物1車位0,四層,4,公寓(5樓含以下無電梯),住家用,加強磚造,0570125,49.98,2,1,1,有,無,有,7000,140,,0.0,0,108年度基隆市社會住宅包租代管第二期計畫,RPQPMLMLRHGGFDC18CC
仁愛區,建物,基隆市仁愛區光二路１８號４樓,0.0,商,,,1100825,土地0建物1車位0,四層,4,公寓(5樓含以下無電梯),住家用,鋼筋混凝土加強磚造,0620112,58.55,1,1,1,有,無,有,12000,205,,0.0,0,108年度基隆市社會住宅包租代管第二期計畫,RPWPMLMLRHGGFDC78CC
暖暖區,建物,基隆市暖暖區東勢街５６之４號,0.0,,森林區,丙種建築用地,1100828,土地0建物1車位0,一層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0861226,80.57,3,2,2,有,無,有,10000,124,,0.0,0,108年度基隆市社會住宅包租代管第二期計畫,RPXPMLMLRHGGFDC88CC
安樂區,建物,基隆市安樂區樂利二街６２巷１１９號６樓,0.0,住,,,1100824,土地0建物1車位0,六層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0841002,92.16,3,2,2,有,無,有,9500,103,,0.0,0,108年度基隆市社會住宅包租代管第二期計畫,RPOQMLMLRHGGFDC08CC
信義區,建物,基隆市信義區孝東路１３８之１號９樓,0.0,住,,,1100907,土地0建物1車位0,九層,15,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1061018,118.41,3,2,2,有,無,有,19000,160,,0.0,0,108年度基隆市社會住宅包租代管第二期計畫,RPPQMLMLRHGGFDC18CC
暖暖區,建物,基隆市暖暖區源遠路１５２巷５９弄１號３樓,0.0,住,,,1100830,土地0建物1車位0,三層,6,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0830627,62.26,2,2,1,有,無,有,12500,201,,0.0,0,108年度基隆市社會住宅包租代管第二期計畫,RPSQMLMLRHGGFDC48CC
暖暖區,房地(土地+建物),基隆市暖暖區碇內街１９６巷４號,989.0,住,,,1100923,土地2建物1車位0,一層,4,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0730112,82.44,3,2,2,有,無,有,10000,121,,0.0,0,,RPOPMLNLRHGGFDC18DC
中山區,建物,基隆市中山區復興路２５９巷２８之２號５樓,0.0,住,,,1100906,土地0建物1車位0,五層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0840512,72.33,3,1,2,有,無,有,6500,90,,0.0,0,108年度基隆市社會住宅包租代管第二期計畫,RPTOMLRLRHGGFDC88CC
中正區,建物,基隆市中正區中正路８０巷２１號２樓,0.0,商,,,1100913,土地0建物1車位0,二層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0860425,48.63,1,1,1,有,無,有,10000,206,,0.0,0,108年度基隆市社會住宅包租代管第二期計畫,RPTPMLTLRHGGFDC56CC
中正區,建物,基隆市中正區義二路６５之１號４樓,0.0,商,,,1100901,土地0建物1車位0,四層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0760925,119.78,1,1,1,有,無,有,12000,100,,0.0,0,108年度基隆市社會住宅包租代管第二期計畫,RPUPMLTLRHGGFDC66CC
暖暖區,建物,基隆市暖暖區暖暖街２２８之１號,0.0,住,,,1100906,土地0建物1車位0,二層,4,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0701008,91.08,3,1,1,有,無,有,12000,132,,0.0,0,108年度基隆市社會住宅包租代管第二期計畫,RPWPMLTLRHGGFDC86CC
仁愛區,建物,基隆市仁愛區成功一路１１３巷６２弄１５號１樓,0.0,住,,,1100830,土地0建物1車位0,一層,2,公寓(5樓含以下無電梯),住家用,加強磚造,0580714,45.99,2,1,1,有,無,有,8000,174,,0.0,0,108年度基隆市社會住宅包租代管第二期計畫,RPOQMLTLRHGGFDC78CC
中正區,建物,基隆市中正區新豐街２０２號１４樓,0.0,住,,,1100904,土地0建物1車位0,十四層,23,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0851129,24.89,1,1,1,有,無,有,6500,261,,0.0,0,108年度基隆市社會住宅包租代管第二期計畫,RPQQMLTLRHGGFDC98CC
信義區,建物,基隆市信義區福民街５５巷５０號５樓,0.0,住,,,1100903,土地0建物1車位0,五層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0860115,100.21,3,2,2,有,無,有,12000,120,,0.0,0,108年度基隆市社會住宅包租代管第二期計畫,RPSQMLTLRHGGFDC56CC
安樂區,建物,基隆市安樂區樂利三街６３號６樓,0.0,住,,,1100903,土地0建物1車位0,六層,20,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0860117,49.49,2,1,1,有,無,有,11000,222,,0.0,0,108年度基隆市社會住宅包租代管第二期計畫,RPTQMLTLRHGGFDC66CC
信義區,建物,基隆市信義區東信路３１０巷３號,0.0,住,,,1100906,土地0建物1車位0,一層,4,公寓(5樓含以下無電梯),住家用,鋼筋混凝土加強磚造,0610427,85.11,2,2,1,有,無,有,14000,164,,0.0,0,108年度基隆市社會住宅包租代管第二期計畫,RPWQMLTLRHGGFDC96CC
仁愛區,建物,基隆市仁愛區愛一路８號５樓之５,0.0,其他,,,1100910,土地0建物1車位0,五層,10,華廈(10層含以下有電梯),國民住宅,鋼筋混凝土造,0760218,83.68,3,2,1,有,無,有,14500,173,,0.0,0,108年度基隆市社會住宅包租代管第二期計畫,RPXQMLTLRHGGFDC07CC
中正區,建物,基隆市中正區觀海街１０７號９樓,0.0,住,,,1100910,土地0建物1車位0,九層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0880114,91.32,3,2,2,有,無,有,12000,131,,0.0,0,108年度基隆市社會住宅包租代管第二期計畫,RPPRMLTLRHGGFDC98CC
仁愛區,建物,基隆市仁愛區仁二路２３６號,0.0,其他,,,1100816,土地0建物0車位0,四層,1,店面(店鋪),壹層：停車場、辦公室、停車空間、發電機室，騎樓、夾層：機械室，地下壹、貳、參層：停車空間，地下肆層：防空避難室兼停車場，,鋼骨鋼筋混凝土造,0920812,436.37,0,0,0,無,有,無,220000,504,,0.0,0,登記謄本建物層次為一樓，實際租賃樓層為四樓。本案件未辦保存登記，面積為估算,RPXNMLKMRHGGFDC58CC
七堵區,房地(土地+建物),基隆市七堵區俊賢路５１號４樓,43.0,工,,,1100929,土地1建物1車位0,四層,6,廠辦,工商用,鋼筋混凝土造,0810612,225.25,0,0,0,無,無,有,19000,84,,0.0,0,,RPROMLKMRHGGFDC08CC
仁愛區,建物,基隆市仁愛區南榮路１０９號３樓,0.0,住,,,1100906,土地0建物1車位0,三層,4,公寓(5樓含以下無電梯),住家用,鋼筋混凝土加強磚造,0610315,103.38,3,1,1,有,無,有,11000,106,,0.0,0,108年度基隆市社會住宅包租代管第二期計畫,RPSOMLKMRHGGFDC18CC
安樂區,建物,基隆市安樂區麥金路４３７巷４之３號,0.0,住,,,1100901,土地0建物1車位0,四層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0670809,61.41,3,1,1,有,無,有,8000,130,,0.0,0,108年度基隆市社會住宅包租代管第二期計畫,RPTOMLKMRHGGFDC28CC
信義區,建物,基隆市信義區東峰街２４號５樓,0.0,住,,,1100907,土地0建物1車位0,五層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0840111,100.49,3,1,1,有,無,有,11000,109,,0.0,0,108年度基隆市社會住宅包租代管第二期計畫,RPUOMLKMRHGGFDC38CC
七堵區,建物,基隆市七堵區東新街８９巷９號２樓,0.0,住,,,1100907,土地0建物1車位0,二層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0750207,88.7,3,2,1,有,無,有,10000,113,,0.0,0,108年度基隆市社會住宅包租代管第二期計畫,RPWOMLKMRHGGFDC58CC
中正區,建物,基隆市中正區新豐街４６０號之７   １７樓,0.0,其他,,,1100910,土地0建物1車位0,十七層,18,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0861121,32.49,1,1,1,有,無,有,7000,215,,0.0,0,108年度基隆市社會住宅包租代管第二期計畫,RPOPMLKMRHGGFDC87CC
七堵區,建物,基隆市七堵區崇智街３５巷２４之１號,0.0,住,,,1100908,土地0建物1車位0,二層,4,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0761111,81.93,3,2,1,有,無,有,11000,134,,0.0,0,108年度基隆市社會住宅包租代管第二期計畫,RPQPMLKMRHGGFDC08CC
安樂區,建物,基隆市安樂區基金一路１２１巷３８之１７號５樓,0.0,住,,,1100908,土地0建物1車位0,五層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0850503,69.91,3,1,1,有,無,有,10000,143,,0.0,0,108年度基隆市社會住宅包租代管第二期計畫,RPRPMLKMRHGGFDC18CC
安樂區,建物,基隆市安樂區安和一街１３７巷３之４號,0.0,住,,,1100910,土地0建物1車位0,五層,5,公寓(5樓含以下無電梯),國民住宅,鋼筋混凝土造,0710624,98.36,3,1,2,有,無,有,10000,102,,0.0,0,108年度基隆市社會住宅包租代管第二期計畫,RPTPMLKMRHGGFDC38CC
信義區,建物,基隆市信義區孝東路９８之３號１０樓,0.0,住,,,1100909,土地0建物1車位0,十層,15,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1061018,139.52,3,2,2,有,無,有,20000,143,,0.0,0,108年度基隆市社會住宅包租代管第二期計畫,RPUPMLKMRHGGFDC48CC
中正區,建物,基隆市中正區中船路１０４之１號,0.0,商,,,1100924,土地0建物1車位0,二層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土加強磚造,0660824,58.54,3,2,1,有,無,有,7000,120,,0.0,0,108年度基隆市社會住宅包租代管第二期計畫,RPWPMLKMRHGGFDC68CC
安樂區,建物,基隆市安樂區麥金路４２１巷２３之４號,0.0,住,,,1100910,土地0建物1車位0,五層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0670809,48.64,1,1,1,有,無,有,7000,144,,0.0,0,108年度基隆市社會住宅包租代管第二期計畫,RPXPMLKMRHGGFDC78CC
暖暖區,建物,基隆市暖暖區源遠路３７２號３樓,0.0,住,,,1100924,土地0建物1車位0,三層,15,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1041228,46.87,2,1,1,有,無,有,13000,277,,0.0,0,108年度基隆市社會住宅包租代管第二期計畫,RPPQMLKMRHGGFDC08CC
